symbol,name,industry,screening_bucket,legacy_hit,new_strategy_hit,chip_radar_hit,signal_source,kronos_return,kronos_score,news_score,technical_score,realtime_score,hybrid_score,current_close,predicted_close,realtime_status,action,risk_note,top10_main_force_buy_strength,top10_main_force_net_buy,foreign_buy_streak_days,branch_main_force_buy_streak_days,branch_main_force_leader,chip_data_date,chip_data_source,chip_data_source_status,top10_main_force_brokers
2248.TW,華勝-KY,汽車工業,chip_watch,False,False,True,momentum-fallback,0.038029456969437776,72.81767418166267,50.0,50.0,50.0,63.62706967266507,55.79999923706055,57.922042906941,無即時資料,等待確認,風險穩定,40.0,,7.0,,,2026-06-16,TWSE T86 official,official-only,
1817.TW,凱撒衛,玻璃陶瓷,chip_watch,False,False,True,momentum-fallback,0.04326630203116301,75.9597812186978,50.0,40.0,50.0,62.88391248747912,40.599998474121094,42.356610270567174,無即時資料,等待確認,風險穩定,40.0,,3.0,,,2026-06-16,TWSE T86 official,official-only,
1434.TW,福懋,紡織纖維,chip_watch,False,False,True,momentum-fallback,0.030184867263902394,68.11092035834143,50.0,54.0,50.0,62.54436814333657,16.799999237060547,17.307104984064882,無即時資料,等待確認,風險穩定,40.2,,3.0,,,2026-06-16,TWSE T86 official,official-only,
1722.TW,台肥,化學工業,chip_watch,False,False,True,momentum-fallback,0.04065643366282442,74.39386019769465,50.0,40.0,50.0,62.25754407907786,49.150001525878906,51.14826530244352,無即時資料,等待確認,風險穩定,40.1,,10.0,,,2026-06-16,TWSE T86 official,official-only,
1341.TW,富林-KY,塑膠工業,chip_watch,False,False,True,momentum-fallback,0.031676025329641616,69.00561519778498,50.0,50.0,50.0,62.102246079113996,62.20000076293945,64.17024956261005,無即時資料,等待確認,風險穩定,40.0,,4.0,,,2026-06-16,TWSE T86 official,official-only,
2845.TW,遠東銀,金融保險業,chip_confirmed,False,False,True,momentum-fallback,0.03800903827280637,72.80542296368382,50.0,42.0,50.0,62.02216918547353,13.25,13.753619757114686,無即時資料,等待確認,風險穩定,42.0,,3.0,,,2026-06-16,TWSE T86 official,official-only,
2034.TW,允強,鋼鐵工業,chip_watch,False,False,True,momentum-fallback,0.038654034099815014,73.19242045988901,50.0,40.0,50.0,61.7769681839556,20.899999618530273,21.70786891647106,無即時資料,觀察,風險穩定,40.1,,3.0,,,2026-06-16,TWSE T86 official,official-only,
9944.TW,新麗,其他,chip_watch,False,False,True,momentum-fallback,0.027766721182219053,66.66003270933143,50.0,50.0,50.0,61.16401308373257,17.549999237060547,18.037305172624162,無即時資料,觀察,風險穩定,40.0,,4.0,,,2026-06-16,TWSE T86 official,official-only,
5880.TW,合庫金,金融保險業,chip_watch,False,False,True,momentum-fallback,0.02600264402687016,65.6015864161221,50.0,50.0,50.0,60.74063456644885,24.700000762939453,25.342266090241587,無即時資料,觀察,風險穩定,46.2,,3.0,,,2026-06-16,TWSE T86 official,official-only,
8482.TW,商億-KY,居家生活,chip_watch,False,False,True,momentum-fallback,0.013508615786410539,58.105169471846324,50.0,61.0,50.0,57.094325699438414,49.0,49.66192217353412,無即時資料,觀察,風險穩定,40.0,,4.0,,,2026-06-16,TWSE T86 official,official-only,
4590.TW,富田-創,電機機械,chip_watch,False,False,True,momentum-fallback,0.005046301989051413,53.02778119343085,50.0,62.0,50.0,50.62472245145198,77.69999694824219,78.0920945973914,無即時資料,觀察,風險穩定,40.0,,10.0,,,2026-06-16,TWSE T86 official,official-only,
1308.TW,亞聚,塑膠工業,chip_watch,False,False,True,momentum-fallback,0.008388041275343178,55.03282476520591,50.0,54.0,50.0,50.20954011708428,13.649999618530273,13.764496378738924,無即時資料,觀察,風險穩定,40.1,,3.0,,,2026-06-16,TWSE T86 official,official-only,
8261.TW,富鼎,半導體業,legacy_watch,True,False,False,momentum-fallback,0.5939808306709266,100.0,55.5,52.0,50.0,76.0,195.5,311.6232523961661,無即時資料,研究重點,風險穩定,0.0,,0.0,,,2026-06-16,TWSE T86 official,official-only,
6770.TW,力積電,半導體業,legacy_watch,True,False,False,momentum-fallback,0.447738084494469,100.0,55.5,50.0,50.0,75.6,72.0,104.23714208360177,無即時資料,研究重點,風險穩定,0.0,0.0,0.0,0.0,,2026-06-16,TWSE T86 official,degraded,
3006.TW,晶豪科,半導體業,legacy_watch,True,False,False,momentum-fallback,0.6902675697017555,100.0,55.5,50.0,50.0,75.6,225.0,380.310203182895,無即時資料,研究重點,風險穩定,40.2,,1.0,,,2026-06-16,TWSE T86 official,official-only,
4967.TW,十銓,半導體業,legacy_watch,True,False,False,momentum-fallback,0.3672288432101464,100.0,55.5,50.0,50.0,75.6,274.0,374.6207030395801,無即時資料,研究重點,風險穩定,0.0,,0.0,,,2026-06-16,TWSE T86 official,official-only,
2363.TW,矽統,半導體業,legacy_watch,True,False,False,momentum-fallback,0.1345771664480395,100.0,55.5,50.0,50.0,75.6,59.20000076293945,67.16696911933762,無即時資料,研究重點,風險穩定,0.0,,0.0,,,2026-06-16,TWSE T86 official,official-only,
8150.TW,南茂,半導體業,legacy_watch,True,False,False,momentum-fallback,0.4502382292149232,100.0,55.5,49.0,50.0,75.4,95.30000305175781,138.207707669958,無即時資料,研究重點,風險穩定,0.0,,0.0,,,2026-06-16,TWSE T86 official,official-only,
2610.TW,華航,航運業,legacy_watch,True,False,False,momentum-fallback,0.12034673293034807,100.0,50.0,50.0,50.0,74.5,22.0,24.64762812446766,無即時資料,研究重點,風險穩定,0.0,0.0,0.0,0.0,,2026-06-16,TWSE T86 official,degraded,
2330.TW,台積電,半導體業,legacy_watch,True,False,False,momentum-fallback,0.252569386038688,100.0,55.5,42.0,50.0,74.0,2365.0,2962.326597981497,無即時資料,研究重點,技術結構偏空,40.5,,0.0,,,2026-06-16,TWSE T86 official,official-only,
6239.TW,力成,半導體業,legacy_watch,True,False,False,momentum-fallback,0.5212653340805778,100.0,55.5,40.0,50.0,73.6,350.0,532.4428669282023,無即時資料,研究重點,風險穩定,0.0,0.0,1.0,0.0,,2026-06-16,TWSE T86 official,degraded,
8110.TW,華東,半導體業,legacy_watch,True,False,False,momentum-fallback,0.08413771976473557,100.0,55.5,40.0,50.0,73.6,57.5,62.33791888647229,無即時資料,研究重點,風險穩定,0.0,,0.0,,,2026-06-16,TWSE T86 official,official-only,
1714.TW,和桐,化學工業,legacy_watch,True,False,False,momentum-fallback,0.6987821300805109,100.0,50.0,44.0,50.0,73.3,18.649999618530273,31.68228607796757,無即時資料,研究重點,風險穩定,0.0,0.0,0.0,0.0,,2026-06-16,TWSE T86 official,degraded,
8112.TW,至上,電子通路業,legacy_watch,True,False,False,momentum-fallback,0.14830042180633063,100.0,50.0,40.0,50.0,72.5,96.0999984741211,110.35166878342098,無即時資料,研究重點,風險穩定,0.0,,0.0,,,2026-06-16,TWSE T86 official,official-only,
2401.TW,凌陽,半導體業,legacy_watch,True,False,False,momentum-fallback,0.34797912095530326,100.0,55.5,34.0,50.0,72.4,31.649999618530273,42.66353866402212,無即時資料,研究重點,技術結構偏空,0.0,,0.0,,,2026-06-16,TWSE T86 official,official-only,
