datetime,account,return,total_turnover,turnover,total_cost,cost,value,cash,bench
2025-08-29,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,-0.015350819
2025-09-01,998672.7057304382,0.0,884862.8463745117,0.8848628463745117,1327.2942695617676,0.0013272942695617676,884862.8463745117,113809.85935592651,-0.0044543743
2025-09-02,1024385.6883781434,0.026396468529120493,1317162.8463745117,0.43287455191219215,1975.7442695617674,0.0006493118278682881,1004224.2790222168,20161.40935592656,-0.011185706
2025-09-03,1087173.9863212586,0.06211947186011951,1881162.8463745117,0.550573877006181,2821.7442695617674,0.0008258608155092715,1070858.576965332,16315.40935592656,0.011312246
2025-09-04,1082567.4938171387,-0.0034834787896162542,2427392.8344726562,0.5024310689648291,3641.089251708984,0.0007536466034472437,1064501.417541504,18066.076275634812,0.013422728
2025-09-05,1117598.387628174,0.032853128997343314,2783949.9755859375,0.3293625045548512,4175.924963378906,0.0004940437568322768,1090910.0059509277,26688.381677246158,0.0
2025-09-08,1096583.0390324593,-0.0183160550497493,3147519.9785232544,0.32531364304211663,4721.279967784882,0.0004879704645631753,1085710.015296936,10873.023735523282,-0.015452564
2025-09-09,1073468.0123677254,-0.02107913932822526,3147519.9785232544,0.0,4721.279967784882,0.0,1062594.9886322021,10873.023735523282,0.004484296
2025-09-10,1077068.566404438,0.003940512422681305,3567159.9794387817,0.3909198933556822,5350.739969158172,0.0005863798400335229,1059745.0099945068,17323.556409931247,0.024553657
2025-09-11,1052095.9504590034,-0.022658739384536646,3945559.9794387817,0.35132396562570484,5918.339969158172,0.0005269859484385567,1041139.9940490723,10955.956409931241,-0.028322518
2025-09-12,1065682.3714615824,0.013720232442225293,4511279.972267151,0.5377076041225702,6766.919958400726,0.0008065614061838556,1050335.0116729736,15347.35978860862,0.0022422075
2025-09-15,1087521.5851456644,0.020930217371889895,4821779.972267151,0.2913626126461579,7232.669958400726,0.0004370439189692369,1064139.9753570557,23381.60978860862,0.0
2025-09-16,1122033.275010395,0.032546503311090755,5410669.9769973755,0.5414973024662749,8116.004965496062,0.000812245953699412,1103144.9954986572,18888.27951173787,-0.0044742823
2025-09-17,1137718.861945534,0.014531665239474717,5823619.980239868,0.3680372163995465,8735.4299703598,0.0005520558245993195,1124700.0106811523,13018.851264381461,-0.0022471547
2025-09-18,1208522.6639122008,0.06300763691009288,6411069.975280762,0.5163402090709265,9616.604962921141,0.0007745103136063897,1191334.9826812744,17187.681230926537,0.0
2025-09-19,1218716.929056549,0.008622109833353658,6561569.975280762,0.12453221151252968,9842.354962921141,0.0001867983172687945,1051254.9978256226,167461.93123092654,0.0518018
2025-09-22,1205306.949808502,-0.011003358473429925,6561569.975280762,0.0,9842.354962921141,0.0,1037845.0185775757,167461.93123092654,0.053533196
2025-09-23,1255131.4345237731,0.04185240715925988,6975244.975280762,0.34321132891976125,10462.867462921142,0.0005148169933796425,1047215.0157928467,207916.41873092653,-0.034552872
2025-09-24,1218066.4225456237,-0.029530781365708338,6975244.975280762,0.0,10462.867462921142,0.0,1010150.0038146973,207916.41873092653,-0.0126315355
2025-09-25,1190704.1287555695,-0.022051333398268702,7310114.978790283,0.2749193289555428,10965.172468185425,0.00041237899343331475,987420.0115203857,203284.11723518372,0.021322012
2025-09-26,1152254.5992450714,-0.03186350713190867,7649794.9867248535,0.2852765852836819,11474.69248008728,0.0004279148779255228,957160.0099563599,195094.58928871155,-0.006263137
2025-09-30,1203492.2363895415,0.04504645690151897,8094694.9867248535,0.3861125833574346,12142.042480087279,0.0005791688750361505,957564.9971008301,245927.23928871157,0.00840342
2025-10-01,1237849.178448677,0.02899477953436096,8453394.99092102,0.2980492880222157,12680.092486381529,0.0004470739320333233,1020959.9933624268,216889.1850862503,-0.008333385
2025-10-02,1275720.674194336,0.03109427337520261,8865744.995117188,0.3331181305245448,13298.61749267578,0.0004996771957868172,1046100.0099182129,229620.66427612305,-0.0021008253
2025-10-03,1292484.305819702,0.013843151155733282,9463319.995117188,0.468421506437834,14194.979992675779,0.0007026322596567503,1268335.004043579,24149.30177612306,-0.002105236
2025-10-07,1400359.3048660278,0.08346329511359958,9463319.995117188,0.0,14194.979992675779,0.0,1376210.0030899048,24149.30177612306,-0.004219413
2025-10-08,1394102.601852417,-0.004009687366734769,9891119.995117188,0.30549302490686675,14836.679992675778,0.0004582395373602993,1376995.000076294,17107.601776123076,-0.008474588
2025-10-09,1428892.5897979736,0.024955112987616095,9891119.995117188,0.0,14836.679992675778,0.0,1411784.9880218506,17107.601776123076,0.0021368265
2025-10-13,1392454.84243927,-0.02505436211665638,10316289.987182617,0.29755210090741885,15474.434980773922,0.000446328151361128,1376315.0035858154,16139.838853454625,-0.019189775
2025-10-14,1327299.8276382447,-0.04679147417584354,10316289.987182617,0.0,15474.434980773922,0.0,1311159.98878479,16139.838853454625,-0.004347861
2025-10-15,1334084.8326354981,0.005111885691514359,10316289.987182617,0.0,15474.434980773922,0.0,1317944.9937820435,16139.838853454625,0.0021834373
2025-10-16,1441610.6753602982,0.08085317370773179,10542389.979934692,0.16947947178547287,15813.584969902035,0.0002542192076782093,1199709.9937438965,241900.6816164017,0.002178669
2025-10-17,1473086.2575075151,0.02279048892484514,11462009.968948364,0.637911472723961,17193.014953422542,0.0009568672090859412,1385184.9948883057,87901.26261920936,0.015217423
2025-10-20,1512776.26185627,0.026943435353141497,11462009.968948364,0.0,17193.014953422542,0.0,1424874.9992370605,87901.26261920936,-0.0042826533
2025-10-21,1535851.4198762896,0.01580866822830667,12021889.973831177,0.370100998409246,18032.83496074676,0.000555151497613869,1518669.9821472168,17181.43772907264,-0.015053809
2025-10-22,1537781.9237369539,0.0019370589337246596,12718243.87588501,0.45339926313309864,19077.36581382751,0.0006800988946996476,1518068.9071655273,19713.016571426473,0.0021834373
2025-10-23,1534248.6465789797,-0.0017030419756548492,13327823.87084961,0.3964021071877755,19991.73580627441,0.0005946031607816638,1517029.9949645996,17218.651614379953,0.0043572187
2025-10-27,1603940.2709991457,0.045925492310049,13840823.87084961,0.33436562003419174,20761.23580627441,0.0005015484300512875,1571491.1193847656,32449.151614379953,-0.004338324
2025-10-28,1621708.5090847015,0.01173497754516738,14543467.189788818,0.4380732447733294,21815.200784683224,0.0006571098671599945,1602090.0184631348,19618.49062156683,-0.006536007
2025-10-29,1625482.1451366425,0.002879664266136811,15141027.184295654,0.3684755868020333,22711.54077644348,0.0005527133802030504,1591600.0,33882.1451366425,-0.01096493
2025-10-30,1592772.1651256562,-0.02012324780610656,15141027.184295654,0.0,22711.54077644348,0.0,1558890.0199890137,33882.1451366425,-0.011086464
2025-10-31,1540307.5326488495,-0.03240263021091598,15710777.184295654,0.3577096665015185,23566.16577644348,0.0005365644997522778,1523430.012512207,16877.520136642503,-0.008968532
2025-11-03,1555574.5560897829,0.010497896101085754,16312753.85131836,0.3908158950488884,24469.130776977534,0.0005862238425733313,1534956.653022766,20617.903067016683,-0.02714932
2025-11-04,1480743.5777975083,-0.04762120241226288,16814518.844223022,0.3225592697825682,25221.77826633453,0.0004838389046738542,1422313.3293151855,58430.24848232276,-0.018604636
2025-11-05,1521477.3234823227,0.028017457787338593,17316468.844223022,0.33898509338572436,25974.70326633453,0.0005084776400785861,1498750.0,22727.323482322798,0.0
2025-11-06,1559827.317378807,0.025205761074841248,17316468.844223022,0.0,25974.70326633453,0.0,1537099.9938964844,22727.323482322798,0.018957376
2025-11-07,1531202.132965088,-0.01783745169185918,17851028.839111328,0.3427045987286596,26776.54325866699,0.0005140568980929889,1514736.6443634033,16465.488601684687,0.0116279125
2025-11-10,1642082.1289937973,0.07297971877391096,18428832.18650818,0.37735275765190224,27643.248279762265,0.0005660291364778538,1625620.0119018555,16462.11709194194,0.006896496
2025-11-11,1681307.2829765321,0.0243044871414033,18885372.190856934,0.2780250733430151,28328.058286285395,0.0004170376100145213,1667269.9802398682,14037.302736663929,0.0045661926
2025-11-12,1721451.40234108,0.02441555585675521,19489327.201080322,0.35921750672141634,29233.99080162048,0.000538826260082125,1693865.0218963623,27586.380444717477,0.0113636255
2025-11-13,1771269.0601590157,0.02968132164786143,20340857.171821594,0.49465815275600444,30511.28575773239,0.0007419872291340075,1749049.9856948853,22219.074464130448,-0.015730381
2025-11-14,1693620.7133507729,-0.04346317199402553,20783107.171058655,0.24967974046662203,31174.66075658798,0.0003745196106999326,1680545.0218200684,13075.691530704556,-0.01826483
2025-11-17,1712721.494710636,0.011977272242809383,21572557.171058655,0.4661315215247333,32358.83575658798,0.0006991972822871017,1691079.9781799316,21641.51653070451,0.0
2025-11-18,1679251.5203835487,-0.0195419829963319,21572557.171058655,0.0,32358.83575658798,0.0,1657610.0038528442,21641.51653070451,-0.030232549
2025-11-19,1661652.0838328362,-0.009754366077039589,22385492.161369324,0.48410555562575336,33578.23824205399,0.0007261583334386314,1639174.9965667725,22477.087266063725,-0.021582782
2025-11-20,1683406.4426768303,0.013850657460188303,23225902.1528244,0.5057677233591241,34838.85322923661,0.000758651585038688,1661479.978942871,21926.463733959186,0.014705896
2025-11-21,1546735.4584055902,-0.08066974696574224,23806577.1528244,0.34494046433412295,35709.86572923661,0.0005174106965011871,1519405.0071716309,27330.451233959175,-0.0072464347
2025-11-24,1567157.9923838614,0.013948722686238332,24574877.1528244,0.4967235966724271,36862.315729236616,0.0007450853950086435,1537079.9911499023,30078.001233959163,0.031630278
2025-11-25,1547432.5045908927,-0.011852658049309793,25341877.1528244,0.48942097971455206,38012.815729236616,0.0007341314695718281,1526705.0033569336,20727.501233959163,0.0
2025-11-26,1530097.1473288536,-0.010527129441512326,26038767.142295837,0.4503524304962678,39058.15071344376,0.0006755286457443978,1502124.991607666,27972.155721187533,0.035377383
2025-11-27,1588142.2432211875,0.03813483901607007,26242042.142295837,0.1328510417491233,39363.06321344376,0.000199276562623684,1357200.0,230942.24322118753,0.0068336725
2025-11-28,1610125.5729317665,0.014331205101536858,26759817.147254944,0.32602558566096507,40139.72572088242,0.0004890383784914485,1342534.997177124,267590.57575464237,0.03393662
2025-12-01,1607592.1958519935,-0.0008601857635333957,27525397.136878967,0.475478436275024,41288.09570531846,0.0007132176544125378,1571229.9797058105,36362.21614618291,-0.0021882057
2025-12-02,1621915.994976139,0.009573341537734075,28236217.1503067,0.4421643842647626,42354.32572546007,0.0006632465763971475,1600040.022277832,21875.972698306956,0.0
2025-12-03,1626410.9939080237,0.002771412912757479,28236217.1503067,0.0,42354.32572546007,0.0,1604535.0212097168,21875.972698306956,0.004385948
2025-12-04,1586085.8897484778,-0.024154432260256282,28929597.136878967,0.4263251965028696,43394.39570531847,0.0006394877947543071,1566070.0004577637,20015.88929071417,0.0021834373
