symbol,name,industry,screening_bucket,legacy_hit,new_strategy_hit,chip_radar_hit,signal_source,kronos_return,kronos_score,news_score,technical_score,realtime_score,hybrid_score,current_close,predicted_close,realtime_status,action,risk_note,top10_main_force_buy_strength,top10_main_force_net_buy,foreign_buy_streak_days,branch_main_force_buy_streak_days,branch_main_force_leader,chip_data_date,chip_data_source,chip_data_source_status,top10_main_force_brokers
3704.TW,合勤控,通信網路業,chip_watch,False,False,True,kronos,0.03677696944600317,72.06618166760191,51.5,50.0,86.62790697674424,65.2892633647152,45.25,46.91415786743164,盤中強勢,等待確認,風險穩定,40.1,,3.0,,,2026-06-29,TWSE T86 official,official-only,
3150.TW,鈺寶-創,半導體業,chip_watch,False,False,True,kronos,0.030597285220497428,68.35837113229846,55.5,68.0,57.44680851063835,65.28802930398322,19.0,19.581348419189453,小幅走強,等待確認,風險穩定,40.0,,4.0,,,2026-06-29,TWSE T86 official,official-only,
5906.TW,台南-KY,貿易百貨,chip_watch,False,False,True,kronos,0.05642509460449219,83.85505676269531,51.5,44.0,50.92105263157891,65.23412796823601,38.0,40.1441535949707,持平,等待確認,風險穩定,40.0,,4.0,,,2026-06-29,TWSE T86 official,official-only,
2006.TW,東和鋼鐵,鋼鐵工業,chip_watch,False,False,True,kronos,0.045581490652901735,77.34889439174104,51.5,56.0,52.00573065902579,65.14013082259899,70.0,73.19070434570312,持平,等待確認,風險穩定,40.3,,7.0,,,2026-06-29,TWSE T86 official,official-only,
2236.TW,百達-KY,汽車工業,chip_watch,False,False,True,kronos,0.029920305524553603,67.95218331473217,51.5,62.0,77.20848056537106,65.10172138242999,147.0,151.39828491210938,盤中強勢,等待確認,風險穩定,40.0,,4.0,,,2026-06-29,TWSE T86 official,official-only,
6916.TW,華凌,光電業,chip_watch,False,False,True,kronos,0.03870119922290516,73.2207195337431,51.5,50.0,66.0714285714285,63.69543067064009,20.049999237060547,20.825958251953125,盤中強勢,等待確認,風險穩定,40.0,,5.0,,,2026-06-29,TWSE T86 official,official-only,
8028.TW,昇陽半導體,半導體業,chip_watch,False,False,True,kronos,0.031678409675584884,69.00704580535093,55.5,47.0,57.355516637478175,61.33836998588819,288.5,297.63922119140625,小幅走強,觀察,風險穩定,40.2,,4.0,,,2026-06-29,TWSE T86 official,official-only,
8476.TW,台境*,綠能環保,chip_watch,False,False,True,kronos,0.02362276327730428,64.17365796638256,51.5,50.0,77.94117647058813,61.26358083361184,24.75,25.33466339111328,盤中強勢,觀察,風險穩定,40.1,,3.0,,,2026-06-29,TWSE T86 official,official-only,
6789.TW,采鈺,半導體業,chip_watch,False,False,True,kronos,0.02197167478015083,63.1830048680905,55.5,58.0,57.82520325203255,61.25572227243946,497.5,508.430908203125,小幅走強,觀察,風險穩定,40.0,,3.0,,,2026-06-29,TWSE T86 official,official-only,
2101.TW,南港,橡膠工業,chip_watch,False,False,True,kronos,0.014133243601115009,58.479946160669,51.5,58.0,65.73033707865173,59.36501217213278,31.850000381469727,32.30014419555664,盤中強勢,觀察,風險穩定,40.1,,6.0,,,2026-06-29,TWSE T86 official,official-only,
2547.TW,日勝生,建材營造,chip_watch,False,False,True,kronos,0.022495183077725578,63.49710984663535,51.5,50.0,56.422018348623816,58.84104577351652,11.0,11.24744701385498,小幅走強,觀察,風險穩定,40.2,,5.0,,,2026-06-29,TWSE T86 official,official-only,
1714.TW,和桐,化學工業,chip_watch,False,False,True,kronos,0.017940279399332404,60.76416763959944,51.5,50.0,63.207547169811164,58.42642177282089,18.899999618530273,19.239070892333984,盤中強勢,觀察,風險穩定,40.1,,6.0,,,2026-06-29,TWSE T86 official,official-only,
2748.TW,雲品,觀光餐旅,chip_watch,False,False,True,kronos,0.014234571873546376,58.54074312412783,51.5,56.0,58.90585241730284,58.30688249138142,39.79999923706055,40.36653518676758,小幅走強,觀察,風險穩定,40.0,,5.0,,,2026-06-29,TWSE T86 official,official-only,
6491.TW,晶碩,生技醫療業,chip_watch,False,False,True,kronos,0.011562658580768437,56.937595148461064,51.5,52.0,69.56521739130434,57.93155979851486,331.0,334.8272399902344,盤中強勢,觀察,風險穩定,40.1,,5.0,,,2026-06-29,TWSE T86 official,official-only,
8462.TW,柏文,運動休閒,chip_watch,False,False,True,kronos,0.00856791751485475,55.14075050891285,51.5,49.0,80.88235294117652,57.74453549768279,142.0,143.21664428710938,盤中強勢,觀察,風險穩定,40.0,,4.0,,,2026-06-29,TWSE T86 official,official-only,
7803.TW,雲象科技-創,生技醫療業,chip_watch,False,False,True,kronos,-0.027928660247169446,33.24280385169833,51.5,75,100.0,56.09712154067934,23.299999237060547,22.649261474609375,盤中強勢,觀察,Kronos 預期報酬為負,40.0,,5.0,,,2026-06-29,TWSE T86 official,official-only,
3557.TW,嘉威,居家生活,chip_watch,False,False,True,kronos,0.013294521928705061,57.97671315722304,51.5,50.0,50.0,55.990685262889215,25.299999237060547,25.636350631713867,持平,觀察,風險穩定,40.0,,5.0,,,2026-06-29,TWSE T86 official,official-only,
2330.TW,台積電,半導體業,legacy_watch,True,False,False,kronos,0.0638114575092299,88.28687450553794,55.5,74.0,50.0,73.71474980221518,2370.0,2521.233154296875,無即時資料,研究重點,風險穩定,0.0,0.0,0.0,0.0,,2026-06-29,TWSE T86 official,degraded,
