datetime,account,return,total_turnover,turnover,total_cost,cost,value,cash,bench
2025-09-22,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.017857075
2025-09-23,998625.189994049,-4.638422979041934e-17,916540.0039672852,0.9165400039672852,1374.810005950928,0.0013748100059509279,916540.0039672852,82085.1860267639,-0.0053981543
2025-09-24,953455.6779691696,-0.044601325367436793,1336210.0078582764,0.4202477647229108,2004.3150117874147,0.0006303716470843662,938870.0008392334,14585.6771299362,0.00678432
2025-09-25,929235.6889554977,-0.025402322911600553,1336210.0078582764,0.0,2004.3150117874147,0.0,914650.0118255615,14585.6771299362,0.0
2025-09-26,899824.2005360603,-0.03112236623223305,1663860.0023269653,0.352601604052662,2495.790003490448,0.0005289024060789926,890919.9998855591,8904.20065050121,0.0013477802
2025-09-30,945243.3577960014,0.05103218187375737,1997749.9998092651,0.3710613665240261,2996.6249997138975,0.0005565920497860391,934929.9896240234,10313.368171977956,0.026917934
2025-10-01,963716.3448447227,0.020074203008877457,2332430.005455017,0.35406755613296914,3498.6450081825255,0.0005311013341994538,953624.9982833862,10091.346561336482,-0.020969927
2025-10-02,998851.2654264449,0.03701297407475796,2689155.0090789795,0.3701556018347278,4033.732513618469,0.0005552334027520916,978370.002746582,20481.262679862935,-0.004015982
2025-10-03,998029.2914806366,-0.0003554097210192269,3000470.0065612793,0.3116730270641329,4500.705009841919,0.0004675095405961992,982100.0038146973,15929.287665939308,0.004032254
2025-10-07,1060243.7459068298,0.06286388081602641,3350830.009460449,0.35105182371891086,5026.245014190674,0.0005265777355783666,1049400.0011444092,10843.744762420625,0.0
2025-10-08,1060438.5447624207,0.000660224460925403,3687630.009460449,0.317662802822698,5531.445014190674,0.0004764942042340468,1047300.0,13138.544762420614,-0.0013386607
2025-10-09,1085579.434853363,0.024188096715716517,4027030.0033569336,0.3200562593398782,6040.5450050354,0.00048008438900981734,1075549.9961853027,10029.438668060262,-0.004021406
