datetime,account,return,total_turnover,turnover,total_cost,cost,value,cash,bench
2025-07-28,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0036991835
2025-07-29,998609.260012245,-1.3960743672214448e-16,927159.9918365479,0.9271599918365478,1390.7399877548219,0.001390739987754822,927159.9918365479,71449.26817569725,-0.014742076
2025-07-30,1018366.3784435272,0.020448451907489874,1369089.9894714355,0.4425454633071084,2053.634984207153,0.0006638181949606624,1000150.0076293945,18216.37081413262,0.009975076
2025-07-31,1076295.9581272125,0.05747438829861443,1769359.9769592285,0.39305106291859937,2654.0399654388425,0.000589576594377899,1065449.9950408936,10845.963086318894,0.0
2025-08-04,1122243.5132389069,0.04314798802413176,2097659.9769592285,0.3050276250885973,3146.4899654388423,0.0004575414376328958,1087190.000152588,35053.51308631888,0.0
2025-08-05,1145031.7998111723,0.020744148928138664,2425459.9769592285,0.2920934682473115,3638.189965438842,0.00043814020237096715,1135469.9867248535,9561.81308631887,-0.008641958
2025-08-06,1153297.4932338714,0.007746521475820386,2828339.980316162,0.35185049308095434,4242.509970474242,0.0005277757396214315,1136259.9967956543,17037.49643821706,0.006226659
2025-08-07,1169851.3119117736,0.014801023823637295,3172449.9771118164,0.2983705408313707,4758.674965667724,0.00044755581124705606,1158919.9836730957,10931.328238677874,0.0
2025-08-08,1164071.3314430236,-0.004940782140342556,3172449.9771118164,0.0,4758.674965667724,0.0,1153140.0032043457,10931.328238677874,-0.0024753213
2025-08-11,1149885.323374176,-0.01161441547606741,3616449.964904785,0.3814199145705021,5424.674947357176,0.0005721298718557526,1138179.9926757812,11705.330698394682,-0.018610418
2025-08-12,1143568.7770362853,-0.00507876413341291,3934149.964904785,0.2762884207163844,5901.2249473571765,0.0004144326310745767,1091239.9963378906,52328.780698394665,-0.006321132
2025-08-13,1142987.1080070494,6.996604658574572e-05,4375269.975280762,0.3857398166459208,6562.904962921141,0.0005786097249688812,1127800.0030517578,15187.104955291637,0.0050890446
2025-08-14,1178159.7360588072,0.03132144081150652,4793519.975280762,0.3659271369466929,7190.279962921141,0.0005488907054200393,1163850.0061035156,14309.729955291637,0.007594943
2025-08-15,1203632.854964447,0.022068309670350755,5144769.969177246,0.2981344406417161,7717.1549537658675,0.00044720166096257383,1191399.9938964844,12232.861067962542,-0.010050178
2025-08-18,1294156.0232749938,0.07572908793125224,5562669.969177246,0.34719889730190523,8344.004953765867,0.0005207983459528573,1277450.0122070312,16706.011067962536,-0.006345153
2025-08-19,1274904.2237327574,-0.014550022720278454,5843869.969177246,0.21728446566156276,8765.804953765868,0.000325926698492345,1259020.012664795,15884.211067962518,-0.02171141
2025-08-20,1186902.773223877,-0.0681306163330836,6604829.9560546875,0.5968761987856996,9907.244934082031,0.0008953142981785503,1166000.015258789,20902.757965087774,-0.0013054609
