symbol,name,industry,screening_bucket,legacy_hit,new_strategy_hit,chip_radar_hit,signal_source,kronos_return,kronos_score,news_score,technical_score,realtime_score,hybrid_score,current_close,predicted_close,realtime_status,action,risk_note,top10_main_force_buy_strength,top10_main_force_net_buy,foreign_buy_streak_days,branch_main_force_buy_streak_days,branch_main_force_leader,chip_data_date,chip_data_source,chip_data_source_status,top10_main_force_brokers
7610.TW,聯友金屬-創,綠能環保,chip_watch,False,True,True,momentum-fallback,nan,100.0,50.0,57.0,100.0,80.9,nan,nan,盤中強勢,觀察,風險穩定,40.0,,10.0,,,2026-06-16,TWSE T86 official,official-only,
4551.TW,智伸科,汽車工業,chip_watch,False,True,True,momentum-fallback,0.3702817334739803,100.0,50.0,53.0,100.0,80.1,183.5,251.44669809247537,盤中強勢,研究重點,風險穩定,40.0,,10.0,,,2026-06-16,TWSE T86 official,official-only,
4590.TW,富田-創,電機機械,chip_watch,False,True,True,momentum-fallback,nan,100.0,50.0,58.0,54.55729166666672,76.55572916666668,nan,nan,小幅走強,觀察,風險穩定,40.0,,10.0,,,2026-06-16,TWSE T86 official,official-only,
4904.TW,遠傳,通信網路業,chip_watch,False,True,True,momentum-fallback,0.14675697839445678,100.0,50.0,42.0,65.5555555555555,74.45555555555555,112.5,129.0101600693764,盤中強勢,研究重點,風險穩定,40.6,,7.0,,,2026-06-16,TWSE T86 official,official-only,
7760.TW,享溫馨,觀光餐旅,chip_watch,False,True,True,momentum-fallback,nan,100.0,50.0,42.0,65.17027863777092,74.4170278637771,nan,nan,盤中強勢,觀察,技術結構偏空,40.0,,9.0,,,2026-06-16,TWSE T86 official,official-only,
4306.TW,炎洲,塑膠工業,chip_watch,False,True,True,momentum-fallback,0.08251134878737561,99.50680927242536,50.0,40.0,56.58307210031359,72.9610309190015,15.949999809265137,17.266055806685987,小幅走強,研究重點,風險穩定,40.2,,10.0,,,2026-06-16,TWSE T86 official,official-only,
5288.TW,豐祥-KY,電機機械,chip_watch,False,True,True,momentum-fallback,0.15924849914236705,100.0,50.0,40.0,53.825136612021865,72.88251366120218,183.0,212.14247534305318,小幅走強,研究重點,風險穩定,40.0,,10.0,,,2026-06-16,TWSE T86 official,official-only,
2867.TW,三商壽,金融保險業,chip_watch,False,True,True,momentum-fallback,0.054175587781241916,82.50535266874515,50.0,50.0,72.97772567409153,69.79991363490721,8.529999732971191,8.992117482278744,盤中強勢,等待確認,風險穩定,41.1,,10.0,,,2026-06-16,TWSE T86 official,official-only,
2897.TW,王道銀行,金融保險業,chip_watch,False,True,True,momentum-fallback,0.05120088004567644,80.72052802740586,50.0,40.0,56.66666666666664,65.454877877629,10.5,11.037609240479602,小幅走強,等待確認,風險穩定,40.9,,10.0,,,2026-06-16,TWSE T86 official,official-only,
1313.TW,聯成,塑膠工業,chip_watch,False,True,True,momentum-fallback,0.037496705475758375,72.49802328545502,50.0,46.0,56.27802690582961,63.327012004764974,11.149999618530273,11.568087870281122,小幅走強,等待確認,風險穩定,40.1,,8.0,,,2026-06-16,TWSE T86 official,official-only,
