datetime,account,return,total_turnover,turnover,total_cost,cost,value,cash,bench
2025-08-14,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0
2025-08-15,998585.7474982261,-4.661160346586257e-17,942835.0011825562,0.9428350011825561,1414.2525017738342,0.0014142525017738342,942835.0011825562,55750.746315670025,0.004950404
2025-08-18,1022402.4148794174,0.024479622732804678,1361724.9904632568,0.41948324450869934,2042.5874856948853,0.0006292248667630491,1009430.005645752,12972.409233665472,0.014778376
2025-08-19,997744.2196611405,-0.02344966850847004,1817189.9951934814,0.44548506351478284,2725.784992790222,0.0006682275952721741,984399.9954223633,13344.224238777155,0.0048544407
2025-08-20,977232.4726985932,-0.019995101505090873,2191690.0047302246,0.37534670926375596,3287.535007095337,0.0005630200638956339,966269.9962615967,10962.476436996454,-0.033816457
2025-08-21,982610.5850782394,0.006057926369110927,2552949.9950408936,0.3696766126826119,3829.4249925613403,0.0005545149190239179,973090.002822876,9520.582255363464,0.044999957
2025-08-22,979940.8763758659,-0.0021473396837415194,2926089.994621277,0.3797435171642003,4389.1349919319155,0.0005696152757463006,970199.9963760376,9740.879999828321,0.01435411
2025-08-25,977659.9557349205,-0.001760300744235984,3296709.985923767,0.37820648187792844,4945.064978885651,0.0005673097228168927,967455.0144195557,10204.94131536482,-0.009433985
2025-08-26,962588.4714865685,-0.014744407461881756,3734354.98714447,0.4476454197121323,5601.532480716705,0.0006714681295681982,950554.983329773,12033.488156795502,-0.03333336
2025-08-27,968087.3172481537,0.006269582948138388,4091809.9906921387,0.3713476881721165,6137.714986038208,0.0005570215322581745,958525.0017166138,9562.315531539905,-0.004926026
2025-08-28,991604.6675642967,0.024966772009561808,4526920.003318787,0.44945327231790855,6790.380004978179,0.0006741799084768624,980065.0165557861,11539.651008510584,-0.017821789
2025-08-29,984070.3331151962,-0.006938260947179719,4963135.009384155,0.43990818149016425,7444.702514076233,0.0006598622722352466,968969.998550415,15100.334564781195,-0.010080695
2025-09-01,1015194.4198900223,0.03237577463459539,5453770.045852661,0.49857720526472943,8180.655068778991,0.0007478658078970942,1002445.001411438,12749.418478584295,-0.0010182858
2025-09-02,997212.724529457,-0.017124778553648835,5851580.533218384,0.39185645583908757,8777.370799827575,0.000587784683758631,984210.4902267456,13002.234302711498,-0.011213124
2025-09-03,1014106.0308382034,0.017453468926320808,6192590.52772522,0.3419631399787285,9288.885791587829,0.0005129447099680928,1003505.3170204163,10600.713817787182,-0.015463889
2025-09-04,1006355.9271896839,-0.006922361612976922,6679320.520496368,0.47995966690864156,10018.980780744552,0.0007199395003629627,992755.3079605103,13600.619229173666,0.00942409
2025-09-05,1017877.9732419491,0.012013648192176745,7057960.529232025,0.3762486000286541,10586.940793848036,0.0005643729000429801,1006845.3145980835,11032.658643865609,-0.0031120777
2025-09-08,1012298.8390533924,-0.004926915927791214,7434050.522327423,0.3694843615660023,11151.075783491133,0.0005542265423490031,1002160.3178024292,10138.52125096324,0.0062435865
2025-09-09,997861.4935490132,-0.013716320667378072,7802270.533466339,0.3637463532836223,11703.405800199507,0.0005456195299254338,987975.3007888794,9886.192760133767,0.002068162
2025-09-10,995086.5055653095,-0.002780935031207626,7802270.533466339,0.0,11703.405800199507,0.0,985200.3128051758,9886.192760133767,-0.009287834
2025-09-11,990005.8241816998,-0.0045071543080900485,8199385.835552216,0.39907616057990347,12299.078753328322,0.0005986142408698552,977869.9954986572,12135.82868304255,-0.020833433
2025-09-12,1015469.2927546978,0.026282665068897176,8570401.115703583,0.37476070452215166,12855.601673555371,0.000562141056783226,1005565.2761459351,9904.016608762788,0.0063830614
2025-09-15,1024592.0205151081,0.009581506141961963,8975066.119098663,0.398500482764311,13462.599178647994,0.0005977507241464679,1013229.9980163574,11362.02249875071,-0.0010570884
2025-09-16,1026285.9365775585,0.002176477098654438,9332456.122875214,0.3488120116306141,13998.684184312819,0.0005232180174459208,1016450.002861023,9835.933716535597,-0.0063491464
2025-09-17,1043831.9373775006,0.017616908860330932,9688446.129131317,0.34687214699955177,14532.669193696975,0.0005203082204993284,1032589.9824142456,11241.954963254946,-0.002129972
2025-09-18,1064702.790344286,0.02050619904958573,10044561.139392853,0.3411612516438526,15066.841709089278,0.0005117418774657789,1054600.012588501,10102.777755785006,0.003201723
2025-09-19,1055309.5609989644,-0.008255829165163093,10446711.137104034,0.37771103951098034,15670.06670565605,0.0005665665592664705,1044700.0160217285,10609.544977235812,0.0063830614
2025-09-22,1042801.216266203,-0.011143667379485741,10945595.138835907,0.4727371192009528,16418.392708253858,0.0007091056788014274,1029823.991394043,12977.224872159975,-0.0063425303
