datetime,account,return,total_turnover,turnover,total_cost,cost,value,cash,bench
2025-09-30,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0039061308
2025-10-01,998638.6000102996,-9.322320693172514e-17,907599.9931335449,0.9075999931335449,1361.3999897003173,0.0013613999897003173,907599.9931335449,91038.60687675473,-0.0077821016
2025-10-02,1024821.0470798493,0.026896629125057327,1359309.9830627441,0.45232578624994113,2038.964974594116,0.0006784886793749116,1008769.9951171875,16051.051962661732,-0.019607842
2025-10-03,1060141.0528781891,0.034464559348172594,1359309.9830627441,0.0,2038.964974594116,0.0,1044090.0009155273,16051.051962661732,-0.022666633
2025-10-07,1113703.097851944,0.05101207506093375,1704609.9769592285,0.325711369217356,2556.9149654388425,0.0004885670538260339,1099669.9897766113,14033.108075332624,0.023192286
2025-10-08,1108773.1181461334,-0.004426655286601295,1704609.9769592285,0.0,2556.9149654388425,0.0,1094740.0100708008,14033.108075332624,0.0333333
2025-10-09,1148933.7160715102,0.03668016679386703,2044199.9668121338,0.30627545373818144,3066.2999502182006,0.00045941318060727234,1138199.9950408936,10733.721030616754,0.010322571
2025-10-13,1113283.7139734267,-0.03102877180763718,2044199.9668121338,0.0,3066.2999502182006,0.0,1102549.99294281,10733.721030616754,-0.024265647
2025-10-14,1038481.7930620194,-0.06673051979749023,2385479.9640655518,0.306552582212268,3578.2199460983275,0.00045982887331840193,1023939.9892807007,14541.803781318653,-0.022251368
2025-10-15,1040766.8066423417,0.0022003405313296637,2385479.9640655518,0.0,3578.2199460983275,0.0,1026225.002861023,14541.803781318653,-0.009370804
2025-10-16,1130175.2531561852,0.0863690102667439,2706514.9602890015,0.3084600644203414,4059.772440433502,0.00046269009663051227,1120739.9940490723,9435.259107112885,0.012162209
2025-10-17,1158305.057581234,0.025403143755689084,3093314.9602890015,0.34224780530258697,4639.972440433502,0.0005133717079538803,1135049.998474121,23255.059107112902,0.038718343
2025-10-20,1183767.226959133,0.02247248996188658,3471867.894554138,0.3268162663949934,5207.801841831208,0.0004902243995924905,1172832.9315185547,10934.295440578484,-0.0012854338
2025-10-21,1191251.0402831077,0.006947897450639409,3965787.8774642944,0.4172441774544986,5948.681816196442,0.000625866266181748,1175457.6248168945,15793.41546621325,-0.0102959275
2025-10-22,1212263.2176146507,0.01854107705651526,4682387.877464294,0.601552465238306,7023.581816196442,0.0009023286978574588,1188144.7021484375,24118.515466213226,0.013003945
2025-10-23,1237718.8691161156,0.021472730611001176,5065687.877464294,0.3161854574406809,7598.5318161964415,0.00047427818616102113,1225075.3036499023,12643.565466213244,0.032092452
2025-10-27,1292409.6053637504,0.044684194959342366,5476177.88066864,0.3316504364981414,8214.26682100296,0.0004974756547472125,1276871.7781066895,15537.827257061028,-0.00497514
2025-10-28,1285099.5713685036,-0.005123129277713337,5935412.885475159,0.3553323984134784,8903.119328212739,0.0005329985976202179,1270285.601425171,14813.96994333269,-0.007499993
2025-10-29,1297570.9457989694,0.01012119194142158,6292322.882270813,0.27772944972316854,9438.48432340622,0.000416594174584752,1282782.3440551758,14788.601743793522,-0.013853908
2025-10-30,1280172.8981991769,-0.012990998117716122,6653193.472480774,0.2781124156473445,9979.79020872116,0.0004171686234710168,1226655.0121307373,53517.88606843952,0.0012770891
