symbol,name,industry,screening_bucket,legacy_hit,new_strategy_hit,chip_radar_hit,signal_source,kronos_return,kronos_score,news_score,technical_score,realtime_score,hybrid_score,current_close,predicted_close,realtime_status,action,risk_note,top10_main_force_buy_strength,top10_main_force_net_buy,foreign_buy_streak_days,branch_main_force_buy_streak_days,branch_main_force_leader,chip_data_date,chip_data_source,chip_data_source_status,top10_main_force_brokers
2637.TW,慧洋-KY,航運業,chip_watch,False,True,True,momentum-fallback,0.07645012766267296,95.87007659760377,50.0,50.0,50.0,72.84803063904151,77.5999984741211,83.53252826409089,無即時資料,研究重點,風險穩定,40.1,,10.0,,,2026-06-18,TWSE T86 official,official-only,
6277.TW,宏正,電腦及週邊設備業,chip_watch,False,True,True,momentum-fallback,0.05253730943666889,81.52238566200134,50.0,46.0,50.0,66.30895426480055,72.5999984741211,76.41420705905767,無即時資料,等待確認,風險穩定,40.0,,8.0,,,2026-06-18,TWSE T86 official,official-only,
1531.TW,高林股,電機機械,chip_watch,False,True,True,momentum-fallback,0.031144072950588294,68.68644377035298,50.0,50.0,50.0,61.974577508141195,12.850000381469727,13.250201730765307,無即時資料,觀察,風險穩定,40.0,,5.0,,,2026-06-18,TWSE T86 official,official-only,
8487.TW,愛爾達-創,數位雲端,chip_watch,False,True,True,momentum-fallback,0.016647631732601656,59.988579039560996,50.0,50.0,50.0,58.4954316158244,78.80000305175781,80.11183648309137,無即時資料,觀察,風險穩定,40.0,,4.0,,,2026-06-18,TWSE T86 official,official-only,
2007.TW,燁興,鋼鐵工業,chip_watch,False,True,True,momentum-fallback,0.015490312151388219,59.29418729083293,50.0,50.0,50.0,54.740412614493806,7.5,7.616177341135412,無即時資料,觀察,風險穩定,40.0,,5.0,,,2026-06-18,TWSE T86 official,official-only,
5285.TW,界霖,半導體業,chip_watch,False,True,False,momentum-fallback,0.30190957021104997,100.0,52.0,54.0,50.0,75.7,88.4000015258789,115.08880799321317,無即時資料,研究重點,風險穩定,0.0,,0.0,,,2026-06-18,TWSE T86 official,official-only,
8104.TW,錸寶,光電業,chip_watch,False,True,False,momentum-fallback,0.08364464467594111,100.0,50.0,52.0,50.0,74.9,40.599998474121094,43.9959709203327,無即時資料,研究重點,風險穩定,0.0,,0.0,,,2026-06-18,TWSE T86 official,official-only,
9105.TW,泰金寶-DR,存託憑證,chip_watch,False,True,False,momentum-fallback,0.1180804481160848,100.0,50.0,50.0,50.0,74.5,9.529999732971191,10.6553063719866,無即時資料,研究重點,風險穩定,0.0,0.0,0.0,0.0,,2026-06-18,TWSE T86 official,degraded,
2324.TW,仁寶,電腦及週邊設備業,chip_watch,False,True,False,momentum-fallback,0.11008627878965564,100.0,50.0,50.0,50.0,74.5,37.70000076293945,41.850253557298636,無即時資料,研究重點,風險穩定,0.0,0.0,0.0,0.0,,2026-06-18,TWSE T86 official,degraded,
2103.TW,台橡,橡膠工業,chip_watch,False,True,False,momentum-fallback,0.12893260477653146,100.0,50.0,48.0,50.0,74.1,21.399999618530273,24.159157311564158,無即時資料,研究重點,風險穩定,40.4,,1.0,,,2026-06-18,TWSE T86 official,official-only,
2356.TW,英業達,電腦及週邊設備業,chip_watch,False,True,False,momentum-fallback,0.08096054354165357,98.57632612499214,50.0,50.0,50.0,73.93053044999687,66.19999694824219,71.55958468362769,無即時資料,研究重點,風險穩定,0.0,,0.0,,,2026-06-18,TWSE T86 official,official-only,
2312.TW,金寶,其他電子業,chip_watch,False,True,False,momentum-fallback,0.1315602488139197,100.0,50.0,42.0,50.0,72.9,34.95000076293945,39.54803155935845,無即時資料,研究重點,技術結構偏空,40.2,,2.0,,,2026-06-18,TWSE T86 official,official-only,
3057.TW,喬鼎,電腦及週邊設備業,chip_watch,False,True,False,momentum-fallback,0.11487702239202019,100.0,50.0,42.0,50.0,72.9,19.75,22.0188211922424,無即時資料,研究重點,技術結構偏空,0.0,,0.0,,,2026-06-18,TWSE T86 official,official-only,
1305.TW,華夏,塑膠工業,chip_watch,False,True,False,momentum-fallback,0.0559306821208542,83.55840927251252,50.0,66.0,50.0,71.12336370900502,12.800000190734863,13.515912932549728,無即時資料,研究重點,風險穩定,0.0,,0.0,,,2026-06-18,TWSE T86 official,official-only,
6505.TW,台塑化,油電燃氣業,chip_watch,False,True,False,momentum-fallback,0.03909695500996167,73.458173005977,50.0,50.0,50.0,63.88326920239081,52.70000076293945,54.76041032179304,無即時資料,等待確認,風險穩定,40.5,,1.0,,,2026-06-18,TWSE T86 official,official-only,
2887.TW,台新新光金,金融保險業,chip_watch,True,False,True,momentum-fallback,0.3309978838045933,100.0,50.0,62.0,50.0,76.9,32.79999923706055,43.656729573319865,無即時資料,研究重點,風險穩定,0.0,0.0,5.0,0.0,,2026-06-18,TWSE T86 official,degraded,
2883.TW,凱基金,金融保險業,chip_watch,True,False,True,momentum-fallback,0.3145987066930251,100.0,50.0,53.0,50.0,75.1,30.25,39.76661087746401,無即時資料,研究重點,風險穩定,0.0,0.0,4.0,0.0,,2026-06-18,TWSE T86 official,degraded,
3006.TW,晶豪科,半導體業,chip_watch,True,False,True,momentum-fallback,0.6902675697017555,100.0,52.0,50.0,50.0,74.9,225.0,380.310203182895,無即時資料,研究重點,風險穩定,40.6,,3.0,,,2026-06-18,TWSE T86 official,official-only,
2890.TW,永豐金,金融保險業,chip_watch,True,False,True,momentum-fallback,0.17929975429975425,100.0,50.0,50.0,50.0,74.5,36.5,43.044441031941034,無即時資料,研究重點,風險穩定,0.0,0.0,6.0,0.0,,2026-06-18,TWSE T86 official,degraded,
2618.TW,長榮航,航運業,chip_watch,True,False,True,momentum-fallback,0.16859064559159515,100.0,50.0,42.0,50.0,72.9,42.900001525878906,50.13254047900725,無即時資料,研究重點,風險穩定,0.0,0.0,8.0,0.0,,2026-06-18,TWSE T86 official,degraded,
1708.TW,東鹼,化學工業,chip_watch,False,False,True,momentum-fallback,0.2578133494891295,100.0,50.0,69.0,50.0,78.3,50.29999923706055,63.26801051966778,無即時資料,研究重點,風險穩定,41.6,,3.0,,,2026-06-18,TWSE T86 official,official-only,
2379.TW,瑞昱,半導體業,chip_watch,False,False,True,momentum-fallback,0.37043291650577714,100.0,52.0,61.0,50.0,77.1,819.0,1122.3845586182315,無即時資料,研究重點,風險穩定,40.3,,4.0,,,2026-06-18,TWSE T86 official,official-only,
6446.TW,藥華藥,生技醫療業,chip_watch,False,False,True,momentum-fallback,0.35760232293200694,100.0,50.0,62.0,50.0,76.9,1010.0,1371.178346161327,無即時資料,研究重點,風險穩定,40.2,,5.0,,,2026-06-18,TWSE T86 official,official-only,
2383.TW,台光電,電子零組件業,chip_watch,False,False,True,momentum-fallback,0.9874852714806632,100.0,50.0,62.0,50.0,76.9,5495.0,10921.231566786244,無即時資料,研究重點,風險穩定,40.2,,4.0,,,2026-06-18,TWSE T86 official,official-only,
