datetime,account,return,total_turnover,turnover,total_cost,cost,value,cash,bench
2025-09-18,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0
2025-09-19,998596.8024897575,0.0,935465.0068283081,0.9354650068283081,1403.1975102424622,0.0014031975102424621,935465.0068283081,63131.79566144946,0.0518018
2025-09-22,980851.8085169792,-0.01776992869247679,935465.0068283081,0.0,1403.1975102424622,0.0,917720.0128555298,63131.79566144946,0.053533196
2025-09-23,1019995.6894177437,0.040551493678662315,1356215.0148391724,0.42896389072986124,2034.3225222587585,0.0006434458360947918,1006545.0107574463,13450.678660297417,-0.034552872
2025-09-24,981257.2773251534,-0.03747075844448709,1701815.0148391724,0.33882496130673156,2552.7225222587585,0.0005082374419600975,956924.998664856,24332.278660297423,-0.0126315355
2025-09-25,956212.2913632393,-0.025523363281631038,1701815.0148391724,0.0,2552.7225222587585,0.0,931880.0127029419,24332.278660297423,0.021322012
2025-09-26,924786.7003334999,-0.03221043726369378,2118865.0201797485,0.4361479235390315,3178.2975302696227,0.0006542218853085471,911550.0108718872,13236.689461612725,-0.006263137
2025-09-30,957791.2917122841,0.03621374676636988,2442465.0201797485,0.34991852703256027,3663.697530269623,0.0005248777905488405,932840.0022506714,24951.28946161273,0.00840342
2025-10-01,973459.801933384,0.017007870477975206,2856785.029029846,0.4325785924712264,4285.17754354477,0.0006488678887068401,957050.001335144,16409.800598239934,-0.008333385
2025-10-02,1006210.0570832253,0.03420788930750332,3223285.029029846,0.37649217694669673,4834.92754354477,0.0005647382654200452,996250.0064849854,9960.050598239934,-0.0021008253
2025-10-03,1010561.0616608621,0.004869763070984125,3589285.029029846,0.36374114671537966,5383.92754354477,0.0005456117200730695,1000350.0110626221,10211.050598239934,-0.002105236
2025-10-07,1081708.274181652,0.07102983703722875,4011135.0324630737,0.4174413792867845,6016.702548694611,0.000626162068930177,1070580.0020217896,11128.272159862565,-0.004219413
2025-10-08,1083484.4220072746,0.002107775155318433,4347035.032463074,0.3105273464364682,6520.552548694612,0.00046579101965470263,1070959.999847412,12524.422159862559,-0.008474588
