datetime,account,return,total_turnover,turnover,total_cost,cost,value,cash,bench
2025-08-26,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,-0.015747964
2025-08-27,998617.7350082397,0.0,921509.9945068359,0.9215099945068359,1382.264991760254,0.0013822649917602538,921509.9945068359,77107.74050140384,-0.0040000677
2025-08-28,997417.9267684937,-0.0006108525999100053,1314709.994506836,0.3937442589047907,1972.0649917602539,0.000590616388357186,983699.9862670898,13717.94050140385,-0.006693423
2025-08-29,1028838.5431613922,0.03200265960841691,1647649.9977111816,0.3338019041657178,2471.4749965667725,0.0005007028562485768,985680.0094604492,43158.53370094302,-0.001347661
2025-09-01,1025252.2469989776,-0.0029062054432066648,2045169.9897766113,0.38637742987732465,3067.7549846649167,0.0005795661448159868,1010849.9908447266,14402.25615425111,-0.01889342
2025-09-02,1037451.4075508118,0.012514008724701372,2465739.9978637695,0.410211252224232,3698.6099967956543,0.0006153168783363483,1026050.0144958496,11401.393054962187,-0.0013754964
2025-09-03,1063312.9413002015,0.025292735214785977,2718039.9978637695,0.2431921130606235,4077.0599967956546,0.0003647881695909355,1039389.9982452393,23922.94305496219,0.0027549267
2025-09-04,1038559.7360939026,-0.022655602370478648,3160180.0064086914,0.415813624918625,4740.2700096130375,0.0006237204373779376,1022840.0115966797,15719.724497222924,0.0
2025-09-05,1066238.247805023,0.027162623134194402,3514510.008239746,0.3411744067449747,5271.7650123596195,0.000511761610117462,1051320.0073242188,14918.240480804467,0.0
2025-09-08,1061437.8659001351,-0.0041454261380647305,3768090.0102615356,0.23782677327868684,5652.135015392304,0.00035674015991803045,1054079.9974441528,7357.868455982243,-0.0027472973
2025-09-09,1064339.9302239418,0.003368081600307785,4216720.025062561,0.42266253090619865,6325.080037593842,0.0006339937963592974,1051005.0045013428,13334.925722599059,0.0
2025-09-10,1073969.924425602,0.009047855791367297,4216720.025062561,0.0,6325.080037593842,0.0,1060634.998703003,13334.925722599059,0.0027549267
2025-09-11,1052186.3665673255,-0.01963277311471589,4682420.025062561,0.43362480587999075,7023.630037593842,0.0006504372088199863,1022649.9908447266,29536.37572259904,-0.008241832
2025-09-12,1057705.2483096123,0.005773712658522403,5053180.026054382,0.3523710368928238,7579.7700390815735,0.0005285565553392355,1046685.018157959,11020.23015165329,0.012465358
2025-09-15,1088146.1632906913,0.0293512441492505,5455880.026054382,0.38072988731367374,8183.820039081574,0.0005710948309705108,1067629.983139038,20516.180151653272,0.0068399906
2025-09-16,1095267.3599587441,0.007108430773290713,5865090.029335022,0.3760616147771334,8797.635044002533,0.0005640924221656996,1078654.991531372,16612.368427371955,-0.014945626
2025-09-17,1110715.1593073844,0.014676790283071723,6283230.027580261,0.381769797523218,9424.845041370392,0.0005726546962848277,1099710.0091934204,11005.150113964046,0.0
2025-09-18,1165392.4386564256,0.04984175185969011,6738370.03288269,0.4097720297490526,10107.555049324035,0.0006146580446235782,1152409.9855422974,12982.45311412809,-0.0068965554
2025-09-19,1173032.5127477646,0.007062006587641611,7131660.024642944,0.3374742951084149,10697.490036964417,0.0005062114426626227,1162629.9863815308,10402.526366233797,0.01111114
2025-09-22,1180652.5460119247,0.006496011987178978,7131660.024642944,0.0,10697.490036964417,0.0,1170250.019645691,10402.526366233797,0.017857075
2025-09-23,1220603.8631155014,0.0344131660417952,7584110.024642944,0.38322028062219604,11376.165036964418,0.000574830420933295,1203230.0117492676,17373.85136623378,-0.0053981543
2025-09-24,1179558.851022911,-0.03362680828145666,7584110.024642944,0.0,11376.165036964418,0.0,1162184.9996566772,17373.85136623378,0.00678432
2025-09-25,1153709.41617527,-0.02141901595752986,7973740.021133423,0.33031840348838226,11960.610031700135,0.0004954776052325727,1138289.9980545044,15419.418120765651,0.0
2025-09-26,1117526.9075613022,-0.030605617063535203,8555420.03440857,0.5041824268051033,12833.130051612854,0.0007562736402076546,1102460.0227355957,15066.884825706424,0.0013477802
2025-09-30,1152301.8978338242,0.031117810262312976,8555420.03440857,0.0,12833.130051612854,0.0,1137235.0130081177,15066.884825706424,0.026917934
2025-10-01,1170763.3356145858,0.01672302659310606,9094445.03440857,0.46778105721538427,13641.667551612854,0.0007016715858230767,1143079.9882888794,27683.34732570639,-0.020969927
2025-10-02,1200272.1576749801,0.025829325301111625,9581915.02494812,0.41636936835202143,14372.872537422181,0.0006245540525280327,1179990.0058746338,20282.1518003463,-0.004015982
2025-10-03,1236381.9516534805,0.030593056531368543,9988715.021133423,0.3389231297119361,14983.072531700136,0.0005083846945679048,1218010.0036621094,18371.947991371067,0.004032254
2025-10-07,1309877.0027757643,0.05992888444599501,10388675.01411438,0.32349226098461636,15583.012521171573,0.00048523839147692567,1290964.9877548218,18912.015020942577,0.0
2025-10-08,1295067.0244813918,-0.011306388510515636,10388675.01411438,0.0,15583.012521171573,0.0,1276155.0094604492,18912.015020942577,-0.0013386607
2025-10-09,1326037.0043397902,0.02391380467030294,10388675.01411438,0.0,15583.012521171573,0.0,1307124.9893188477,18912.015020942577,-0.004021406
2025-10-13,1287625.653271675,-0.02837779107593637,10909575.01411438,0.39282463332110906,16364.362521171573,0.0005892369499816639,1266594.9882507324,21030.66502094257,-0.0053836107
2025-10-14,1229010.6523561478,-0.04552177161630393,10909575.01411438,0.0,16364.362521171573,0.0,1207979.987335205,21030.66502094257,-0.0027064085
2025-10-15,1252692.5902799605,0.01973133258250213,11288295.017623901,0.30815030185741177,16932.442526435858,0.00046222545278611944,1241110.0017547607,11582.588525199768,-0.0040705204
2025-10-16,1338551.0184604642,0.06922687883829849,11862675.009918213,0.4585163165736815,17794.012514877326,0.0006877744748605229,1320450.0076293945,18101.010831069783,-0.0068119764
2025-10-17,1362014.0706729887,0.018157695804885257,12423975.009918213,0.4193340352806124,18635.962514877327,0.0006290010529209192,1342055.009841919,19959.06083106977,0.009602189
2025-10-20,1358286.6527496336,-0.0021292128998668257,12975575.006103516,0.404988471163701,19463.362509155282,0.0006074827067455526,1340554.9880981445,17731.66465148906,0.002717495
2025-10-21,1353395.2565734861,-0.0031841556983185546,13353175.0,0.27799727924300344,20029.762500000008,0.00041699591886450464,1341429.9858093262,11965.27076415997,0.0027099848
2025-10-22,1388067.2217559812,0.026270976649137176,13941875.0,0.43498009701206236,20912.812500000007,0.000652470145518093,1370685.0009918213,17382.22076415998,0.009459376
