symbol,name,industry,screening_bucket,legacy_hit,new_strategy_hit,chip_radar_hit,signal_source,kronos_return,kronos_score,news_score,technical_score,realtime_score,hybrid_score,current_close,predicted_close,realtime_status,action,risk_note,top10_main_force_buy_strength,top10_main_force_net_buy,foreign_buy_streak_days,branch_main_force_buy_streak_days,branch_main_force_leader,chip_data_date,chip_data_source,chip_data_source_status,top10_main_force_brokers
2395.TW,研華,電腦及週邊設備業,chip_watch,False,False,True,kronos,0.13644956931089736,100.0,51.9,64.0,100.0,80.68,546.0,620.50146484375,盤中強勢,研究重點,風險穩定,40.0,,5.0,,,2026-07-07,TWSE T86 official,official-only,
7722.TW,LINEPAY,數位雲端,chip_watch,False,False,True,kronos,0.1328904485128013,100.0,51.9,58.0,77.38654147104845,77.21865414710484,332.0,376.11962890625,盤中強勢,研究重點,風險穩定,40.0,,3.0,,,2026-07-07,TWSE T86 official,official-only,
2939.TW,永邑-KY,貿易百貨,chip_watch,False,False,True,kronos,0.07827905578303174,96.96743346981904,51.9,70.0,51.804123711340196,75.84738575906164,19.450000762939453,20.9725284576416,持平,研究重點,風險穩定,40.0,,4.0,,,2026-07-07,TWSE T86 official,official-only,
2881.TW,富邦金,金融保險業,chip_watch,False,False,True,kronos,0.08249046688988093,99.49428013392856,51.9,50.0,67.07317073170734,74.38502912674215,126.0,136.393798828125,盤中強勢,研究重點,風險穩定,40.6,,5.0,,,2026-07-07,TWSE T86 official,official-only,
9902.TW,台火,其他,chip_watch,False,False,True,kronos,0.0893103234105761,100.0,51.9,50.0,55.09090909090912,73.38909090909091,13.850000381469727,15.08694839477539,小幅走強,研究重點,風險穩定,40.0,,4.0,,,2026-07-07,TWSE T86 official,official-only,
7768.TW,頌勝科技,半導體業,chip_watch,False,False,True,kronos,0.10706808400708567,100.0,57.2,42.0,58.23529411764703,73.1635294117647,344.0,380.8314208984375,小幅走強,研究重點,技術結構偏空,40.0,,5.0,,,2026-07-07,TWSE T86 official,official-only,
6873.TW,泓德能源,綠能環保,chip_watch,False,False,True,kronos,0.10748201795342571,100.0,51.9,49.0,50.78475336322859,72.75847533632286,89.30000305175781,98.89814758300781,持平,研究重點,風險穩定,40.0,,3.0,,,2026-07-07,TWSE T86 official,official-only,
4569.TW,六方科-KY,汽車工業,chip_watch,False,False,True,kronos,0.061800706351401224,87.08042381084073,51.9,72.0,54.15430267062313,72.52759979139861,169.5,179.9752197265625,小幅走強,研究重點,風險穩定,40.0,,5.0,,,2026-07-07,TWSE T86 official,official-only,
2106.TW,建大,橡膠工業,chip_watch,False,False,True,kronos,0.09854354002597865,100.0,51.9,50.0,46.06741573033699,72.4867415730337,17.700000762939453,19.44422149658203,小幅走弱,研究重點,風險穩定,40.1,,4.0,,,2026-07-07,TWSE T86 official,official-only,
8467.TW,波力-KY,運動休閒,chip_watch,False,False,True,kronos,0.11002322846809309,100.0,51.9,42.0,50.0,71.28,113.0,125.43262481689453,持平,研究重點,技術結構偏空,40.0,,4.0,,,2026-07-07,TWSE T86 official,official-only,
5222.TW,全訊,半導體業,chip_watch,False,False,True,kronos,0.0590369932113155,85.4221959267893,57.2,58.0,47.188755020080286,69.42775387272376,124.0,131.32058715820312,小幅走弱,等待確認,風險穩定,40.0,,3.0,,,2026-07-07,TWSE T86 official,official-only,
