symbol,name,industry,screening_bucket,legacy_hit,new_strategy_hit,chip_radar_hit,signal_source,kronos_return,kronos_score,news_score,technical_score,realtime_score,confidence_score,hybrid_score,current_close,predicted_close,realtime_status,action,risk_note,stop_loss_price,take_profit_price,top10_main_force_buy_strength,top10_main_force_net_buy,foreign_buy_streak_days,branch_main_force_buy_streak_days,branch_main_force_leader,chip_data_date,chip_data_source,chip_data_source_status,top10_main_force_brokers,best_entry,short_entry
2330.TW,台積電,半導體業,chip_watch,True,False,True,kronos,0.028017618230236074,66.81057093814164,58.1,61.0,55.797101449275324,75.0,62.968409973277105,2435.0,2503.222900390625,小幅走強,等待確認,風險穩定,2425.0,2670.0,40.9,,5.0,,,2026-08-13,TWSE T86 official,official-only,,False,False
2436.TW,偉詮電,半導體業,chip_watch,True,False,True,kronos,0.019875537995565074,61.92532279733904,58.1,50.0,87.27810650887577,75.0,62.17667362995624,71.19999694824219,72.6151351928711,盤中強勢,等待確認,風險穩定,,,40.6,,5.0,,,2026-08-13,TWSE T86 official,official-only,,False,False
3576.TW,聯合再生,光電業,chip_watch,False,False,True,kronos,0.09405882199375482,100.0,52.3,53.0,74.27745664739875,75.0,73.71274566473988,17.899999618530273,19.58365249633789,盤中強勢,研究重點,風險穩定,,,41.4,,4.0,,,2026-08-13,TWSE T86 official,official-only,,False,False
2492.TW,華新科,電子零組件業,chip_watch,False,False,True,kronos,0.24867159344762046,100.0,52.3,52.0,100.0,75.0,71.245,316.5,395.2045593261719,盤中強勢,研究重點,風險穩定,,,0.0,3547.0,1.0,1.0,玉山,2026-08-12,TWSE T86 official + HiStock branch,official+broker,玉山、國泰-敦南、國泰、元大-大里、永豐金-中正、新光、華南永昌、國泰-板橋、富邦-台北、凱基,False,False
4739.TW,康普,化學工業,chip_watch,False,False,True,kronos,0.13888532366071438,100.0,52.3,46.0,54.02298850574716,75.0,70.44729885057473,87.5,99.6524658203125,小幅走強,研究重點,風險穩定,,,40.0,,5.0,,,2026-08-13,TWSE T86 official,official-only,,False,False
2233.TW,宇隆,汽車工業,chip_watch,False,False,True,kronos,0.12714012952050058,100.0,52.3,50.0,48.2843137254902,75.0,70.37343137254902,203.5,229.37301635742188,持平,研究重點,風險穩定,,,40.0,,4.0,,,2026-08-13,TWSE T86 official,official-only,,False,False
6669.TW,緯穎,電腦及週邊設備業,chip_watch,False,False,True,kronos,0.10520860147240518,100.0,52.3,40.0,55.228215767634836,75.0,68.76782157676348,6070.0,6708.6162109375,小幅走強,等待確認,風險穩定,,,40.0,,3.0,,,2026-08-13,TWSE T86 official,official-only,,False,False
4583.TW,台灣精銳,電機機械,chip_watch,False,False,True,kronos,0.0717172622680664,93.03035736083984,52.3,42.0,71.12676056338034,75.0,68.61830113263198,512.0,548.71923828125,盤中強勢,等待確認,風險穩定,,,40.0,,4.0,,,2026-08-13,TWSE T86 official,official-only,,False,False
2376.TW,技嘉,電腦及週邊設備業,chip_watch,False,False,True,kronos,0.059384492634212194,85.63069558052732,52.3,46.0,83.55525965379493,75.0,68.51126941856404,393.5,416.8677978515625,盤中強勢,等待確認,風險穩定,,,41.4,,9.0,,,2026-08-13,TWSE T86 official,official-only,,False,False
3528.TW,安馳,電子通路業,chip_watch,False,False,True,kronos,0.0497722201877171,79.86333211263026,52.3,50.0,55.48712206047033,75.0,63.745878445467625,90.0,94.47949981689453,小幅走強,等待確認,風險穩定,,,40.0,,3.0,,,2026-08-13,TWSE T86 official,official-only,,False,False
7799.TW,禾榮科,生技醫療業,chip_watch,False,False,True,kronos,0.04985861582298812,79.91516949379287,52.3,46.0,55.80110497237571,75.0,63.595419820065075,365.0,383.1983947753906,小幅走強,等待確認,風險穩定,,,40.0,,5.0,,,2026-08-13,TWSE T86 official,official-only,,False,False
6901.TW,鑽石投資,其他,chip_watch,False,False,True,kronos,0.019129442129669494,61.4776652778017,52.3,50.0,68.63905325443804,75.0,58.646088172674396,17.350000381469727,17.681896209716797,盤中強勢,觀察,風險穩定,,,40.2,,3.0,,,2026-08-13,TWSE T86 official,official-only,,False,False
2354.TW,鴻準,其他電子業,chip_watch,False,False,True,kronos,0.01556900675061712,59.34140405037027,52.3,50.0,47.77777777777771,75.0,56.42226919540737,62.79999923706055,63.777732849121094,小幅走弱,觀察,風險穩定,,,40.3,,10.0,,,2026-08-13,TWSE T86 official,official-only,,False,False
