datetime,account,return,total_turnover,turnover,total_cost,cost,value,cash,bench
2025-08-08,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,-0.00420171
2025-08-11,998745.4750091552,-4.661160346586257e-17,836349.9938964844,0.8363499938964843,1254.5249908447265,0.0012545249908447265,836349.9938964844,162395.48111267082,0.016877651
2025-08-12,999720.7780654907,0.0016520756219122437,1286149.9908447266,0.45036499108455935,1929.22498626709,0.0006755474866268392,941400.0,58320.77806549065,0.04564321
2025-08-13,1030470.7780654907,0.03075858847257609,1286149.9908447266,0.0,1929.22498626709,0.0,972150.0,58320.77806549065,0.007936478
2025-08-14,1045930.6230716705,0.015623926794144228,1712919.9867248535,0.41415050767505024,2569.3799800872803,0.0006212257615125753,1029119.995880127,16810.62719154352,0.0
2025-08-15,1047205.7980716705,0.0015297381725960736,1929469.9867248535,0.2070405007973089,2894.20498008728,0.00031056075119596316,1029269.995880127,17935.802191543524,0.011811018
2025-08-18,1113882.3954126358,0.0644954530274638,2505079.9991607666,0.549662743938053,3757.6199987411496,0.0008244941159070795,1098220.0206756592,15662.374736976519,0.027237296
2025-08-19,1106638.464305496,-0.005979113800055775,2894347.6692199707,0.3494692722161217,4341.521503829956,0.0005242039083241825,1096027.6611328125,10610.803172683605,0.026515126
2025-08-20,1063103.812908554,-0.03878494448899077,3303507.6622009277,0.36973230750454494,4955.261493301391,0.0005545984612568173,1051946.7567443848,11157.05616416919,0.007380128
2025-08-21,1047638.7745963095,-0.013808522859827484,3826937.6684188843,0.4923602002573016,5740.406502628325,0.0007385403003859518,1019536.8572235107,28101.91737279881,0.007326007
2025-08-22,1055075.9418070791,0.00785750050895338,4356707.664299011,0.5056800194172512,6535.061496448516,0.0007585200291258768,1038598.6835479736,16477.258259105554,-0.0036363602
2025-08-25,1153050.82889204,0.09286050719453867,4356707.664299011,0.0,6535.061496448516,0.0,1136573.5706329346,16477.258259105554,-0.029197097
2025-08-26,1198527.983051586,0.03944071936815191,4356707.664299011,0.0,6535.061496448516,0.0,1182050.7247924805,16477.258259105554,0.0037593842
2025-08-27,1201959.0277689933,0.0034332279058938023,4812557.664299011,0.3803415576825791,7218.836496448515,0.0005705123365238684,1117315.5445098877,84643.48325910559,0.011235952
2025-08-28,1157115.16395998,-0.036780645358111194,5235914.380073547,0.35222225216806796,7853.871570110319,0.0005283333782521016,1079950.0,77165.16395997992,-0.01111114
2025-08-29,1199088.8639599797,0.03703175045546438,5820114.380073547,0.5048762804219936,8730.171570110318,0.0007573144206329898,1181800.0,17288.863959979848,-0.0037453175
2025-09-01,1178420.7639599799,-0.016554235967504046,6365514.380073547,0.4548453549963108,9548.271570110319,0.0006822680324944665,1102550.0,75870.76395997987,0.0
2025-09-02,1125175.56395998,-0.044551149814755726,6862314.380073547,0.4215811662470602,10293.47157011032,0.0006323717493705909,1108850.0,16325.56395997986,0.0075187683
2025-09-03,1177425.56395998,0.046437197601509966,6862314.380073547,0.0,10293.47157011032,0.0,1161100.0,16325.56395997986,0.00746274
2025-09-04,1176465.2139599798,-0.00042465529482684774,7169214.380073547,0.2606534199646708,10753.82157011032,0.0003909801299470065,1159700.0,16765.213959979854,-0.007407427
2025-09-05,1172672.4462798117,-0.0028475130078210354,7464392.833518982,0.2509028315863793,11196.589250278472,0.00037635424737956905,1164228.4534454346,8443.992834377132,-0.014925361
2025-09-08,1182372.3725249288,0.008771653395412587,7855292.833518982,0.33334116550626897,11782.939250278472,0.0005000117482594037,1171214.7296905518,11157.642834377126,0.022727251
2025-09-09,1141507.876918888,-0.03397042382428129,8321162.829017639,0.394012923782888,12481.744243526458,0.0005910193856743323,1128919.034576416,12588.842342471908,0.0037037134
2025-09-10,1107632.1029795646,-0.029284605912989987,8619273.240470886,0.2611549315436129,12928.90986070633,0.00039173239731542,1098180.0148010254,9452.088178539096,0.014760137
2025-09-11,1051900.736881542,-0.049650977025750935,9110173.240470886,0.44319769956058863,13665.25986070633,0.0006647965493408833,1037284.9987030029,14615.73817853909,-0.0072727203
2025-09-12,1027512.8742907522,-0.022730274598314962,9428753.234672546,0.30286127106072797,14143.12985200882,0.0004542919065910919,958795.0119018555,68717.86238889676,0.0
2025-09-15,1026433.3094840047,-0.0006131454084799765,9728453.238487244,0.2916751812200575,14592.679857730865,0.00043751277183008545,1015465.0009155273,10968.308568477456,-0.02197802
2025-09-16,1054509.77734251,0.027970650984338225,10150813.238334656,0.4114831386948417,15226.219857501983,0.0006172247080422618,1037014.9906158447,17494.786726665334,-0.011235952
2025-09-17,1087370.2983614919,0.03182996663062045,10620473.241996765,0.4453823129508656,15930.709862995147,0.0006680734694262984,1073240.0053024292,14130.293059062795,-0.018939376
2025-09-18,1177134.654523754,0.08290641770699927,10877553.239250183,0.23642359704030905,16316.329858875275,0.00035463539556046455,1167669.9787139893,9464.675809764696,0.0038609505
2025-09-19,1192134.668638134,0.012742819232051748,10877553.239250183,0.0,16316.329858875275,0.0,1182669.9928283691,9464.675809764696,0.015384674
2025-09-22,1193049.6924418448,0.0007675507036098856,10877553.239250183,0.0,16316.329858875275,0.0,1183585.01663208,9464.675809764696,0.0113636255
