symbol,name,industry,screening_bucket,legacy_hit,new_strategy_hit,chip_radar_hit,signal_source,kronos_return,kronos_score,news_score,technical_score,realtime_score,confidence_score,hybrid_score,current_close,predicted_close,realtime_status,action,risk_note,stop_loss_price,take_profit_price,top10_main_force_buy_strength,top10_main_force_net_buy,foreign_buy_streak_days,branch_main_force_buy_streak_days,branch_main_force_leader,chip_data_date,chip_data_source,chip_data_source_status,top10_main_force_brokers,best_entry,short_entry
2388.TW,威盛,半導體業,chip_confirmed,False,False,True,kronos,0.0692306245215002,91.53837471290012,52.0,48.0,90.5797101449274,75.0,70.96640216400777,80.30000305175781,85.85922241210938,盤中強勢,研究重點,風險穩定,76.80000305175781,88.90000915527344,40.7,,3.0,,,2026-08-04,TWSE T86 official,official-only,,True,True
5388.TW,中磊,通信網路業,chip_watch,False,False,True,kronos,0.009192565411368925,55.515539246821355,50.0,54.0,64.41647597254007,75.0,56.592086333641475,89.19999694824219,90.01997375488281,盤中強勢,觀察,風險穩定,,,40.2,,3.0,,,2026-08-04,TWSE T86 official,official-only,,True,True
2356.TW,英業達,電腦及週邊設備業,chip_watch,False,False,True,kronos,0.018626588763612784,61.17595325816767,50.0,42.0,73.00469483568077,75.0,53.01205312392676,66.0,67.22935485839844,盤中強勢,觀察,風險穩定,65.0,73.20000076293945,0.0,0.0,3.0,0.0,,2026-08-04,TWSE T86 official,degraded,,True,True
6781.TW,AES-KY,電子零組件業,chip_watch,False,False,True,kronos,0.1000189752862004,100.0,50.0,38.0,83.40248962655605,75.0,70.84024896265561,1010.0,1111.0191650390625,盤中強勢,研究重點,風險穩定,,,40.0,,3.0,,,2026-08-04,TWSE T86 official,official-only,,False,True
4576.TW,大銀微系統,電機機械,chip_watch,False,False,True,kronos,0.13851063287080234,100.0,50.0,42.0,64.21319796954319,75.0,70.32131979695433,201.0,228.84063720703125,盤中強勢,研究重點,技術結構偏空,,,40.0,,5.0,,,2026-08-04,TWSE T86 official,official-only,,False,True
1605.TW,華新,電器電纜,chip_watch,False,False,True,kronos,0.25585756655092595,100.0,50.0,38.0,70.2743902439025,75.0,69.64743902439025,33.75,42.38519287109375,盤中強勢,等待確認,風險穩定,,,41.2,,3.0,,,2026-08-04,TWSE T86 official,official-only,,False,True
3030.TW,德律,其他電子業,chip_watch,False,False,True,kronos,0.059596558646448194,85.75793518786892,50.0,45.0,74.43280977312398,75.0,66.95855829306652,296.5,314.1703796386719,盤中強勢,等待確認,風險穩定,,,40.0,,5.0,,,2026-08-04,TWSE T86 official,official-only,,False,True
2891.TW,中信金,金融保險業,chip_watch,False,False,True,kronos,0.07188773111000857,93.13263866600514,50.0,46.0,50.0,75.0,62.996423533101805,64.80000305175781,69.45832824707031,持平,等待確認,風險穩定,,,0.0,0.0,4.0,0.0,,2026-08-04,TWSE T86 official,degraded,,False,True
2344.TW,華邦電,半導體業,chip_watch,True,False,True,kronos,0.30264602952702035,100.0,52.0,45.0,100.0,75.0,70.1,157.0,204.5154266357422,盤中強勢,研究重點,風險穩定,,,0.0,32828.0,2.0,1.0,新加坡商瑞銀,2026-08-03,TWSE T86 official + HiStock branch,official+broker,新加坡商瑞銀、台灣摩根士丹利、摩根大通、美商高盛、凱基-信義、元大、兆豐-板橋、元大-館前、美林、港商野村656656137.48國泰43407-364141.93凱基-市府,False,False
2324.TW,仁寶,電腦及週邊設備業,chip_watch,True,False,True,kronos,0.07324693009660055,93.94815805796033,50.0,42.0,62.51719394773034,75.0,63.433574715059144,37.0,39.71013641357422,盤中強勢,等待確認,風險穩定,,,0.0,0.0,3.0,0.0,,2026-08-04,TWSE T86 official,degraded,,False,False
6443.TW,元晶,光電業,chip_watch,False,False,True,kronos,0.2599042037817254,100.0,50.0,46.0,73.84769539078167,75.0,72.08476953907817,25.799999237060547,32.50552749633789,盤中強勢,研究重點,風險穩定,,,40.0,,7.0,,,2026-08-04,TWSE T86 official,official-only,,False,False
1504.TW,東元,電機機械,chip_watch,False,False,True,kronos,0.1803704315939052,100.0,50.0,50.0,51.071975497702994,75.0,70.0371975497703,65.4000015258789,77.19622802734375,持平,研究重點,風險穩定,,,40.3,,3.0,,,2026-08-04,TWSE T86 official,official-only,,False,False
2409.TW,友達,光電業,chip_watch,False,False,True,kronos,0.10416174877574735,100.0,50.0,50.0,66.10878661087864,75.0,67.11087866108787,24.450000762939453,26.996755599975586,盤中強勢,等待確認,風險穩定,,,0.0,6520.0,1.0,1.0,元大,2026-08-03,TWSE T86 official + HiStock branch,official+broker,元大、凱基-林口、台新、元大-南京、元大-忠孝、宏遠、統一-城中、富邦-敦南、國泰-敦南、台新-花蓮,False,False
3702.TW,大聯大,電子通路業,chip_watch,False,False,True,kronos,0.04340742395279262,76.04445437167557,50.0,50.0,59.051724137931075,75.0,62.740731443879554,117.5,122.60037231445312,小幅走強,等待確認,風險穩定,,,40.2,,4.0,,,2026-08-04,TWSE T86 official,official-only,,False,False
1216.TW,統一,食品工業,chip_watch,False,False,True,kronos,0.010930268884015826,56.5581613304095,50.0,54.0,58.63013698630137,75.0,57.27837016427346,73.9000015258789,74.70774841308594,小幅走強,觀察,風險穩定,,,43.2,,6.0,,,2026-08-04,TWSE T86 official,official-only,,False,False
2609.TW,陽明,航運業,chip_watch,False,False,True,kronos,0.016661475686466032,59.99688541187962,50.0,50.0,52.75590551181102,75.0,56.814500445338965,51.0,51.849735260009766,小幅走強,觀察,風險穩定,,,40.4,,6.0,,,2026-08-04,TWSE T86 official,official-only,,False,False
2834.TW,臺企銀,金融保險業,chip_watch,False,False,True,kronos,0.016838841564445817,60.10330493866749,50.0,50.0,58.38323353293404,75.0,52.27448008182702,16.899999618530273,17.1845760345459,小幅走強,觀察,風險穩定,,,0.0,21086.0,0.0,2.0,永豐金,2026-08-03,TWSE T86 official + HiStock branch,official+broker,永豐金、美商高盛、第一金-頭份、新光-台中、元大-龍潭、台新、台新-大昌、台新-草屯、國泰-敦南、元大-斗信,False,False
