symbol,name,industry,screening_bucket,legacy_hit,new_strategy_hit,chip_radar_hit,signal_source,kronos_return,kronos_score,news_score,technical_score,realtime_score,confidence_score,hybrid_score,current_close,predicted_close,realtime_status,action,risk_note,stop_loss_price,take_profit_price,top10_main_force_buy_strength,top10_main_force_net_buy,foreign_buy_streak_days,branch_main_force_buy_streak_days,branch_main_force_leader,chip_data_date,chip_data_source,chip_data_source_status,top10_main_force_brokers,best_entry,short_entry
8016.TW,矽創,半導體業,chip_watch,False,False,True,kronos,0.20136793931067665,100.0,52.0,48.0,88.29059829059831,75.0,73.93905982905983,308.5,370.62200927734375,盤中強勢,研究重點,風險穩定,,,40.1,,4.0,,,2026-08-06,TWSE T86 official,official-only,,True,True
4916.TW,事欣科,電腦及週邊設備業,chip_watch,False,False,True,kronos,0.14431042141384554,100.0,50.4,38.0,73.44497607655506,75.0,69.9144976076555,108.0,123.58552551269531,盤中強勢,等待確認,風險穩定,,,40.1,,3.0,,,2026-08-06,TWSE T86 official,official-only,,True,True
2330.TW,台積電,半導體業,legacy_watch,True,False,False,kronos,0.06175735828488382,87.0544149709303,52.0,50.0,38.357588357588355,75.0,59.60480407558444,2365.0,2511.05615234375,盤中弱勢,觀察,盤中走弱,,,0.0,,0.0,,,2026-08-06,TWSE T86 official,official-only,,True,True
2392.TW,正崴,電子零組件業,chip_watch,False,False,True,kronos,0.20635379622540828,100.0,50.4,54.0,57.567567567567494,75.0,72.12675675675676,37.400001525878906,45.11763381958008,小幅走強,研究重點,風險穩定,37.20000076293945,41.80000305175781,40.1,,5.0,,,2026-08-06,TWSE T86 official,official-only,,False,True
1504.TW,東元,電機機械,chip_watch,False,False,True,kronos,0.09102199805044364,100.0,50.4,40.0,52.10526315789472,75.0,64.77052631578948,66.69999694824219,72.77116394042969,小幅走強,等待確認,風險穩定,,,0.0,,5.0,,,2026-08-06,TWSE T86 official,official-only,,False,True
2397.TW,友通,電腦及週邊設備業,chip_watch,False,False,True,kronos,0.05916972063638282,85.50183238182969,50.4,46.0,46.618357487922694,75.0,64.04747708243266,61.79999923706055,65.4566879272461,小幅走弱,等待確認,風險穩定,,,40.0,,4.0,,,2026-08-06,TWSE T86 official,official-only,,True,False
9910.TW,豐泰,運動休閒,chip_watch,False,False,True,kronos,0.0829457520470751,99.76745122824506,50.4,70.0,73.8872403560831,75.0,76.27733196549408,69.69999694824219,75.48131561279297,盤中強勢,研究重點,風險穩定,,,40.1,,3.0,,,2026-08-06,TWSE T86 official,official-only,,False,False
1312.TW,國喬,塑膠工業,chip_watch,False,False,True,kronos,0.1017272326411034,100.0,50.4,70.0,58.67768595041327,75.0,74.83776859504133,12.25,13.496158599853516,小幅走強,研究重點,風險穩定,,,40.1,,3.0,,,2026-08-06,TWSE T86 official,official-only,,False,False
1476.TW,儒鴻,紡織纖維,chip_confirmed,False,False,True,kronos,0.13192150393304192,100.0,50.4,50.0,68.73239436619716,75.0,72.44323943661972,364.5,412.58538818359375,盤中強勢,研究重點,風險穩定,358.5,390.0,40.1,,10.0,,,2026-08-06,TWSE T86 official,official-only,,False,False
2103.TW,台橡,橡膠工業,chip_watch,False,False,True,kronos,0.2097256838620365,100.0,50.4,54.0,60.9375,75.0,71.86375,22.75,27.521259307861328,盤中強勢,研究重點,風險穩定,,,40.1,,3.0,,,2026-08-06,TWSE T86 official,official-only,,False,False
9958.TW,世紀鋼,鋼鐵工業,chip_watch,False,False,True,kronos,0.09233072548430421,100.0,50.4,38.0,72.89719626168221,75.0,70.45971962616822,110.5,120.70254516601562,盤中強勢,研究重點,風險穩定,,,40.1,,7.0,,,2026-08-06,TWSE T86 official,official-only,,False,False
3030.TW,德律,其他電子業,chip_watch,False,False,True,kronos,0.10392923887611039,100.0,50.4,50.0,45.29411764705884,75.0,70.08941176470589,295.5,326.2110900878906,小幅走弱,研究重點,風險穩定,,,40.0,,7.0,,,2026-08-06,TWSE T86 official,official-only,,False,False
