datetime,account,return,total_turnover,turnover,total_cost,cost,value,cash,bench
2025-07-10,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,-0.042780817
2025-07-11,998597.147480917,7.003109203651548e-17,935235.0127220154,0.9352350127220154,1402.8525190830233,0.0014028525190830233,935235.0127220154,63362.134758901666,0.016759872
2025-07-14,988969.3709619045,-0.009288043774619097,1170410.0127220154,0.23550537931462912,1755.6150190830233,0.00035325806897194373,690784.9987030029,298184.37225890165,-0.013736248
2025-07-15,1006620.3126692295,0.018974285487088127,1913106.9962501526,0.7509807738593213,2869.660494375229,0.0011264711607889817,980106.9890975952,26513.323571634304,0.019498467
2025-07-16,1010135.5797304392,0.005021766892907806,2939603.995370865,1.0197459620090283,4409.405993056298,0.001529618943013543,972334.9974632263,37800.582267212885,0.0
2025-07-17,1003377.6286531687,-0.00595959214947001,3431573.999643326,0.48703363602314265,5147.36099946499,0.0007305504540347142,982844.9971199036,20532.631533265114,-0.005464375
2025-07-18,1012868.008740449,0.010155707860936496,3897993.9886569977,0.46484989867647963,5846.990982985498,0.0006972748480147199,996054.9962043762,16813.012536072754,-0.01098907
2025-07-21,997150.111373353,-0.015031556160963298,4226603.995370865,0.324435172083784,6339.905993056299,0.00048665275812567635,984720.0071334839,12430.104239869135,0.0
2025-07-22,968730.3715537309,-0.028019848258885184,4546434.000444412,0.3207440900077246,6819.65100066662,0.00048111613501158727,954750.0072479248,13980.364305806172,0.0
2025-07-23,1009940.7628215074,0.042808605448266916,4719503.996324539,0.17865651884387893,7079.255994486811,0.00026798477826581836,823150.0076293945,186790.75519211293,0.01111114
2025-07-24,1010353.6190127612,0.0013367082852773413,5344263.992357254,0.6186105354212069,8016.395988535883,0.00092791580313181,981259.9998474121,29093.619165348995,-0.01098907
2025-07-25,1005638.9856326341,-0.003929313267572787,5840688.992357254,0.4913378748373939,8761.033488535882,0.0007370068122560906,991315.0039672852,14323.981665349012,0.0
2025-07-28,1023093.1200248003,0.017849352146595398,6171268.988847733,0.32872631353140613,9256.9034832716,0.0004930894702971096,1008045.0048446655,15048.115180134773,0.0055556297
2025-07-29,1021509.8788596392,-0.001006761903587056,6540088.980913162,0.3604950369097285,9810.133471369745,0.0005407425553645927,1011034.9857330322,10474.893126606941,0.0
2025-07-30,1038159.9888312578,0.016847639303041173,6913368.988847733,0.3654198707811625,10370.0534832716,0.0005481298061717434,1022965.0077819824,15194.981049275404,-0.0055248737
2025-07-31,1110447.9827658893,0.07020593619359584,7311368.988847733,0.383370582840571,10967.0534832716,0.0005750558742608565,1083850.0017166138,26597.981049275404,0.0
2025-08-04,1163194.8634993793,0.04814274198251216,7786788.979387283,0.4281335082039421,11680.183469080926,0.0006422002623059131,1146730.0029754639,16464.860523915297,0.0
2025-08-05,1141198.992835164,-0.018432019726828473,8157348.975419998,0.31857086689491954,12236.023463129997,0.00047785630034237806,1113129.976272583,28069.01656258109,0.0027776957
2025-08-06,1184611.2267175913,0.03879695098526999,8732553.980112076,0.5040356750254869,13098.830970168114,0.0007560535125382303,1158200.0129699707,26411.213747620583,0.0055401325
2025-08-07,1217488.083864808,0.028296188142751654,9161303.980112076,0.361933088535732,13741.955970168114,0.0005428996328035979,1158569.9951171875,58918.08874762058,0.0027549267
2025-08-08,1273929.8873743296,0.046875204994498064,9580103.980112076,0.3439869396261822,14370.155970168114,0.0005159804094392739,1232839.998626709,41089.88874762057,0.002747178
2025-08-11,1291951.5207666636,0.014678993387050665,10032353.980112076,0.3550038385017586,15048.530970168114,0.0005325057577526378,1271790.007019043,20161.51374762057,-0.002739668
2025-08-12,1320554.4457666636,0.022833674116885052,10630403.980112076,0.46290436629162995,15945.605970168115,0.0006943565494374454,1301740.007019043,18814.43874762056,0.0054944754
2025-08-13,1338644.2362429858,0.014244011703763312,11110538.98320198,0.36358592001192097,16665.808474802972,0.0005453788800178815,1323985.0030899048,14659.233153080917,-0.024590075
2025-08-14,1359406.2143328905,0.01603114741683264,11575888.98320198,0.3476278367328146,17363.833474802974,0.000521441755099223,1346195.0061798096,13211.208153080894,0.0056022406
2025-08-15,1376626.2111666917,0.012667293007963584,11575888.98320198,0.0,17363.833474802974,0.0,1363415.0030136108,13211.208153080894,-0.0027855635
2025-08-18,1430245.2515399219,0.039647665379677406,12216538.98320198,0.46537687195208105,18324.808474802972,0.0006980653079281205,1409745.0183868408,20500.233153080917,-0.005586624
2025-08-19,1391390.319215703,-0.02665277670607583,12706488.98320198,0.34256362639378024,19059.73347480297,0.0005138454395906698,1371575.011062622,19815.30815308093,-0.0140449405
2025-08-20,1348068.807265687,-0.030677949498424156,13130828.986215591,0.304975532137382,19696.243479323388,0.000457463298206073,1332950.0061035156,15118.801162171352,0.0
2025-08-21,1334056.894178319,-0.009725040032382866,13732088.966417313,0.4460157945656112,20598.13344962597,0.0006690236918484168,1318219.9827194214,15836.911458897579,0.005698085
2025-08-22,1329436.1773909808,-0.002987119064759553,14155908.969926834,0.3176926001874631,21233.863454890252,0.0004765389002811947,1308414.992427826,21021.18496315478,-0.014164329
2025-08-25,1390605.8822879076,0.04662503997530136,14699448.982286453,0.40885002349365634,22049.17347342968,0.0006132750352404845,1372859.994983673,17745.887304234493,0.017241478
2025-08-26,1429290.4128070115,0.028462403350476548,15296418.985033035,0.42928770138985134,22944.628477549555,0.000643931552084778,1409870.0021743774,19420.410632634128,-0.014124274
2025-08-27,1420340.0053484677,-0.005670635497443621,15860033.990049362,0.3943320405469119,23790.050985074045,0.0005914980608203678,1384150.0122070312,36189.99314143654,-0.002865374
2025-08-28,1370623.1553301574,-0.034393173335996334,16437934.002256393,0.40687441741475744,24656.90100338459,0.0006103116261221356,1350800.0,19823.155330157257,-0.01149416
2025-08-29,1364454.9653200866,-0.0039033340267123134,16983394.00897026,0.39796497278821774,25475.091013455392,0.0005969474591823266,1349110.0067138672,15344.958606219268,0.0029069185
2025-09-01,1370444.2018923522,0.004895717881534163,17443894.00897026,0.3374973976454925,26165.841013455392,0.0005062460964682388,1353189.9932861328,17254.20860621927,0.0028984547
2025-09-02,1346323.9086062193,-0.017140422976504362,17864094.00897026,0.30661591286954604,26796.141013455395,0.0004599238693043212,1326200.0,20123.90860621928,0.0086705685
2025-09-03,1403615.426892352,0.04318425374048515,18429744.00897026,0.42014406517194564,27644.616013455394,0.0006302160977579174,1382989.9932861328,20625.433606219303,0.005730629
2025-09-04,1349413.382073474,-0.038001858479219,19004444.013547897,0.40944263903542316,28506.66602032185,0.0006141639585531348,1330350.0030517578,19063.37902171613,-0.014245033
2025-09-05,1388615.5082847357,0.029657332402624848,19549694.019842148,0.4040644724127705,29324.541029763226,0.0006060967086191568,1372920.0105667114,15695.497718024242,0.0028902292
2025-09-08,1384291.6219228506,-0.0025169017840041665,20102279.027700424,0.3979395337020597,30153.41854155064,0.000596909300553089,1369410.0187301636,14881.603192687035,0.0028817654
2025-09-09,1391408.4968221425,0.005721319679946235,20637679.027700424,0.3867682152524354,30956.51854155064,0.000580152322878652,1331929.9936294556,59478.50319268706,0.0028736591
2025-09-10,1338163.8432655097,-0.03757342373598938,21280794.038152695,0.4622043144921782,31921.191057229044,0.0006933064717382668,1320165.0230407715,17998.820224738156,0.0
2025-09-11,1294614.7890067815,-0.0321298692048111,21650144.038152695,0.2760125390166561,32475.216057229045,0.0004140188085249853,1273919.9937820435,20694.795224738133,0.0
2025-09-12,1311768.3243977309,0.013888328445703037,22201144.044446945,0.42560923216161733,33301.71606667042,0.000638413848242427,1295100.0228881836,16668.301509547222,0.017191887
2025-09-15,1325314.950974536,0.010935604122050337,22733379.05688286,0.4057385763452376,34100.06858532429,0.0006086078645178552,1305409.9895477295,19904.961426806403,0.0028169155
