symbol,date,open,high,low,close,volume
1101,2026-07-17,23.7,24.2,23.5,23.5,38899989.0
1102,2026-07-17,32.8,33.75,32.8,33.25,30738998.0
1103,2026-07-17,13.65,13.7,13.5,13.6,347463.0
1104,2026-07-17,27.0,27.1,26.6,26.6,517243.0
1108,2026-07-17,12.6,12.6,12.25,12.25,1010498.0
1109,2026-07-17,13.85,14.0,13.75,13.8,334822.0
1110,2026-07-17,15.95,16.25,15.65,15.7,344020.0
1201,2026-07-17,12.7,12.9,12.55,12.6,708176.0
1203,2026-07-17,44.95,45.95,44.05,45.95,38909.0
1210,2026-07-17,58.6,59.2,57.9,57.9,3355073.0
1213,2026-07-17,0.0,0.0,0.0,0.0,2.0
1215,2026-07-17,112.0,112.5,110.5,110.5,1942004.0
1216,2026-07-17,78.5,80.0,78.5,80.0,30854709.0
1217,2026-07-17,10.0,10.05,9.93,9.96,773723.0
1218,2026-07-17,16.55,16.6,16.35,16.4,1366421.0
1219,2026-07-17,12.3,12.35,12.1,12.15,722125.0
1220,2026-07-17,11.25,11.35,11.25,11.35,66086.0
1225,2026-07-17,27.0,27.15,26.7,26.85,129845.0
1227,2026-07-17,30.15,30.3,29.85,29.95,1197576.0
1229,2026-07-17,41.0,41.6,40.5,40.85,3087290.0
1231,2026-07-17,92.4,93.0,90.1,90.6,898415.0
1232,2026-07-17,167.0,178.0,164.5,168.5,3376937.0
1233,2026-07-17,29.3,29.3,28.2,28.45,54024.0
1234,2026-07-17,33.6,33.85,33.45,33.65,129332.0
1235,2026-07-17,37.05,37.7,35.9,36.75,42274.0
1236,2026-07-17,23.1,24.1,23.0,23.55,196101.0
1240,2026-07-20,54.7,55.2,54.7,55.0,33000.0
1256,2026-07-17,188.5,188.5,180.5,185.0,85477.0
1259,2026-07-20,59.5,59.9,57.6,59.9,25000.0
1264,2026-07-20,258.5,259.0,257.5,257.5,15000.0
1268,2026-07-20,171.5,177.5,171.5,173.0,119000.0
1294,2026-07-20,56.1,56.1,55.0,55.7,27000.0
1295,2026-07-20,47.9,49.55,47.6,48.25,40000.0
1301,2026-07-17,65.0,65.9,62.0,62.8,73534184.0
1303,2026-07-17,205.0,211.0,199.0,199.0,118646763.0
1304,2026-07-17,14.25,14.4,13.3,13.35,9606097.0
1305,2026-07-17,13.25,13.25,12.6,12.65,3049506.0
1307,2026-07-17,32.7,32.85,31.9,32.05,1005377.0
1308,2026-07-17,15.05,15.15,14.3,14.35,4865528.0
1309,2026-07-17,15.25,15.25,14.35,14.4,3533438.0
1310,2026-07-17,10.55,10.65,10.05,10.15,6467446.0
1312,2026-07-17,13.4,13.45,12.8,12.85,17938166.0
1313,2026-07-17,12.7,12.7,12.1,12.2,6920671.0
1314,2026-07-17,9.03,9.08,8.58,8.64,61550218.0
1315,2026-07-17,64.0,64.3,63.5,63.8,29831.0
1316,2026-07-17,10.35,10.4,10.05,10.05,2930416.0
1319,2026-07-17,74.9,75.5,73.5,73.6,2556559.0
1321,2026-07-17,32.25,32.35,31.45,31.75,124000.0
1323,2026-07-17,20.35,20.35,19.85,20.2,50146.0
1324,2026-07-17,10.4,10.4,10.0,10.2,222205.0
1325,2026-07-17,26.0,26.05,25.0,25.1,358678.0
1326,2026-07-17,67.5,70.5,65.4,66.1,81696148.0
1336,2026-07-20,14.7,15.15,14.55,15.15,195000.0
1337,2026-07-17,5.05,5.05,4.91,4.96,452579.0
1338,2026-07-17,16.6,16.6,15.85,16.25,110364.0
1339,2026-07-17,44.2,44.2,43.4,43.4,98633.0
1340,2026-07-17,5.29,5.32,5.2,5.25,154297.0
1341,2026-07-17,58.9,58.9,57.5,58.6,14013.0
1342,2026-07-17,115.0,116.0,113.0,115.0,589380.0
1402,2026-07-17,27.6,28.2,27.6,27.7,23024082.0
1409,2026-07-17,25.5,25.6,24.1,24.3,24215195.0
1410,2026-07-17,27.55,27.55,26.6,26.6,113120.0
1413,2026-07-17,9.46,9.5,9.35,9.5,14033.0
1414,2026-07-17,18.1,18.4,17.9,18.3,417796.0
1416,2026-07-17,11.1,11.1,11.0,11.1,758661.0
1417,2026-07-17,8.75,8.86,8.73,8.73,310962.0
1418,2026-07-17,18.95,18.95,18.05,18.35,12865.0
1419,2026-07-17,66.4,67.1,65.8,66.1,174945.0
1423,2026-07-17,36.95,37.0,36.35,37.0,26916.0
1432,2026-07-17,15.2,15.2,14.85,14.95,545228.0
1434,2026-07-17,19.5,20.2,19.0,19.2,25296096.0
1435,2026-07-17,22.95,22.95,22.9,22.9,16356.0
1436,2026-07-17,46.1,46.1,44.9,44.95,672116.0
1437,2026-07-17,30.6,30.65,30.3,30.65,154561.0
1438,2026-07-17,21.5,21.5,20.8,20.95,70073.0
1439,2026-07-17,26.3,26.45,25.55,25.55,253021.0
1440,2026-07-17,13.2,13.3,12.85,12.95,2967726.0
1441,2026-07-17,9.17,9.17,9.02,9.1,34337.0
1442,2026-07-17,29.4,29.9,29.0,29.55,795965.0
1443,2026-07-17,26.6,27.05,25.85,27.05,36749.0
1444,2026-07-17,8.14,8.27,8.0,8.12,3683916.0
1445,2026-07-17,11.9,11.9,11.25,11.35,66687.0
1446,2026-07-17,14.45,14.45,14.0,14.0,353881.0
1447,2026-07-17,8.15,8.3,8.15,8.16,2301151.0
1449,2026-07-17,13.6,13.6,12.85,13.05,761454.0
1451,2026-07-17,17.3,17.35,17.15,17.25,191826.0
1452,2026-07-17,11.95,11.95,11.4,11.45,183572.0
1453,2026-07-17,11.0,11.2,10.95,11.1,69937.0
1454,2026-07-17,13.0,13.0,12.4,12.55,69247.0
1455,2026-07-17,9.28,9.36,9.12,9.18,1703970.0
1456,2026-07-17,13.95,14.1,13.35,14.0,102074.0
1457,2026-07-17,14.3,14.4,14.1,14.25,66043.0
1459,2026-07-17,11.85,11.85,11.55,11.7,85950.0
1460,2026-07-17,7.02,7.17,6.96,7.05,869113.0
1463,2026-07-17,17.4,17.65,17.35,17.65,107077.0
1464,2026-07-17,10.7,10.85,10.5,10.6,736009.0
1465,2026-07-17,13.1,13.15,12.7,12.9,94529.0
1466,2026-07-17,17.9,18.5,17.0,17.1,1231209.0
1467,2026-07-17,8.95,8.95,8.55,8.7,692639.0
1468,2026-07-17,12.6,13.8,12.35,13.6,79075.0
1470,2026-07-17,23.0,23.2,22.1,23.1,34021.0
1471,2026-07-17,10.05,10.05,9.75,9.76,775726.0
1472,2026-07-17,88.1,90.0,88.1,88.7,192220.0
1473,2026-07-17,20.15,20.15,19.9,20.0,60709.0
1474,2026-07-17,10.5,10.55,10.25,10.45,100491.0
1475,2026-07-17,27.3,27.3,27.3,27.3,10648.0
1476,2026-07-17,335.0,342.0,331.5,333.5,1989785.0
1477,2026-07-17,216.5,222.0,214.0,216.0,2093556.0
1503,2026-07-17,200.5,201.5,192.0,194.0,3642298.0
1504,2026-07-17,68.5,69.5,66.7,66.8,13757675.0
1506,2026-07-17,10.7,11.4,10.7,11.25,1186378.0
1512,2026-07-17,6.78,6.78,6.65,6.75,42409.0
1513,2026-07-17,165.0,166.0,158.5,158.5,5265751.0
1514,2026-07-17,103.5,105.5,101.0,102.5,3809426.0
1515,2026-07-17,42.0,43.65,40.4,40.95,2601593.0
1516,2026-07-17,17.25,17.25,16.35,16.4,40384.0
1517,2026-07-17,12.3,13.3,12.0,12.15,12510836.0
1519,2026-07-17,672.0,688.0,655.0,655.0,2550700.0
1521,2026-07-17,25.4,25.6,25.1,25.6,35698.0
1522,2026-07-17,29.35,29.65,28.8,28.95,795205.0
1524,2026-07-17,27.0,27.35,26.55,26.6,719652.0
1525,2026-07-17,67.8,68.0,66.0,68.0,33586.0
1526,2026-07-17,15.1,17.25,15.05,17.25,4027433.0
1527,2026-07-17,34.2,34.2,33.5,33.55,204628.0
1528,2026-07-17,21.35,21.35,19.8,20.15,2239240.0
1529,2026-07-17,20.25,20.5,20.2,20.25,676454.0
1530,2026-07-17,30.05,30.05,29.3,29.6,53051.0
