symbol,date,open,high,low,close,volume
1101,2026-08-12,24.65,24.75,24.45,24.45,13998587.0
1102,2026-08-12,32.6,32.65,32.3,32.35,7111395.0
1103,2026-08-12,13.3,13.3,13.2,13.2,278554.0
1104,2026-08-12,26.75,26.95,26.65,26.65,678116.0
1108,2026-08-12,11.85,11.85,11.65,11.7,706055.0
1109,2026-08-12,13.6,13.6,13.5,13.55,49884.0
1110,2026-08-12,16.3,16.45,16.2,16.3,213098.0
1201,2026-08-12,12.2,12.3,12.2,12.25,278558.0
1203,2026-08-12,46.2,46.95,45.9,45.9,12665.0
1210,2026-08-12,52.7,53.0,51.6,53.0,5026052.0
1213,2026-08-12,7.89,8.0,7.68,7.68,10050.0
1215,2026-08-12,109.5,110.0,108.0,108.5,496144.0
1216,2026-08-12,75.8,76.3,75.4,76.3,9945093.0
1217,2026-08-12,9.84,9.93,9.84,9.9,405406.0
1218,2026-08-12,15.75,15.75,15.55,15.55,599072.0
1219,2026-08-12,10.8,11.0,10.7,10.95,495815.0
1220,2026-08-12,11.1,11.15,11.05,11.05,132574.0
1225,2026-08-12,25.25,25.25,24.65,24.9,70872.0
1227,2026-08-12,28.8,28.85,28.45,28.7,978842.0
1229,2026-08-12,41.9,41.95,41.35,41.5,1769371.0
1231,2026-08-12,81.8,82.2,81.2,81.4,332255.0
1232,2026-08-12,156.0,156.0,154.0,155.0,170652.0
1233,2026-08-12,27.85,28.0,27.75,27.9,11237.0
1234,2026-08-12,33.6,33.8,33.5,33.65,109074.0
1235,2026-08-12,36.25,36.75,35.55,35.55,9209.0
1236,2026-08-12,24.95,24.95,24.5,24.9,108896.0
1240,2026-08-13,56.5,56.9,56.4,56.4,9000.0
1256,2026-08-12,180.0,180.5,178.0,180.0,25345.0
1259,2026-08-13,61.8,62.6,61.8,62.4,16000.0
1264,2026-08-13,258.5,259.0,258.5,259.0,3000.0
1268,2026-08-13,181.5,181.5,180.0,180.0,15000.0
1294,2026-08-13,58.2,58.2,57.9,58.2,8000.0
1295,2026-08-13,46.8,46.8,46.2,46.4,35000.0
1301,2026-08-12,55.7,56.5,55.6,56.2,14712997.0
1303,2026-08-12,195.0,197.5,187.0,189.0,78318931.0
1304,2026-08-12,12.05,12.1,11.9,12.1,1930278.0
1305,2026-08-12,11.65,11.8,11.55,11.75,1122846.0
1307,2026-08-12,31.1,31.3,30.9,30.9,596442.0
1308,2026-08-12,13.65,13.75,13.6,13.7,1128396.0
1309,2026-08-12,13.05,13.15,12.95,13.15,1349420.0
1310,2026-08-12,8.08,8.1,8.01,8.09,2178167.0
1312,2026-08-12,11.9,11.9,11.7,11.75,3977000.0
1313,2026-08-12,11.35,11.45,11.25,11.4,1361410.0
1314,2026-08-12,7.66,7.87,7.66,7.78,18744763.0
1315,2026-08-12,64.7,64.7,63.5,63.6,20139.0
1316,2026-08-12,10.1,10.3,10.1,10.25,1886399.0
1319,2026-08-12,79.0,79.4,78.1,79.2,3299025.0
1321,2026-08-12,32.05,32.45,32.0,32.3,145013.0
1323,2026-08-12,21.2,21.7,20.95,21.6,145722.0
1324,2026-08-12,10.05,10.05,10.05,10.05,6671.0
1325,2026-08-12,26.3,27.0,26.3,26.55,326304.0
1326,2026-08-12,58.7,60.0,58.7,59.6,20142286.0
1336,2026-08-13,16.5,16.5,15.95,16.05,342000.0
1337,2026-08-12,4.71,4.76,4.67,4.69,228320.0
1338,2026-08-12,15.05,15.1,14.95,15.1,83061.0
1339,2026-08-12,45.25,46.05,45.0,46.05,157169.0
1340,2026-08-12,5.22,5.24,5.18,5.2,166681.0
1341,2026-08-12,58.9,59.8,58.9,59.7,13053.0
1342,2026-08-12,102.0,103.5,102.0,103.0,150129.0
