symbol,date,open,high,low,close,volume
1101,2026-07-21,24.0,24.2,23.75,24.05,18662158.0
1102,2026-07-21,33.0,33.5,32.9,33.15,12025438.0
1103,2026-07-21,13.65,13.75,13.6,13.65,618531.0
1104,2026-07-21,26.75,27.0,26.6,26.9,393967.0
1108,2026-07-21,12.25,12.3,12.2,12.25,188212.0
1109,2026-07-21,13.9,13.95,13.8,13.85,175479.0
1110,2026-07-21,16.0,16.15,15.85,16.05,143407.0
1201,2026-07-21,12.6,12.75,12.6,12.7,325939.0
1203,2026-07-21,47.9,47.9,46.7,47.35,25400.0
1210,2026-07-21,57.7,58.1,57.4,57.5,1257050.0
1213,2026-07-21,7.24,7.36,7.24,7.3,12037.0
1215,2026-07-21,109.5,111.0,109.0,110.5,574724.0
1216,2026-07-21,79.9,80.3,79.2,79.6,22149684.0
1217,2026-07-21,9.95,10.05,9.95,10.0,242904.0
1218,2026-07-21,16.35,16.4,16.2,16.3,825225.0
1219,2026-07-21,11.75,11.75,11.5,11.7,724497.0
1220,2026-07-21,11.45,11.45,11.35,11.35,31007.0
1225,2026-07-21,27.1,27.15,26.85,26.9,46548.0
1227,2026-07-21,30.15,30.3,30.1,30.2,1234802.0
1229,2026-07-21,40.1,41.6,40.1,40.65,3062166.0
1231,2026-07-21,90.6,93.0,90.6,92.2,392403.0
1232,2026-07-21,162.0,166.0,161.0,163.0,514936.0
1233,2026-07-21,29.1,29.1,28.9,28.9,15554.0
1234,2026-07-21,33.95,33.95,33.8,33.8,91904.0
1235,2026-07-21,37.4,37.7,36.85,37.2,9010.0
1236,2026-07-21,23.2,24.35,23.2,23.7,21417.0
1240,2026-07-22,55.4,55.5,55.1,55.1,3000.0
1256,2026-07-21,189.0,189.0,185.0,185.0,77202.0
1259,2026-07-22,59.5,60.2,59.3,59.3,12000.0
1264,2026-07-22,258.0,258.5,257.0,258.0,24000.0
1268,2026-07-22,176.0,176.0,174.5,175.0,34000.0
1294,2026-07-22,57.3,57.3,56.1,56.4,16000.0
1295,2026-07-22,50.8,50.8,48.2,48.95,14000.0
1301,2026-07-21,61.3,63.7,60.6,63.0,60422391.0
1303,2026-07-21,194.0,201.0,185.0,195.5,122062431.0
1304,2026-07-21,12.95,13.2,12.95,13.0,4346464.0
1305,2026-07-21,12.4,12.65,12.4,12.45,1260352.0
1307,2026-07-21,31.5,32.35,31.5,32.35,454643.0
1308,2026-07-21,14.25,14.35,14.15,14.2,1192131.0
1309,2026-07-21,14.55,14.9,14.3,14.6,2301407.0
1310,2026-07-21,9.82,10.15,9.82,9.96,3657054.0
1312,2026-07-21,12.95,13.5,12.9,13.25,11667278.0
1313,2026-07-21,11.85,12.05,11.85,11.95,2451930.0
1314,2026-07-21,8.31,8.58,8.31,8.45,35190017.0
1315,2026-07-21,64.7,64.7,64.0,64.5,16534.0
1316,2026-07-21,10.2,10.35,10.2,10.3,1018952.0
1319,2026-07-21,72.6,73.6,72.6,73.6,2860518.0
1321,2026-07-21,32.05,32.25,31.9,32.1,118485.0
1323,2026-07-21,20.0,20.2,19.75,19.9,122912.0
1324,2026-07-21,10.2,10.3,10.2,10.25,40309.0
1325,2026-07-21,25.25,25.6,25.25,25.5,182400.0
1326,2026-07-21,65.0,70.4,64.8,68.6,74799490.0
1336,2026-07-22,16.95,17.5,16.0,16.0,1936000.0
1337,2026-07-21,4.95,4.95,4.85,4.88,199283.0
1338,2026-07-21,16.15,16.2,16.0,16.2,83280.0
1339,2026-07-21,44.85,45.3,44.85,45.15,85821.0
1340,2026-07-21,5.25,5.25,5.17,5.19,149757.0
1341,2026-07-21,59.0,59.0,59.0,59.0,2001.0
1342,2026-07-21,109.5,114.0,109.5,112.0,356589.0
1402,2026-07-21,27.55,27.85,27.35,27.35,18716985.0
1409,2026-07-21,24.0,24.2,23.7,24.1,11064215.0
1410,2026-07-21,27.5,28.25,26.5,26.95,544755.0
1413,2026-07-21,9.46,9.46,9.46,9.46,1071.0
1414,2026-07-21,19.0,19.0,18.45,18.6,137733.0
1416,2026-07-21,11.0,11.1,11.0,11.05,104005.0
1417,2026-07-21,8.7,8.76,8.67,8.74,146098.0
1418,2026-07-21,18.45,18.55,18.2,18.2,45019.0
1419,2026-07-21,67.2,67.3,66.5,66.9,38549.0
