symbol,date,open,high,low,close,volume
1101,2026-07-31,24.35,24.8,24.25,24.3,24641994.0
1102,2026-07-31,33.3,33.6,32.7,33.0,33282302.0
1103,2026-07-31,13.2,13.45,13.1,13.1,840116.0
1104,2026-07-31,27.2,27.55,26.8,26.8,904473.0
1108,2026-07-31,12.05,12.1,11.9,11.95,357333.0
1109,2026-07-31,13.8,13.85,13.65,13.8,186289.0
1110,2026-07-31,16.0,16.25,15.8,16.15,1054127.0
1201,2026-07-31,12.4,12.45,12.2,12.2,411687.0
1203,2026-07-31,48.35,49.85,48.35,48.95,14355.0
1210,2026-07-31,57.8,57.9,55.8,56.0,5098618.0
1213,2026-07-31,7.25,7.25,7.23,7.23,3011.0
1215,2026-07-31,108.0,108.0,104.0,104.0,1483221.0
1216,2026-07-31,76.6,76.6,73.6,73.8,33716217.0
1217,2026-07-31,9.94,10.05,9.91,9.95,960994.0
1218,2026-07-31,16.25,16.25,15.85,15.95,2186836.0
1219,2026-07-31,11.7,11.95,11.35,11.4,1336667.0
1220,2026-07-31,11.2,11.25,11.15,11.2,51143.0
1225,2026-07-31,26.5,26.55,25.65,25.8,383732.0
1227,2026-07-31,29.95,30.2,29.25,29.25,2575608.0
1229,2026-07-31,41.35,41.4,40.35,40.35,2063936.0
1231,2026-07-31,85.0,85.0,81.5,81.5,707447.0
1232,2026-07-31,157.0,159.0,154.5,154.5,336863.0
1233,2026-07-31,28.6,29.0,28.55,28.9,16237.0
1234,2026-07-31,34.2,34.3,33.4,33.75,254188.0
1235,2026-07-31,37.3,37.3,36.85,37.0,12522.0
1236,2026-07-31,23.9,24.65,23.9,24.55,157188.0
1240,2026-08-03,55.0,55.4,55.0,55.4,4000.0
1256,2026-07-31,187.0,187.0,176.5,183.0,59055.0
1259,2026-08-03,59.6,59.7,59.1,59.1,12000.0
1264,2026-08-03,255.5,256.0,255.5,256.0,13000.0
1268,2026-08-03,172.5,175.0,171.5,172.0,30000.0
1294,2026-08-03,56.2,56.2,55.5,56.2,10000.0
1295,2026-08-03,48.8,48.8,46.2,46.2,39000.0
1301,2026-07-31,57.0,57.8,54.4,55.0,49098193.0
1303,2026-07-31,159.5,159.5,159.5,159.5,8274102.0
1304,2026-07-31,11.35,11.5,11.15,11.25,4642819.0
1305,2026-07-31,11.1,11.2,11.0,11.1,1490779.0
1307,2026-07-31,30.9,31.8,30.9,31.75,587511.0
1308,2026-07-31,12.8,12.95,12.45,12.55,1815288.0
1309,2026-07-31,12.65,12.8,12.35,12.5,2305172.0
1310,2026-07-31,7.07,7.34,7.07,7.33,8733434.0
1312,2026-07-31,11.35,11.45,11.25,11.3,4333826.0
1313,2026-07-31,10.7,10.7,10.3,10.35,4034108.0
1314,2026-07-31,7.6,7.66,7.51,7.57,32380118.0
1315,2026-07-31,64.0,64.9,63.7,64.2,92759.0
1316,2026-07-31,9.8,10.1,9.8,9.95,1271941.0
1319,2026-07-31,72.1,73.4,71.2,71.2,3372213.0
1321,2026-07-31,32.3,32.65,32.3,32.6,156002.0
1323,2026-07-31,19.85,19.9,19.65,19.9,26659.0
1324,2026-07-31,10.05,10.05,9.99,9.99,33921.0
1325,2026-07-31,26.1,26.25,25.85,26.1,291785.0
1326,2026-07-31,60.0,61.3,56.7,57.4,47178584.0
1336,2026-08-03,15.0,15.2,14.5,15.0,114000.0
1337,2026-07-31,4.85,4.85,4.57,4.66,466022.0
1338,2026-07-31,15.4,15.5,15.25,15.5,114550.0
1339,2026-07-31,43.8,44.2,43.5,44.15,63932.0
1340,2026-07-31,5.16,5.16,5.09,5.09,94510.0
1341,2026-07-31,58.0,59.0,58.0,59.0,4009.0
1342,2026-07-31,103.5,104.0,96.9,96.9,2351833.0
1402,2026-07-31,27.4,27.65,27.0,27.15,26587496.0
1409,2026-07-31,21.0,21.2,20.5,20.75,14268631.0
1410,2026-07-31,25.5,26.5,25.05,26.4,55889.0
1413,2026-07-31,9.55,9.78,9.5,9.55,28990.0
1414,2026-07-31,18.3,19.0,18.3,19.0,329073.0
1416,2026-07-31,10.75,10.8,10.7,10.75,108838.0
1417,2026-07-31,8.19,8.46,8.18,8.22,124514.0
1418,2026-07-31,18.35,18.35,18.0,18.25,12126.0
1419,2026-07-31,68.5,69.2,67.5,67.6,127249.0
1423,2026-07-31,36.0,36.0,35.35,35.85,5438.0
1432,2026-07-31,15.05,15.3,15.05,15.1,173581.0
1434,2026-07-31,17.8,18.15,17.25,17.25,5645262.0
1435,2026-07-31,21.0,22.25,19.8,22.2,45458.0
1436,2026-07-31,35.9,36.5,35.9,36.3,170574.0
1437,2026-07-31,31.5,31.8,31.35,31.7,242664.0
1438,2026-07-31,23.85,23.9,23.0,23.3,90889.0
1439,2026-07-31,27.0,27.8,27.0,27.8,129692.0
1440,2026-07-31,12.4,12.5,12.15,12.15,1911745.0
1441,2026-07-31,8.86,9.37,8.86,8.92,9934.0
1442,2026-07-31,30.0,30.35,28.6,28.6,1020326.0
1443,2026-07-31,26.35,26.4,25.75,26.25,7358.0
1444,2026-07-31,7.14,7.24,7.03,7.05,1539053.0
1445,2026-07-31,11.0,11.0,10.7,10.9,34126.0
1446,2026-07-31,13.7,13.9,13.65,13.7,178003.0
1447,2026-07-31,6.9,7.0,6.74,6.78,2302952.0
1449,2026-07-31,12.2,12.25,12.0,12.1,353226.0
1451,2026-07-31,17.4,17.55,17.4,17.5,112648.0
1452,2026-07-31,11.4,11.4,11.25,11.4,33743.0
1453,2026-07-31,11.1,11.2,11.1,11.15,26751.0
1454,2026-07-31,13.0,13.0,12.9,12.95,19497.0
1455,2026-07-31,8.75,8.75,8.55,8.55,757027.0
1456,2026-07-31,14.0,14.2,13.85,14.0,38010.0
1457,2026-07-31,14.3,14.3,14.25,14.3,46664.0
1460,2026-07-31,6.66,6.82,6.66,6.7,294473.0
