symbol,date,open,high,low,close,volume
1101,2026-07-20,24.0,24.4,23.6,23.8,43224315.0
1102,2026-07-20,33.25,33.6,32.7,33.0,14124752.0
1103,2026-07-20,13.8,13.8,13.6,13.65,264058.0
1104,2026-07-20,26.95,27.0,26.5,26.5,592134.0
1108,2026-07-20,12.4,12.4,12.15,12.15,315804.0
1109,2026-07-20,14.0,14.05,13.85,13.9,114248.0
1110,2026-07-20,15.95,16.05,15.8,15.95,195983.0
1201,2026-07-20,12.75,12.75,12.55,12.7,488211.0
1203,2026-07-20,47.5,47.5,46.0,47.1,88288.0
1210,2026-07-20,58.0,58.2,57.3,57.7,2162211.0
1213,2026-07-20,0.0,0.0,0.0,0.0,0.0
1215,2026-07-20,111.0,111.5,108.5,109.5,1269156.0
1216,2026-07-20,80.1,80.7,78.9,80.3,30472521.0
1217,2026-07-20,9.96,10.0,9.93,9.95,243533.0
1218,2026-07-20,16.4,16.5,16.2,16.35,897364.0
1219,2026-07-20,12.15,12.15,11.6,11.75,1631049.0
1220,2026-07-20,11.35,11.45,11.35,11.4,117167.0
1225,2026-07-20,27.1,27.5,26.8,27.05,143502.0
1227,2026-07-20,30.25,30.25,29.8,30.15,1016515.0
1229,2026-07-20,41.35,41.35,40.0,40.05,2207174.0
1231,2026-07-20,90.6,91.3,89.1,90.6,455900.0
1232,2026-07-20,168.0,168.0,159.5,159.5,1129233.0
1233,2026-07-20,28.55,29.95,28.55,29.0,30824.0
1234,2026-07-20,33.9,34.1,33.75,34.0,170809.0
1235,2026-07-20,37.5,37.95,37.4,37.4,28432.0
1236,2026-07-20,23.55,23.7,22.8,23.55,169475.0
1240,2026-07-21,54.8,55.4,54.8,55.4,12000.0
1256,2026-07-20,186.5,189.0,184.0,186.0,73383.0
1259,2026-07-21,59.9,60.0,59.5,59.5,11000.0
1264,2026-07-21,258.5,258.5,257.5,258.0,17000.0
1268,2026-07-21,174.0,176.5,174.0,175.5,34000.0
1294,2026-07-21,55.3,56.9,55.3,56.5,19000.0
1295,2026-07-21,47.9,48.55,47.85,48.15,12000.0
1301,2026-07-20,63.7,63.7,60.0,60.6,46496573.0
1303,2026-07-20,191.5,195.5,179.5,186.5,112072991.0
1304,2026-07-20,13.55,13.55,12.85,12.95,5295296.0
1305,2026-07-20,12.8,12.8,12.2,12.35,2661629.0
1307,2026-07-20,32.05,32.3,31.25,31.5,1469686.0
1308,2026-07-20,14.5,14.55,14.0,14.05,1768910.0
1309,2026-07-20,14.85,14.9,14.35,14.55,2806871.0
1310,2026-07-20,10.25,10.3,9.86,9.92,4338037.0
1312,2026-07-20,13.0,13.2,12.6,12.7,10430833.0
1313,2026-07-20,12.35,12.35,11.65,11.8,5378428.0
1314,2026-07-20,8.65,8.65,8.27,8.28,49820266.0
1315,2026-07-20,64.0,64.1,63.9,64.1,20954.0
1316,2026-07-20,10.1,10.4,10.0,10.15,1799857.0
1319,2026-07-20,74.5,74.5,71.6,72.5,3714690.0
1321,2026-07-20,32.2,32.25,31.5,32.0,95500.0
1323,2026-07-20,20.2,20.2,19.9,20.2,41750.0
1324,2026-07-20,10.2,10.2,10.1,10.2,77753.0
1325,2026-07-20,25.4,26.3,25.35,25.6,563976.0
1326,2026-07-20,67.2,67.4,63.7,64.2,52416077.0
1336,2026-07-21,16.65,16.65,16.65,16.65,414000.0
1337,2026-07-20,5.0,5.0,4.84,4.86,382422.0
1338,2026-07-20,16.4,16.4,15.8,16.15,116457.0
1339,2026-07-20,43.95,44.7,43.55,44.2,124183.0
1340,2026-07-20,5.28,5.28,5.16,5.2,354455.0
1341,2026-07-20,59.5,59.6,58.6,58.6,3002.0
1342,2026-07-20,115.0,115.0,108.5,110.5,474571.0
1402,2026-07-20,27.9,28.15,27.25,27.3,18759029.0
1409,2026-07-20,24.3,24.5,22.6,23.7,21243688.0
1410,2026-07-20,26.9,28.6,26.7,27.6,178602.0
1413,2026-07-20,9.59,9.59,9.23,9.48,22945.0
1414,2026-07-20,18.35,18.7,18.15,18.7,278888.0
1416,2026-07-20,11.1,11.1,10.8,11.0,266998.0
1417,2026-07-20,8.84,8.84,8.59,8.64,230988.0
1418,2026-07-20,18.6,18.6,18.45,18.45,3218.0
1419,2026-07-20,66.7,67.3,65.7,66.9,127571.0
1423,2026-07-20,37.9,37.9,36.6,36.6,953808.0
1432,2026-07-20,15.05,15.1,14.95,14.95,169471.0
1434,2026-07-20,19.3,19.3,18.4,18.55,6977965.0
1435,2026-07-20,22.65,22.65,20.65,20.65,36603.0
1436,2026-07-20,45.9,46.0,44.3,44.55,520283.0
