symbol,date,open,high,low,close,volume
1101,2026-07-09,23.15,23.2,22.7,22.7,39534972.0
1102,2026-07-09,35.95,36.1,35.55,35.7,12298112.0
1103,2026-07-09,13.65,13.65,13.4,13.4,363711.0
1104,2026-07-09,27.25,27.4,27.05,27.1,639630.0
1108,2026-07-09,13.8,13.8,13.65,13.65,1447498.0
1109,2026-07-09,14.7,14.75,14.65,14.7,58430.0
1110,2026-07-09,15.85,16.0,15.6,15.6,118001.0
1201,2026-07-09,12.5,12.55,12.4,12.45,334240.0
1203,2026-07-09,42.6,43.6,42.6,43.15,22733.0
1210,2026-07-09,56.7,57.5,56.7,57.0,1943675.0
1213,2026-07-09,7.39,7.55,7.39,7.53,10224.0
1215,2026-07-09,111.0,113.0,110.5,112.0,1329985.0
1216,2026-07-09,78.3,79.0,78.2,78.4,18981792.0
1217,2026-07-09,10.0,10.0,9.95,9.99,413397.0
1218,2026-07-09,17.15,17.15,16.8,16.85,2616636.0
1219,2026-07-09,12.1,12.25,12.0,12.2,961002.0
1220,2026-07-09,11.65,11.65,11.45,11.55,154085.0
1225,2026-07-09,28.05,28.1,27.95,28.1,53442.0
1227,2026-07-09,29.8,29.85,29.6,29.75,760789.0
1229,2026-07-09,40.1,40.2,39.75,40.1,2148457.0
1231,2026-07-09,86.0,86.6,85.8,86.4,452550.0
1232,2026-07-09,146.0,147.0,144.0,145.5,268889.0
1233,2026-07-09,28.2,28.2,27.9,27.9,20083.0
1234,2026-07-09,33.15,33.3,33.05,33.2,70269.0
1235,2026-07-09,35.85,36.0,35.55,36.0,22214.0
1236,2026-07-09,24.4,24.85,24.1,24.55,126134.0
1240,2026-07-13,57.8,58.3,57.8,58.3,33000.0
1256,2026-07-09,194.0,203.0,193.5,197.5,240618.0
1259,2026-07-13,58.7,59.0,58.7,58.8,13000.0
1264,2026-07-13,271.0,272.0,269.0,269.5,59000.0
1268,2026-07-13,169.0,169.0,165.5,165.5,34000.0
1294,2026-07-13,59.0,59.0,57.5,57.7,79000.0
1295,2026-07-13,50.0,54.3,49.8,51.3,371000.0
1301,2026-07-09,58.4,58.4,54.7,54.8,56581393.0
1303,2026-07-09,186.5,193.0,174.0,181.5,122470816.0
1304,2026-07-09,14.05,14.05,13.2,13.4,5506865.0
1305,2026-07-09,13.35,13.35,12.75,12.8,3719085.0
1307,2026-07-09,32.0,32.3,31.65,32.15,941764.0
1308,2026-07-09,15.25,15.25,14.4,14.65,3203188.0
1309,2026-07-09,15.35,15.35,14.4,14.55,3596405.0
1310,2026-07-09,10.9,10.9,10.25,10.35,9014580.0
1312,2026-07-09,13.6,13.8,13.3,13.5,11993369.0
1313,2026-07-09,13.05,13.05,12.35,12.5,10709020.0
1314,2026-07-09,9.6,9.61,8.83,8.9,155533241.0
1315,2026-07-09,64.4,64.4,63.3,63.6,27336.0
1316,2026-07-09,10.35,10.4,10.25,10.35,828807.0
1319,2026-07-09,76.8,76.8,75.7,75.8,2271342.0
1321,2026-07-09,31.6,31.6,31.2,31.45,124451.0
1323,2026-07-09,20.35,20.4,20.05,20.4,49663.0
1324,2026-07-09,10.5,10.5,10.35,10.45,75952.0
1325,2026-07-09,24.5,24.55,24.3,24.45,99365.0
1326,2026-07-09,64.7,64.7,59.4,60.0,59118264.0
1336,2026-07-13,14.4,14.5,14.35,14.5,76000.0
1337,2026-07-09,5.3,5.31,5.1,5.13,453986.0
1338,2026-07-09,17.25,17.25,16.4,16.9,113456.0
1339,2026-07-09,44.8,44.85,44.45,44.8,55033.0
1340,2026-07-09,5.65,5.65,5.5,5.5,204082.0
1341,2026-07-09,57.9,58.2,57.9,58.2,7001.0
1342,2026-07-09,111.5,112.5,110.0,110.5,157832.0
1402,2026-07-09,27.75,27.95,27.2,27.45,27617109.0
1409,2026-07-09,29.4,29.4,26.5,26.55,77595059.0
1410,2026-07-09,26.65,27.05,26.25,26.25,280220.0
1413,2026-07-09,9.33,9.39,9.28,9.39,18383.0
1414,2026-07-09,19.65,19.8,18.85,19.4,203332.0
1416,2026-07-09,11.0,11.1,11.0,11.05,243804.0
1417,2026-07-09,8.81,8.9,8.78,8.84,249415.0
