symbol,date,open,high,low,close,volume
1101,2026-07-22,24.0,24.2,23.75,23.85,15250226.0
1102,2026-07-22,33.0,33.25,32.4,32.45,21672998.0
1103,2026-07-22,13.6,13.7,13.55,13.55,927136.0
1104,2026-07-22,26.9,27.05,26.5,26.5,793276.0
1108,2026-07-22,12.3,12.3,12.15,12.2,249370.0
1109,2026-07-22,13.85,13.95,13.8,13.8,168926.0
1110,2026-07-22,16.0,16.15,15.95,16.0,241014.0
1201,2026-07-22,12.65,12.7,12.6,12.65,384752.0
1203,2026-07-22,46.75,47.3,45.0,46.45,33195.0
1210,2026-07-22,57.5,57.8,57.0,57.0,1628639.0
1213,2026-07-22,7.3,7.4,7.28,7.3,8962.0
1215,2026-07-22,110.5,111.0,109.0,109.0,850839.0
1216,2026-07-22,79.3,79.3,75.5,76.8,28491284.0
1217,2026-07-22,9.97,10.05,9.91,9.92,439351.0
1218,2026-07-22,16.3,16.3,16.05,16.05,1528606.0
1219,2026-07-22,11.6,11.7,11.6,11.65,644972.0
1220,2026-07-22,11.35,11.4,11.3,11.3,48756.0
1225,2026-07-22,27.05,27.2,26.6,26.6,67326.0
1227,2026-07-22,30.2,30.25,29.85,29.95,1996262.0
1229,2026-07-22,40.95,41.35,40.1,40.2,3773800.0
1231,2026-07-22,92.5,93.0,90.7,90.8,435358.0
1232,2026-07-22,160.0,160.0,153.0,153.5,733363.0
1233,2026-07-22,29.0,29.0,28.7,28.7,20219.0
1234,2026-07-22,33.8,33.8,33.3,33.3,129522.0
1235,2026-07-22,36.05,36.7,35.8,35.8,34702.0
1236,2026-07-22,23.4,23.95,23.35,23.6,30603.0
1240,2026-07-23,55.3,55.3,55.2,55.2,3000.0
1256,2026-07-22,187.0,187.0,183.5,183.5,74453.0
1259,2026-07-23,60.0,60.9,60.0,60.8,60000.0
1264,2026-07-23,257.0,258.0,256.5,258.0,19000.0
1268,2026-07-23,173.0,173.5,171.5,171.5,34000.0
1294,2026-07-23,56.1,56.1,56.1,56.1,1000.0
1295,2026-07-23,48.75,48.75,48.5,48.7,10000.0
1301,2026-07-22,63.1,66.5,63.1,63.5,61438338.0
1303,2026-07-22,203.0,212.0,196.5,208.0,114338025.0
1304,2026-07-22,13.05,13.6,13.05,13.35,4412907.0
1305,2026-07-22,12.55,12.9,12.55,12.7,1626309.0
1307,2026-07-22,32.4,33.0,32.4,32.5,547761.0
1308,2026-07-22,14.2,14.75,14.2,14.6,1752560.0
1309,2026-07-22,14.6,15.15,14.6,14.8,3223191.0
1310,2026-07-22,10.4,10.4,10.05,10.15,4134967.0
1312,2026-07-22,13.35,13.95,13.25,13.8,17362301.0
1313,2026-07-22,12.1,12.45,12.1,12.3,4066575.0
1314,2026-07-22,8.6,8.75,8.41,8.42,37144576.0
1315,2026-07-22,64.2,64.5,63.9,64.4,20606.0
1316,2026-07-22,10.35,10.45,10.3,10.4,1103252.0
1319,2026-07-22,73.7,74.4,73.1,73.2,1978670.0
1321,2026-07-22,32.1,32.15,31.65,31.9,63011.0
1323,2026-07-22,19.9,20.05,19.8,19.85,53659.0
1324,2026-07-22,10.3,10.3,10.25,10.25,62342.0
1325,2026-07-22,26.2,27.5,26.2,26.7,1246498.0
1326,2026-07-22,68.8,73.5,68.3,70.6,94039267.0
1336,2026-07-23,16.0,16.15,15.6,16.15,407000.0
1337,2026-07-22,4.9,4.94,4.85,4.88,346993.0
1338,2026-07-22,16.1,16.3,16.0,16.1,59269.0
1339,2026-07-22,45.25,45.6,44.85,45.2,98564.0
1340,2026-07-22,5.19,5.2,5.15,5.16,324455.0
1341,2026-07-22,57.9,58.5,57.9,58.5,4133.0
1342,2026-07-22,113.0,114.0,112.0,114.0,268084.0
1402,2026-07-22,27.35,27.85,27.2,27.2,15942868.0
1409,2026-07-22,24.35,25.0,24.3,24.4,10455213.0
1410,2026-07-22,26.95,27.2,26.35,26.35,131265.0
1413,2026-07-22,9.13,9.42,9.13,9.42,30918.0
1414,2026-07-22,18.7,18.7,18.0,18.0,208102.0
1416,2026-07-22,11.05,11.1,11.0,11.05,198910.0
1417,2026-07-22,8.77,8.88,8.73,8.8,337256.0
1418,2026-07-22,18.1,18.3,17.9,18.15,11038.0
1419,2026-07-22,66.9,67.0,65.9,65.9,101466.0
1423,2026-07-22,36.25,36.5,36.1,36.1,705320.0
1432,2026-07-22,15.1,15.1,15.05,15.05,99138.0
1434,2026-07-22,19.15,19.85,19.05,19.2,15919780.0
1435,2026-07-22,18.7,19.6,18.7,19.2,30940.0
1436,2026-07-22,44.95,45.4,44.85,45.3,1326087.0
1437,2026-07-22,31.2,31.3,31.0,31.15,299616.0
1438,2026-07-22,22.4,22.4,21.6,21.9,54922.0
1439,2026-07-22,26.85,26.85,26.3,26.6,199001.0
1440,2026-07-22,13.0,13.15,12.85,12.85,1808023.0
1441,2026-07-22,9.05,9.1,9.03,9.03,42879.0
1442,2026-07-22,30.2,30.2,29.1,29.15,459186.0
1443,2026-07-22,26.55,26.6,26.0,26.0,19825.0
1444,2026-07-22,8.11,8.19,7.97,8.05,2705154.0
1445,2026-07-22,11.2,11.2,11.0,11.05,86944.0
1446,2026-07-22,14.35,14.35,14.0,14.0,206700.0
1447,2026-07-22,7.75,7.86,7.65,7.78,4180884.0
1449,2026-07-22,12.95,13.0,12.7,12.8,583633.0
1451,2026-07-22,17.5,17.5,17.15,17.4,142380.0
1452,2026-07-22,11.65,11.75,11.55,11.65,43546.0
1453,2026-07-22,11.15,11.2,11.15,11.2,45590.0
1454,2026-07-22,12.8,12.85,12.6,12.65,39554.0
1455,2026-07-22,9.25,9.27,9.13,9.14,745593.0
1456,2026-07-22,14.15,14.15,13.6,13.95,66049.0
1457,2026-07-22,14.3,14.3,14.1,14.25,122753.0
1459,2026-07-22,11.95,11.95,11.75,11.85,179971.0
1460,2026-07-22,7.0,7.09,6.95,6.97,437302.0
1463,2026-07-22,17.8,18.0,17.65,17.95,37982.0
1464,2026-07-22,10.5,10.55,10.35,10.4,339651.0
1465,2026-07-22,13.1,13.1,12.5,12.5,120382.0
1466,2026-07-22,18.0,18.35,17.25,17.3,1414174.0
1467,2026-07-22,10.25,10.55,9.84,10.0,3317919.0
1468,2026-07-22,13.75,13.75,13.05,13.1,57064.0
1470,2026-07-22,22.35,22.55,22.35,22.55,5011.0
1471,2026-07-22,9.96,10.05,9.93,9.98,344709.0
1472,2026-07-22,87.0,89.0,87.0,88.4,24039.0
1473,2026-07-22,20.5,20.5,20.05,20.15,63515.0
1474,2026-07-22,10.5,10.6,10.4,10.5,76504.0
1475,2026-07-22,26.55,27.3,26.55,27.2,8305.0
1476,2026-07-22,343.5,344.0,337.0,337.5,1601276.0
1477,2026-07-22,220.0,220.0,214.0,214.5,1749308.0
1503,2026-07-22,207.5,212.5,207.5,211.5,2792173.0
1504,2026-07-22,67.8,69.9,67.8,68.1,8178112.0
1506,2026-07-22,10.8,10.8,10.6,10.6,227817.0
1512,2026-07-22,6.69,6.76,6.65,6.65,40543.0
1513,2026-07-22,164.5,167.0,162.5,162.5,3559066.0
1514,2026-07-22,108.0,110.5,108.0,108.5,5802121.0
1515,2026-07-22,42.0,42.95,38.3,38.3,8119860.0
1516,2026-07-22,15.6,16.15,15.6,16.15,67785.0
1517,2026-07-22,11.45,11.85,11.45,11.6,976195.0
1519,2026-07-22,696.0,711.0,696.0,705.0,1140701.0
1521,2026-07-22,25.25,25.35,25.25,25.35,8005.0
1522,2026-07-22,28.9,28.95,28.55,28.55,561379.0
1524,2026-07-22,26.9,27.15,26.6,26.65,487177.0
1525,2026-07-22,66.8,66.8,66.3,66.4,3122.0
1526,2026-07-22,16.65,18.2,16.25,16.25,1144503.0
1527,2026-07-22,34.0,34.0,33.65,33.7,93611.0
1528,2026-07-22,20.05,20.25,19.9,19.95,1052427.0
1529,2026-07-22,18.55,19.5,18.55,19.4,567918.0
1530,2026-07-22,30.5,31.0,30.5,30.65,83672.0
1531,2026-07-22,12.95,13.1,12.95,13.05,162662.0
1532,2026-07-22,23.35,23.45,23.15,23.15,291182.0
1533,2026-07-22,34.5,34.6,33.55,33.7,104611.0
1535,2026-07-22,46.6,46.6,45.75,45.75,195032.0
1536,2026-07-22,51.6,53.6,51.4,52.3,2753088.0
1537,2026-07-22,126.0,127.0,125.5,125.5,84011.0
1538,2026-07-22,10.0,10.0,10.0,10.0,8365.0
1539,2026-07-22,16.0,16.3,16.0,16.0,99253.0
1540,2026-07-22,22.15,22.3,21.95,22.0,160776.0
1541,2026-07-22,22.2,22.45,21.75,22.2,33057.0
1558,2026-07-22,95.1,95.1,93.3,93.6,171825.0
1560,2026-07-22,708.0,729.0,699.0,707.0,1753543.0
1563,2026-07-22,60.5,63.0,60.4,62.8,915133.0
1565,2026-07-23,93.6,93.7,93.2,93.3,53000.0
1568,2026-07-22,30.0,30.15,29.35,29.55,379295.0
1569,2026-07-23,43.8,43.8,42.5,42.5,497000.0
1570,2026-07-23,37.8,37.8,35.6,36.75,121000.0
1580,2026-07-23,114.0,114.5,113.0,114.0,52000.0
1582,2026-07-22,71.5,72.5,70.8,71.3,614849.0
1583,2026-07-22,49.45,49.6,49.35,49.35,10356.0
1584,2026-07-23,19.9,20.0,19.5,19.5,519000.0
1586,2026-07-23,18.25,18.25,17.95,18.0,938000.0
1587,2026-07-22,25.35,25.7,25.25,25.25,115238.0
1590,2026-07-22,1440.0,1460.0,1410.0,1430.0,1060711.0
1591,2026-07-23,37.65,37.65,37.65,37.65,280000.0
1593,2026-07-23,30.3,30.3,30.25,30.3,28000.0
1595,2026-07-23,56.6,57.7,55.7,56.1,316000.0
1597,2026-07-22,126.0,131.5,126.0,129.0,690540.0
1598,2026-07-22,20.05,20.15,19.6,19.7,160454.0
1599,2026-07-23,22.8,22.85,22.6,22.75,32000.0
1603,2026-07-22,29.5,29.6,29.05,29.05,228916.0
1604,2026-07-22,23.45,23.55,23.2,23.2,649232.0
1605,2026-07-22,33.45,34.25,33.45,33.5,15428804.0
1608,2026-07-22,30.1,30.55,30.1,30.45,2843179.0
1609,2026-07-22,38.0,38.45,37.75,37.75,4281456.0
1611,2026-07-22,12.25,12.4,12.15,12.2,395884.0
1612,2026-07-22,31.6,31.95,31.4,31.4,916592.0
1614,2026-07-22,31.05,31.15,31.0,31.0,42104.0
