symbol,date,open,high,low,close,volume
1101,2026-08-31,24.3,24.45,24.05,24.4,557094159.0
1102,2026-08-31,34.4,34.7,34.3,34.55,7813854.0
1103,2026-08-31,13.2,13.2,13.1,13.2,344564.0
1104,2026-08-31,26.45,26.8,26.45,26.65,8828367.0
1108,2026-08-31,11.75,11.75,11.65,11.7,136398.0
1109,2026-08-31,13.5,13.6,13.4,13.45,108642.0
1110,2026-08-31,15.85,15.95,15.8,15.95,304034.0
1201,2026-08-31,12.25,12.3,12.15,12.25,372064.0
1203,2026-08-31,44.65,44.65,44.1,44.1,20593.0
1210,2026-08-31,52.1,52.2,51.4,51.4,2190061.0
1213,2026-08-31,7.7,7.7,7.31,7.31,4243.0
1215,2026-08-31,109.0,109.5,107.0,107.5,1093819.0
1216,2026-08-31,75.7,76.2,75.1,76.2,14437589.0
1217,2026-08-31,10.05,10.05,9.93,9.99,320156.0
1218,2026-08-31,14.5,14.65,14.45,14.5,1093224.0
1219,2026-08-31,11.35,11.55,11.35,11.45,173330.0
1220,2026-08-31,10.9,10.9,10.75,10.75,215591.0
1225,2026-08-31,25.25,25.75,25.25,25.7,56130.0
1227,2026-08-31,28.65,28.85,28.4,28.85,1522322.0
1229,2026-08-31,42.0,42.25,41.8,41.8,1529519.0
1231,2026-08-31,80.6,80.9,80.4,80.5,203528.0
1232,2026-08-31,156.5,157.5,156.5,157.0,104076.0
1233,2026-08-31,29.0,29.0,28.25,28.35,37106.0
1234,2026-08-31,33.2,33.25,33.1,33.2,97933.0
1235,2026-08-31,36.45,37.0,36.1,36.85,10001.0
1236,2026-08-31,25.55,25.7,25.4,25.7,64996.0
1240,2026-09-01,57.1,58.0,57.1,58.0,48000.0
1256,2026-08-31,193.5,195.5,181.0,181.5,291982.0
1259,2026-09-01,63.5,63.8,63.4,63.8,5000.0
1264,2026-09-01,251.0,254.0,251.0,253.0,21000.0
1268,2026-09-01,182.0,183.0,181.5,182.5,31000.0
1294,2026-09-01,54.1,54.1,53.7,53.9,10000.0
1295,2026-09-01,45.55,45.95,45.5,45.5,21000.0
1301,2026-08-31,61.9,66.2,61.9,66.2,63377699.0
1303,2026-08-31,224.0,242.5,223.5,242.5,173676393.0
1304,2026-08-31,12.05,12.65,12.0,12.65,5160314.0
1305,2026-08-31,12.1,12.55,12.0,12.55,2590927.0
1307,2026-08-31,30.6,31.0,30.55,30.55,482592.0
1308,2026-08-31,14.0,14.5,13.95,14.4,3610790.0
1309,2026-08-31,13.0,13.65,13.0,13.45,3118815.0
1310,2026-08-31,8.43,8.75,8.37,8.75,3873860.0
1312,2026-08-31,14.2,15.55,14.15,15.55,108410961.0
1313,2026-08-31,11.85,12.25,11.85,12.15,3723524.0
1314,2026-08-31,8.02,8.29,8.0,8.18,23245945.0
1315,2026-08-31,65.4,66.5,65.2,66.0,49112.0
1316,2026-08-31,10.95,11.05,10.75,10.95,2944664.0
1319,2026-08-31,82.0,82.9,81.7,82.6,1270226.0
1321,2026-08-31,33.05,33.2,32.1,32.25,224170.0
1323,2026-08-31,21.5,21.5,21.2,21.35,23170.0
1324,2026-08-31,10.25,10.25,10.1,10.1,14699.0
1325,2026-08-31,26.05,26.25,25.95,26.05,103084.0
1326,2026-08-31,62.0,68.3,61.9,68.3,71396602.0
1336,2026-09-01,16.8,17.5,16.8,17.0,335000.0
1337,2026-08-31,4.67,4.68,4.59,4.63,309868.0
1338,2026-08-31,14.1,14.5,14.1,14.5,80780.0
1339,2026-08-31,43.5,43.5,42.8,42.8,63250.0
1340,2026-08-31,5.21,5.26,5.18,5.25,73629.0
1341,2026-08-31,58.9,59.8,58.2,59.8,9095.0
1342,2026-08-31,103.0,104.0,103.0,103.5,99104.0
1402,2026-08-31,28.1,28.6,27.9,28.35,16991506.0
1409,2026-08-31,24.05,24.65,23.7,24.6,11610980.0
1410,2026-08-31,24.5,24.55,24.15,24.3,140062.0
1413,2026-08-31,9.1,9.3,9.1,9.3,13518.0
1414,2026-08-31,19.4,19.4,19.05,19.4,234942.0
1416,2026-08-31,11.75,11.9,11.7,11.8,89935.0
1417,2026-08-31,8.31,8.35,8.23,8.32,183823.0
1418,2026-08-31,17.6,17.8,17.6,17.75,14253.0
1419,2026-08-31,66.4,66.4,65.7,65.7,54185.0
1423,2026-08-31,34.1,35.4,34.1,35.4,7461.0
1432,2026-08-31,15.05,15.15,15.0,15.0,69753.0
1434,2026-08-31,17.8,18.15,17.7,18.15,1823020.0
1435,2026-08-31,21.3,21.9,21.15,21.6,13552.0
1436,2026-08-31,38.55,38.6,38.0,38.45,86562.0
1437,2026-08-31,31.65,32.15,31.4,32.0,180446.0
1438,2026-08-31,22.15,22.4,22.1,22.4,29605.0
1439,2026-08-31,28.55,29.4,28.55,29.2,17177.0
1440,2026-08-31,13.8,14.0,13.55,13.9,3049823.0
1441,2026-08-31,8.96,9.02,8.82,8.82,12791.0
1442,2026-08-31,29.8,29.8,29.25,29.3,217188.0
1443,2026-08-31,24.5,24.5,24.3,24.35,11071.0
1444,2026-08-31,7.17,7.17,7.08,7.09,1123537.0
1445,2026-08-31,10.35,10.45,10.15,10.15,33047.0
1446,2026-08-31,13.65,13.7,13.55,13.6,94309.0
1447,2026-08-31,6.88,6.88,6.77,6.84,787268.0
1449,2026-08-31,12.35,12.45,12.25,12.45,216923.0
1451,2026-08-31,17.25,17.35,17.2,17.35,127385.0
1452,2026-08-31,11.35,11.45,11.2,11.45,68199.0
1453,2026-08-31,11.05,11.3,11.0,11.2,51882.0
1454,2026-08-31,12.5,12.5,12.2,12.25,31206.0
1455,2026-08-31,10.0,10.1,9.95,10.0,845296.0
1456,2026-08-31,13.6,14.4,13.45,13.9,146279.0
1457,2026-08-31,14.35,14.35,14.25,14.35,64791.0
1459,2026-08-31,15.2,15.85,15.2,15.5,137637.0
1460,2026-08-31,6.62,6.62,6.56,6.6,207297.0
1463,2026-08-31,17.5,17.55,17.25,17.3,41219.0
1464,2026-08-31,10.15,10.2,10.05,10.15,262581.0
1465,2026-08-31,11.95,12.1,11.85,12.05,219640.0
1466,2026-08-31,16.05,16.05,15.65,15.95,215671.0
1467,2026-08-31,8.33,8.63,8.26,8.38,254720.0
1468,2026-08-31,13.1,13.2,12.8,13.15,70000.0
1470,2026-08-31,23.75,24.05,23.45,24.05,7983.0
1471,2026-08-31,9.96,9.96,9.8,9.83,225209.0
1472,2026-08-31,88.5,90.0,87.5,90.0,49311.0
1473,2026-08-31,20.05,20.05,19.8,20.0,36227.0
1474,2026-08-31,10.0,10.1,9.92,10.0,95259.0
1475,2026-08-31,26.25,26.45,25.7,26.2,29003.0
1476,2026-08-31,310.0,311.5,307.0,309.0,1016869.0
1477,2026-08-31,195.5,197.0,192.5,194.5,1702337.0
1503,2026-08-31,203.5,203.5,198.0,200.0,1976078.0
1504,2026-08-31,72.4,72.6,71.3,72.5,4705660.0
1506,2026-08-31,10.15,10.15,10.05,10.1,64071.0
1512,2026-08-31,6.27,6.58,6.27,6.37,49683.0
1513,2026-08-31,167.5,168.0,163.0,164.0,3494872.0
1514,2026-08-31,104.0,104.5,101.0,102.0,1632842.0
1515,2026-08-31,34.25,34.35,33.1,33.4,1848063.0
1516,2026-08-31,14.5,14.6,14.5,14.6,9140.0
1517,2026-08-31,11.15,11.25,11.15,11.25,116825.0
1519,2026-08-31,755.0,755.0,725.0,729.0,2499431.0
1521,2026-08-31,25.75,25.95,25.7,25.95,12111.0
1522,2026-08-31,28.0,28.05,27.75,28.0,238077.0
1524,2026-08-31,27.5,27.6,27.25,27.35,186054.0
1525,2026-08-31,66.0,67.8,65.5,67.7,21004.0
1526,2026-08-31,16.5,16.5,16.05,16.3,238513.0
1527,2026-08-31,32.5,32.7,32.5,32.7,70077.0
1528,2026-08-31,19.65,19.75,19.15,19.3,623962.0
1529,2026-08-31,17.6,17.8,16.95,17.1,425849.0
1530,2026-08-31,29.3,29.5,28.65,28.7,22889.0
1531,2026-08-31,12.7,12.8,11.95,12.1,925839.0
1532,2026-08-31,22.8,23.0,22.75,23.0,181470.0
1533,2026-08-31,32.0,32.1,31.15,31.2,192540.0
1535,2026-08-31,45.95,46.0,45.5,45.8,54845.0
1536,2026-08-31,50.0,50.1,49.4,49.6,862353.0
1537,2026-08-31,118.5,119.0,118.5,118.5,119980.0
1538,2026-08-31,0.0,0.0,0.0,0.0,1.0
1539,2026-08-31,15.8,15.8,15.55,15.6,23003.0
1540,2026-08-31,19.5,19.5,19.35,19.5,84908.0
1541,2026-08-31,22.25,22.25,21.4,21.7,17035.0
1558,2026-08-31,102.0,103.5,102.0,103.5,90309.0
1560,2026-08-31,685.0,687.0,663.0,683.0,943741.0
1565,2026-09-01,98.3,99.6,98.0,99.6,122000.0
1568,2026-08-31,29.1,29.1,28.4,28.7,153083.0
1569,2026-09-01,46.1,47.1,46.05,46.35,430000.0
1570,2026-09-01,33.25,33.35,33.1,33.1,37000.0
1580,2026-09-01,105.5,105.5,103.5,104.5,200000.0
1582,2026-08-31,76.7,77.2,76.1,76.5,670008.0
1583,2026-08-31,48.35,48.35,48.0,48.05,31453.0
1584,2026-09-01,18.0,18.5,18.0,18.25,371000.0
1586,2026-09-01,18.1,18.2,18.0,18.05,86000.0
1587,2026-08-31,24.3,24.6,24.0,24.25,131556.0
1590,2026-08-31,1385.0,1430.0,1365.0,1425.0,625352.0
1591,2026-09-01,37.45,37.45,36.35,36.65,120000.0
1593,2026-09-01,31.65,31.65,31.65,31.65,3000.0
1595,2026-09-01,64.7,66.9,64.6,66.4,360000.0
1597,2026-08-31,148.5,153.0,137.0,138.5,4283166.0
1598,2026-08-31,20.7,20.7,20.25,20.25,118434.0
1599,2026-09-01,23.0,23.0,22.85,22.95,12000.0
1603,2026-08-31,30.7,30.9,30.35,30.55,200932.0
1604,2026-08-31,23.15,23.25,23.05,23.25,236872.0
1605,2026-08-31,38.8,39.2,38.25,39.2,22240545.0
1608,2026-08-31,37.55,37.95,36.95,37.7,3262509.0
1609,2026-08-31,38.0,38.0,37.35,37.6,2784988.0
1611,2026-08-31,11.9,11.95,11.8,11.95,460869.0
1612,2026-08-31,35.2,35.2,34.85,35.1,380863.0
1614,2026-08-31,30.65,30.8,30.55,30.6,44537.0
1615,2026-08-31,44.05,44.35,43.95,44.05,98153.0
1616,2026-08-31,19.5,19.75,19.4,19.55,183486.0
1617,2026-08-31,17.55,17.9,17.25,17.85,359233.0
1618,2026-08-31,40.6,40.6,39.95,40.1,336020.0
1623,2026-08-31,201.5,202.5,200.0,202.5,51728.0
1626,2026-08-31,9.65,9.74,9.59,9.74,52661.0
1702,2026-08-31,32.9,32.9,32.6,32.75,113796.0
1707,2026-08-31,89.3,90.2,88.8,89.4,3701698.0
1708,2026-08-31,50.9,52.2,50.2,50.6,2605522.0
1709,2026-08-31,35.85,36.25,33.35,33.45,12716527.0
1710,2026-08-31,15.85,16.55,15.75,16.35,6149644.0
1711,2026-08-31,43.9,44.65,43.05,43.35,5378570.0
1712,2026-08-31,39.8,40.05,39.5,39.95,9180588.0
1713,2026-08-31,44.2,44.3,43.8,44.15,100906.0
1714,2026-08-31,16.55,16.95,16.55,16.9,9957194.0
1717,2026-08-31,77.6,84.5,76.4,82.5,53441718.0
1718,2026-08-31,10.7,10.95,10.6,10.9,13572483.0
1720,2026-08-31,56.5,56.8,56.2,56.7,176835.0
1721,2026-08-31,20.3,20.9,19.45,20.55,632784.0
1722,2026-08-31,44.9,44.9,44.5,44.55,3737996.0
1723,2026-08-31,86.6,87.5,86.0,86.1,310642.0
1725,2026-08-31,31.8,31.8,31.0,31.3,20177.0
1726,2026-08-31,76.9,77.5,76.9,77.5,34315.0
1727,2026-08-31,98.1,106.0,97.3,99.9,10204032.0
1730,2026-08-31,51.7,51.7,51.5,51.5,41789.0
1731,2026-08-31,21.05,21.05,20.85,20.9,35584.0
1732,2026-08-31,26.5,26.5,26.4,26.45,98517.0
1733,2026-08-31,31.85,32.1,31.65,31.95,158797.0
1734,2026-08-31,30.7,30.8,30.6,30.65,147449.0
1735,2026-08-31,20.6,20.9,20.6,20.65,52662.0
1736,2026-08-31,125.5,129.0,125.5,126.0,255767.0
1737,2026-08-31,30.75,30.8,30.7,30.7,189653.0
1742,2026-09-01,17.9,18.0,17.6,17.9,111000.0
1752,2026-08-31,32.0,32.0,31.6,31.9,30321.0
1760,2026-08-31,58.2,58.2,57.8,58.0,113827.0
1762,2026-08-31,35.35,35.95,35.15,35.9,75670.0
1773,2026-08-31,159.5,166.0,158.0,164.0,869625.0
1776,2026-08-31,17.1,17.2,17.05,17.1,29080.0
1777,2026-09-01,74.5,74.5,73.7,74.2,33000.0
1780,2026-09-01,24.2,24.6,23.95,24.6,192000.0
1781,2026-09-01,10.6,10.6,10.35,10.4,27000.0
1783,2026-08-31,41.5,41.5,40.6,41.35,152813.0
1784,2026-09-01,62.2,62.2,60.0,60.5,150000.0
1785,2026-09-01,103.0,104.5,103.0,103.0,2774000.0
1786,2026-08-31,48.8,48.8,47.55,47.75,377064.0
1788,2026-09-01,130.0,130.0,128.5,129.0,27000.0
1789,2026-08-31,18.95,19.35,18.9,19.0,316807.0
1795,2026-08-31,188.5,190.0,186.0,186.0,981268.0
1796,2026-09-01,30.2,30.2,29.65,29.9,3000.0
1799,2026-09-01,30.15,31.0,30.15,30.5,163000.0
1802,2026-08-31,60.1,61.2,59.5,60.8,28751184.0
1805,2026-08-31,10.25,10.25,10.1,10.1,51441.0
1806,2026-08-31,8.02,8.02,7.96,8.01,200034.0
1808,2026-08-31,34.65,35.0,33.95,34.1,2545863.0
1809,2026-08-31,39.25,39.5,38.4,39.0,920277.0
