symbol,date,open,high,low,close,volume
1101,2026-07-15,22.8,23.6,22.7,23.55,30131439.0
1102,2026-07-15,34.45,34.85,34.0,34.8,25410949.0
1103,2026-07-15,13.45,13.65,13.4,13.6,443595.0
1104,2026-07-15,26.9,26.95,26.65,26.85,531368.0
1108,2026-07-15,13.6,13.75,13.55,13.7,1314005.0
1109,2026-07-15,14.6,14.75,14.5,14.65,368164.0
1110,2026-07-15,15.8,16.2,15.75,16.15,497460.0
1201,2026-07-15,12.6,12.65,12.4,12.55,362498.0
1203,2026-07-15,44.15,44.85,43.5,44.85,82001.0
1210,2026-07-15,57.1,58.0,57.1,58.0,1474602.0
1213,2026-07-15,7.7,7.7,7.5,7.7,3000.0
1215,2026-07-15,113.0,113.0,111.5,112.0,604415.0
1216,2026-07-15,78.5,79.4,78.0,78.6,24165181.0
1217,2026-07-15,9.91,10.0,9.91,10.0,356285.0
1218,2026-07-15,16.0,16.25,15.95,16.25,1318644.0
1219,2026-07-15,11.8,12.2,11.75,12.2,1019908.0
1220,2026-07-15,11.45,11.55,11.4,11.4,126130.0
1225,2026-07-15,26.7,27.05,26.4,27.05,116780.0
1227,2026-07-15,29.75,30.15,29.75,30.1,949453.0
1229,2026-07-15,40.0,40.5,40.0,40.5,1722762.0
1231,2026-07-15,87.1,88.4,86.4,88.2,311782.0
1232,2026-07-15,152.5,152.5,150.0,152.0,342545.0
1233,2026-07-15,28.35,28.5,28.2,28.5,17472.0
1234,2026-07-15,33.5,33.95,33.4,33.8,239621.0
1235,2026-07-15,36.55,37.0,36.15,37.0,21030.0
1236,2026-07-15,22.95,23.55,22.95,23.55,214805.0
1240,2026-07-16,55.4,55.5,55.3,55.5,10000.0
1256,2026-07-15,191.0,191.0,186.5,188.5,28047.0
1259,2026-07-16,56.8,59.1,56.6,59.1,38000.0
1264,2026-07-16,259.0,259.0,257.0,259.0,24000.0
1268,2026-07-16,166.0,174.0,166.0,170.0,94000.0
1294,2026-07-16,57.5,57.8,57.5,57.5,18000.0
1295,2026-07-16,50.8,51.1,49.85,50.4,54000.0
1301,2026-07-15,64.0,66.4,63.0,65.7,146834938.0
1303,2026-07-15,217.0,230.0,214.0,227.5,158308088.0
1304,2026-07-15,13.55,13.95,13.45,13.8,5133977.0
1305,2026-07-15,12.75,13.1,12.65,13.0,3296943.0
1307,2026-07-15,32.95,32.95,32.1,32.4,1077457.0
1308,2026-07-15,14.65,15.05,14.6,14.95,2229769.0
1309,2026-07-15,14.85,15.35,14.8,15.1,4077253.0
1310,2026-07-15,10.6,10.6,10.3,10.5,4090387.0
1312,2026-07-15,13.05,13.35,13.0,13.15,9661877.0
1313,2026-07-15,12.4,12.65,12.2,12.65,4892945.0
1314,2026-07-15,8.74,9.01,8.69,8.86,45508489.0
1315,2026-07-15,64.2,65.0,63.9,65.0,70133.0
1316,2026-07-15,10.3,10.45,10.2,10.45,1386787.0
1319,2026-07-15,76.3,76.8,75.6,75.6,1938785.0
1321,2026-07-15,31.3,31.85,31.3,31.85,153140.0
1323,2026-07-15,20.15,20.3,19.8,20.05,122084.0
1324,2026-07-15,10.35,10.45,10.35,10.45,27747.0
1325,2026-07-15,24.55,25.5,24.45,25.45,463696.0
1326,2026-07-15,68.1,72.4,67.1,70.8,123945119.0
1336,2026-07-16,16.05,16.4,15.4,15.4,569000.0
1337,2026-07-15,5.04,5.1,4.96,5.05,585810.0
1338,2026-07-15,16.2,16.55,16.1,16.55,83541.0
1339,2026-07-15,43.65,44.45,43.5,44.35,88974.0
1340,2026-07-15,5.29,5.34,5.22,5.33,232294.0
1341,2026-07-15,57.7,59.0,57.7,59.0,8154.0
1342,2026-07-15,119.0,119.0,114.5,116.5,723396.0
1402,2026-07-15,26.5,27.75,26.25,27.55,35978832.0
1409,2026-07-15,26.3,26.5,25.6,25.9,22535438.0
1410,2026-07-15,25.7,27.2,25.7,27.05,94051.0
1413,2026-07-15,9.4,9.42,9.4,9.42,9523.0
1414,2026-07-15,18.75,18.75,18.1,18.25,232744.0
1416,2026-07-15,11.2,11.25,11.1,11.25,561014.0
1417,2026-07-15,8.79,8.8,8.69,8.8,324516.0
1418,2026-07-15,18.7,18.9,18.55,18.75,6224.0
1419,2026-07-15,66.3,66.8,65.4,66.8,114013.0
1423,2026-07-15,36.85,39.3,35.7,37.1,100831.0
1432,2026-07-15,15.2,15.25,15.05,15.25,148623.0
1434,2026-07-15,18.5,19.55,18.5,19.55,15072285.0
1435,2026-07-15,26.55,26.55,26.55,26.55,10230.0
1436,2026-07-15,44.5,45.05,44.3,44.9,369949.0
1437,2026-07-15,30.45,30.85,30.3,30.85,180355.0
1438,2026-07-15,21.5,21.5,21.2,21.45,55499.0
1439,2026-07-15,24.05,24.8,23.85,24.8,22000.0
1440,2026-07-15,13.3,13.5,13.3,13.45,2316455.0
1441,2026-07-15,9.11,9.29,9.01,9.29,56662.0
1442,2026-07-15,28.7,29.0,28.65,29.0,191494.0
1443,2026-07-15,25.9,26.95,25.9,26.55,28803.0
1444,2026-07-15,8.11,8.87,8.02,8.87,6368468.0
1445,2026-07-15,11.5,11.65,11.3,11.65,74141.0
1446,2026-07-15,14.4,14.55,14.25,14.5,347347.0
1447,2026-07-15,8.3,8.87,8.3,8.87,3141778.0
1449,2026-07-15,13.55,13.8,13.5,13.8,363559.0
1451,2026-07-15,17.05,17.3,17.05,17.3,160690.0
1452,2026-07-15,11.75,11.9,11.7,11.9,108635.0
1453,2026-07-15,11.1,11.3,11.05,11.25,20956.0
1454,2026-07-15,12.75,13.0,12.75,13.0,17492.0
1455,2026-07-15,9.11,9.49,9.11,9.44,1431059.0
1456,2026-07-15,13.95,14.15,13.65,14.05,69108.0
1457,2026-07-15,14.15,14.4,14.0,14.4,134064.0
1459,2026-07-15,11.6,11.8,11.55,11.8,178579.0
1460,2026-07-15,7.06,7.27,7.01,7.26,821642.0
1463,2026-07-15,17.4,17.6,17.3,17.6,57957.0
1464,2026-07-15,10.65,10.85,10.55,10.8,398112.0
1465,2026-07-15,13.1,13.1,12.85,13.0,104885.0
1466,2026-07-15,19.75,20.1,18.1,18.3,6098862.0
1467,2026-07-15,8.5,9.28,8.45,9.0,1238241.0
1468,2026-07-15,13.35,13.35,12.4,12.8,77319.0
1470,2026-07-15,21.5,23.45,21.5,23.0,16105.0
1471,2026-07-15,10.15,10.2,10.05,10.2,352520.0
1472,2026-07-15,87.5,90.8,87.5,90.5,44930.0
1473,2026-07-15,20.25,20.4,20.2,20.4,41375.0
1474,2026-07-15,10.45,10.55,10.35,10.55,147929.0
1475,2026-07-15,26.85,27.25,26.5,27.25,26111.0
1476,2026-07-15,341.5,342.5,328.5,331.0,1178290.0
1477,2026-07-15,222.0,222.0,215.5,217.0,1657734.0
1503,2026-07-15,206.5,210.5,203.0,209.5,2242711.0
1504,2026-07-15,66.4,69.3,66.0,69.0,19440283.0
1506,2026-07-15,10.9,10.95,10.65,10.95,573896.0
1512,2026-07-15,6.75,6.86,6.71,6.86,66351.0
1513,2026-07-15,163.5,171.5,162.5,171.0,5291779.0
1514,2026-07-15,110.5,110.5,107.5,110.5,5552780.0
1515,2026-07-15,40.8,42.0,40.25,41.1,1317787.0
1516,2026-07-15,17.45,17.8,17.45,17.8,20483.0
1517,2026-07-15,10.7,11.0,10.65,11.0,282923.0
1519,2026-07-15,703.0,710.0,684.0,709.0,1878167.0
1521,2026-07-15,25.7,26.0,25.5,26.0,27143.0
1522,2026-07-15,30.0,30.1,29.9,30.1,824511.0
1524,2026-07-15,27.55,27.7,27.3,27.7,450446.0
1525,2026-07-15,65.9,67.0,65.6,66.9,15181.0
1526,2026-07-15,14.0,14.75,14.0,14.3,90374.0
1527,2026-07-15,33.95,34.35,33.9,34.2,244828.0
1528,2026-07-15,22.05,22.35,22.0,22.25,920796.0
1529,2026-07-15,21.05,21.05,20.35,20.45,1438776.0
1530,2026-07-15,29.4,31.0,29.25,29.45,160626.0
1531,2026-07-15,13.0,13.1,12.95,13.1,90745.0
1532,2026-07-15,22.75,23.45,22.7,23.35,581006.0
1533,2026-07-15,35.55,35.55,34.2,34.6,147324.0
1535,2026-07-15,50.0,50.3,49.85,50.3,87834.0
1536,2026-07-15,53.3,55.0,52.0,53.2,4023471.0
1537,2026-07-15,126.0,126.5,125.5,126.5,55708.0
1538,2026-07-15,11.0,11.0,11.0,11.0,4157.0
1539,2026-07-15,15.65,15.9,15.5,15.85,124155.0
1540,2026-07-15,23.1,23.65,22.8,23.3,655505.0
1541,2026-07-15,21.6,21.9,21.2,21.75,13084.0
1558,2026-07-15,92.5,93.2,92.4,93.0,87683.0
1560,2026-07-15,728.0,742.0,715.0,742.0,2353166.0
1563,2026-07-15,65.5,65.5,61.3,62.5,1357711.0
1565,2026-07-16,95.9,96.7,95.8,95.8,59000.0
1568,2026-07-15,31.65,32.0,31.05,31.65,729573.0
1569,2026-07-16,46.95,47.35,46.05,46.3,370000.0
1570,2026-07-16,39.0,39.05,38.4,38.9,30000.0
1580,2026-07-16,116.5,116.5,115.5,116.5,73000.0
1582,2026-07-15,77.0,78.7,76.4,78.2,662776.0
1583,2026-07-15,48.75,51.2,48.75,51.2,28596.0
1584,2026-07-16,20.0,20.55,20.0,20.05,914000.0
1586,2026-07-16,18.7,18.7,18.0,18.0,594000.0
1587,2026-07-15,26.45,26.5,26.2,26.4,154682.0
1590,2026-07-15,1295.0,1380.0,1270.0,1365.0,1023452.0
1593,2026-07-16,30.4,30.4,30.3,30.4,15000.0
1595,2026-07-16,63.8,65.1,63.1,63.2,311000.0
1597,2026-07-15,136.0,138.0,131.5,138.0,1033820.0
1598,2026-07-15,19.15,19.95,19.1,19.8,184223.0
1599,2026-07-16,23.0,23.5,22.9,23.45,37000.0
1603,2026-07-15,29.2,29.75,29.1,29.7,194394.0
1604,2026-07-15,23.5,23.6,23.4,23.55,332819.0
1605,2026-07-15,33.8,35.45,33.8,35.0,22914892.0
1608,2026-07-15,32.9,33.75,32.9,33.55,2055097.0
1609,2026-07-15,38.65,39.85,38.65,39.25,4812379.0
1611,2026-07-15,12.6,12.85,12.6,12.8,530554.0
1612,2026-07-15,31.25,32.4,31.25,32.3,1161103.0
1614,2026-07-15,31.95,32.45,31.95,32.4,169084.0
1615,2026-07-15,47.0,47.3,46.65,47.05,190921.0
