symbol,date,open,high,low,close,volume
1101,2026-08-04,23.6,23.7,23.45,23.55,25392309.0
1102,2026-08-04,32.35,32.5,32.2,32.4,10095354.0
1103,2026-08-04,13.0,13.05,12.9,12.95,566918.0
1104,2026-08-04,26.6,26.6,26.35,26.45,988957.0
1108,2026-08-04,11.9,12.05,11.85,12.05,243280.0
1109,2026-08-04,13.6,13.7,13.55,13.6,228427.0
1110,2026-08-04,15.8,16.0,15.7,15.9,291559.0
1201,2026-08-04,12.15,12.15,12.05,12.1,376320.0
1203,2026-08-04,46.75,48.5,44.6,48.45,92559.0
1210,2026-08-04,55.8,56.0,55.3,55.5,4170737.0
1213,2026-08-04,7.45,7.53,7.33,7.5,9000.0
1215,2026-08-04,102.0,103.5,100.5,103.5,1652696.0
1216,2026-08-04,72.5,73.9,72.4,73.9,25972113.0
1217,2026-08-04,9.79,9.85,9.76,9.79,839216.0
1218,2026-08-04,15.5,15.6,15.2,15.25,3085151.0
1219,2026-08-04,11.05,11.05,10.65,10.75,890033.0
1220,2026-08-04,11.15,11.3,11.15,11.25,66448.0
1225,2026-08-04,24.35,24.35,23.75,23.9,317438.0
1227,2026-08-04,28.6,28.8,28.5,28.7,976042.0
1229,2026-08-04,39.9,40.45,39.9,40.1,2731605.0
1231,2026-08-04,80.0,80.4,79.0,80.0,574721.0
1232,2026-08-04,152.0,152.5,150.5,151.5,308228.0
1233,2026-08-04,28.65,29.0,28.3,29.0,21272.0
1234,2026-08-04,33.15,33.65,33.15,33.55,146779.0
1235,2026-08-04,36.0,36.7,35.7,35.9,35210.0
1236,2026-08-04,24.4,25.0,24.4,24.85,48907.0
1240,2026-08-05,55.1,55.1,55.1,55.1,13000.0
1256,2026-08-04,182.0,186.5,181.0,185.5,75980.0
1259,2026-08-05,60.0,60.5,58.0,58.7,24000.0
1264,2026-08-05,255.0,256.0,254.5,256.0,33000.0
1268,2026-08-05,171.5,171.5,169.5,169.5,42000.0
1294,2026-08-05,56.3,56.7,56.3,56.7,7000.0
1295,2026-08-05,46.6,46.8,46.15,46.4,43000.0
1301,2026-08-04,53.1,55.7,52.9,55.3,23236509.0
1303,2026-08-04,165.0,179.0,164.5,170.5,91900316.0
1304,2026-08-04,11.05,11.4,11.0,11.4,2410768.0
1305,2026-08-04,10.9,11.2,10.8,11.15,1347206.0
1307,2026-08-04,31.1,31.8,31.1,31.75,403347.0
1308,2026-08-04,12.4,12.8,12.4,12.75,1273388.0
1309,2026-08-04,12.35,12.8,12.35,12.7,1272916.0
1310,2026-08-04,7.2,7.43,7.16,7.43,3592533.0
1312,2026-08-04,11.3,11.7,11.2,11.6,4541790.0
1313,2026-08-04,10.4,10.75,10.4,10.7,2028154.0
1314,2026-08-04,7.53,7.71,7.53,7.65,18767317.0
1315,2026-08-04,62.6,63.6,62.6,63.5,44755.0
1316,2026-08-04,9.96,10.1,9.91,10.05,1283256.0
1319,2026-08-04,70.7,72.0,70.7,72.0,1102871.0
1321,2026-08-04,31.65,31.95,31.3,31.55,157069.0
1323,2026-08-04,19.9,19.95,19.65,19.75,63402.0
1324,2026-08-04,9.99,10.1,9.91,9.96,25452.0
1325,2026-08-04,26.15,26.4,26.05,26.05,157011.0
1326,2026-08-04,55.5,59.3,55.5,58.2,28720049.0
1336,2026-08-05,15.35,15.45,15.15,15.2,109000.0
1337,2026-08-04,4.66,4.66,4.58,4.65,287970.0
1338,2026-08-04,15.65,15.65,15.15,15.45,98026.0
1339,2026-08-04,44.4,44.6,43.85,44.4,80901.0
1340,2026-08-04,5.04,5.11,5.01,5.05,88277.0
1341,2026-08-04,57.3,58.6,57.3,58.6,5759.0
1342,2026-08-04,98.1,100.0,97.5,100.0,502269.0
1402,2026-08-04,26.7,27.15,26.7,27.15,13974311.0
1409,2026-08-04,21.45,22.7,21.45,22.6,8766388.0
1410,2026-08-04,25.65,26.35,25.45,25.7,40015.0
1413,2026-08-04,9.27,9.33,8.9,9.24,291553.0
1414,2026-08-04,19.1,19.85,18.5,19.8,447970.0
1416,2026-08-04,10.8,10.8,10.65,10.75,211611.0
1417,2026-08-04,8.21,8.32,8.2,8.25,98944.0
1418,2026-08-04,18.15,18.2,17.95,18.0,15033.0
1419,2026-08-04,66.6,67.6,65.7,66.5,310186.0
1423,2026-08-04,35.1,35.5,35.05,35.5,41962.0
1432,2026-08-04,15.0,15.1,14.95,15.05,130625.0
1434,2026-08-04,16.9,17.4,16.9,17.35,2613696.0
1435,2026-08-04,23.7,25.85,23.7,24.1,47367.0
1436,2026-08-04,36.6,36.6,35.8,36.2,119556.0
1437,2026-08-04,30.9,31.2,30.75,30.85,328784.0
1438,2026-08-04,22.7,22.8,22.2,22.7,42643.0
1439,2026-08-04,27.15,28.5,27.15,28.5,55002.0
1440,2026-08-04,12.1,12.35,12.05,12.3,1236387.0
1441,2026-08-04,8.86,9.07,8.84,9.05,25863.0
1442,2026-08-04,28.6,29.1,28.55,29.05,243683.0
1443,2026-08-04,25.55,26.35,25.5,25.85,29078.0
1444,2026-08-04,7.15,7.19,7.03,7.14,856920.0
1445,2026-08-04,10.45,10.7,10.4,10.7,40053.0
1446,2026-08-04,13.75,13.75,13.5,13.6,259070.0
1447,2026-08-04,6.89,6.92,6.73,6.85,1354648.0
1449,2026-08-04,12.25,12.3,12.1,12.25,240611.0
1451,2026-08-04,17.5,17.55,17.35,17.55,93622.0
1452,2026-08-04,11.2,11.25,11.15,11.2,55477.0
1453,2026-08-04,11.0,11.2,10.95,11.2,24585.0
1454,2026-08-04,12.75,13.0,12.65,13.0,24694.0
1455,2026-08-04,8.56,8.77,8.52,8.73,563494.0
1456,2026-08-04,13.85,14.1,13.8,14.0,40465.0
1457,2026-08-04,14.1,14.3,14.05,14.3,160216.0
1459,2026-08-04,12.8,12.95,12.8,12.95,187561.0
1460,2026-08-04,6.7,6.77,6.66,6.73,279425.0
1463,2026-08-04,17.7,17.7,17.55,17.7,86008.0
1464,2026-08-04,10.25,10.3,10.2,10.25,283823.0
1465,2026-08-04,12.55,12.65,12.4,12.5,56980.0
1466,2026-08-04,15.6,15.9,15.4,15.85,390460.0
1467,2026-08-04,9.21,9.32,9.04,9.07,460520.0
1468,2026-08-04,13.95,14.1,13.55,14.0,77043.0
1470,2026-08-04,22.7,23.3,22.7,23.3,6000.0
1471,2026-08-04,9.55,9.61,9.35,9.5,190068.0
1472,2026-08-04,88.2,89.8,85.1,89.5,46907.0
1473,2026-08-04,19.65,19.9,19.55,19.75,48827.0
1474,2026-08-04,10.05,10.05,9.95,10.0,120544.0
1475,2026-08-04,26.9,27.35,26.65,27.0,43000.0
1476,2026-08-04,342.5,355.5,341.5,354.5,1242049.0
1477,2026-08-04,215.0,225.5,215.0,222.0,2220287.0
1503,2026-08-04,192.0,196.0,192.0,195.0,1209568.0
1504,2026-08-04,64.1,65.7,64.1,65.4,5515776.0
1506,2026-08-04,10.25,10.4,10.15,10.2,182509.0
1512,2026-08-04,6.69,6.72,6.63,6.69,82533.0
1513,2026-08-04,154.0,160.0,154.0,159.0,2773779.0
1514,2026-08-04,98.7,100.0,97.6,99.9,1151173.0
1515,2026-08-04,30.0,30.0,27.35,28.1,656556.0
1516,2026-08-04,15.4,16.2,15.25,16.05,21189.0
1517,2026-08-04,11.15,11.55,11.1,11.25,781338.0
1519,2026-08-04,693.0,717.0,690.0,713.0,1467343.0
1521,2026-08-04,24.85,25.25,24.85,25.1,16409.0
1522,2026-08-04,28.0,28.25,27.7,28.25,346591.0
1524,2026-08-04,26.3,26.45,26.1,26.45,339205.0
1525,2026-08-04,67.9,68.7,67.1,68.2,16442.0
1526,2026-08-04,18.3,18.45,17.45,17.8,920667.0
1527,2026-08-04,32.5,32.5,32.25,32.5,188168.0
1528,2026-08-04,17.65,18.2,17.45,18.15,757470.0
1529,2026-08-04,17.05,17.4,16.95,17.15,236621.0
1530,2026-08-04,27.55,27.75,27.35,27.5,31386.0
1531,2026-08-04,12.85,12.95,12.75,12.9,99194.0
1532,2026-08-04,21.1,21.5,21.1,21.5,403294.0
1533,2026-08-04,31.5,32.2,31.25,32.05,83149.0
1535,2026-08-04,46.2,46.4,45.6,45.75,44596.0
