symbol,date,open,high,low,close,volume
1101,2026-07-30,24.45,24.5,24.0,24.05,26765346.0
1102,2026-07-30,33.0,33.4,32.75,33.2,11167397.0
1103,2026-07-30,13.35,13.35,13.15,13.15,528202.0
1104,2026-07-30,26.8,27.25,26.6,27.2,1158673.0
1108,2026-07-30,12.0,12.05,11.85,11.85,355985.0
1109,2026-07-30,13.9,13.9,13.7,13.8,129806.0
1110,2026-07-30,16.1,16.15,15.9,16.1,275378.0
1201,2026-07-30,12.35,12.4,12.2,12.4,410012.0
1203,2026-07-30,50.8,50.8,48.95,48.95,68203.0
1210,2026-07-30,57.7,57.8,57.0,57.4,1285915.0
1213,2026-07-30,7.11,7.11,7.1,7.11,5000.0
1215,2026-07-30,106.5,108.0,105.5,107.0,485597.0
1216,2026-07-30,76.8,76.8,73.7,75.6,37472807.0
1217,2026-07-30,9.99,10.0,9.93,9.94,494205.0
1218,2026-07-30,16.05,16.3,16.0,16.25,1308129.0
1219,2026-07-30,11.65,11.7,11.55,11.65,514171.0
1220,2026-07-30,11.25,11.25,11.15,11.2,44582.0
1225,2026-07-30,27.3,27.3,26.2,26.25,467786.0
1227,2026-07-30,30.0,30.1,29.75,29.95,1752198.0
1229,2026-07-30,41.0,41.2,40.25,40.45,1544744.0
1231,2026-07-30,81.0,83.9,80.4,82.0,994200.0
1232,2026-07-30,158.0,158.0,153.5,156.0,283657.0
1233,2026-07-30,29.0,29.0,28.8,28.95,21000.0
1234,2026-07-30,34.45,34.45,33.9,34.15,140198.0
1235,2026-07-30,37.45,37.45,36.75,37.0,14532.0
1236,2026-07-30,24.1,24.1,23.35,23.85,49657.0
1240,2026-07-31,54.5,55.3,54.5,55.2,28000.0
1256,2026-07-30,175.5,176.5,172.0,173.5,26421.0
1259,2026-07-31,0.0,0.0,0.0,0.0,0.0
1264,2026-07-31,257.0,257.0,255.5,255.5,15000.0
1268,2026-07-31,170.0,172.5,169.5,172.5,63000.0
1294,2026-07-31,56.6,56.6,55.3,55.4,10000.0
1295,2026-07-31,46.15,46.6,45.6,46.35,28000.0
1301,2026-07-30,55.6,56.1,53.5,54.0,38478943.0
1303,2026-07-30,135.5,155.5,135.5,145.0,140138555.0
1304,2026-07-30,11.45,11.45,11.0,11.05,4139944.0
1305,2026-07-30,11.1,11.1,10.7,10.8,2246957.0
1307,2026-07-30,30.7,30.9,30.3,30.65,629564.0
1308,2026-07-30,12.6,12.7,12.4,12.45,2214497.0
1309,2026-07-30,12.85,12.85,12.15,12.15,2315909.0
1310,2026-07-30,7.33,7.38,7.04,7.06,12683105.0
1312,2026-07-30,10.95,11.25,10.8,10.9,7450038.0
1313,2026-07-30,10.75,10.75,10.2,10.25,4817242.0
1314,2026-07-30,7.53,7.58,7.35,7.37,25381487.0
1315,2026-07-30,63.4,63.4,62.8,63.4,26347.0
1316,2026-07-30,9.62,9.76,9.56,9.68,1008524.0
1319,2026-07-30,70.6,71.9,70.0,71.4,3283516.0
1321,2026-07-30,32.35,32.35,31.85,32.15,141722.0
1323,2026-07-30,19.8,19.95,19.6,19.65,27258.0
1324,2026-07-30,10.0,10.1,9.94,9.94,79392.0
1325,2026-07-30,26.25,26.5,25.7,25.7,402280.0
1326,2026-07-30,59.5,59.8,55.8,56.4,44369647.0
1336,2026-07-31,15.0,15.1,14.9,14.9,122000.0
1337,2026-07-30,4.56,4.6,4.52,4.55,290265.0
1338,2026-07-30,15.35,15.35,14.9,15.15,120549.0
1339,2026-07-30,43.8,44.1,42.95,43.6,99909.0
1340,2026-07-30,5.15,5.15,4.99,5.02,279992.0
1341,2026-07-30,58.0,58.0,58.0,58.0,1018.0
1342,2026-07-30,100.5,103.5,100.5,102.5,261339.0
1402,2026-07-30,27.4,27.4,26.8,27.15,13948622.0
1409,2026-07-30,20.25,20.7,19.9,20.2,11665308.0
1410,2026-07-30,25.25,26.0,25.0,25.3,29004.0
1413,2026-07-30,9.38,9.62,9.3,9.52,87719.0
1414,2026-07-30,18.5,18.5,17.9,18.1,376066.0
1416,2026-07-30,10.7,10.75,10.65,10.7,133559.0
1417,2026-07-30,8.28,8.28,8.13,8.18,158583.0
1418,2026-07-30,18.6,18.6,17.9,17.95,14045.0
1419,2026-07-30,69.9,70.0,68.2,68.4,206349.0
1423,2026-07-30,37.5,37.5,35.35,35.35,10953.0
1432,2026-07-30,14.95,15.15,14.9,15.05,213611.0
1434,2026-07-30,17.75,17.75,17.2,17.35,3248571.0
1435,2026-07-30,22.15,23.85,21.1,21.1,17456.0
1436,2026-07-30,35.95,35.95,34.95,35.5,369539.0
1437,2026-07-30,31.15,31.65,30.95,31.45,279429.0
1438,2026-07-30,22.15,24.45,22.1,23.2,288687.0
1439,2026-07-30,27.45,27.5,26.55,27.05,32772.0
1440,2026-07-30,12.35,12.35,12.05,12.15,1240556.0
1441,2026-07-30,9.1,9.1,8.85,8.85,21040.0
1442,2026-07-30,30.05,30.5,29.25,29.85,765752.0
1443,2026-07-30,26.35,26.35,25.4,25.7,17002.0
1444,2026-07-30,7.13,7.2,6.99,7.02,1444504.0
1445,2026-07-30,10.7,10.75,10.5,10.55,22001.0
1446,2026-07-30,13.6,13.85,13.5,13.6,156401.0
1447,2026-07-30,6.85,6.85,6.62,6.71,2161679.0
1449,2026-07-30,11.95,12.1,11.8,11.8,478609.0
1451,2026-07-30,17.4,17.4,17.3,17.4,105374.0
1452,2026-07-30,11.4,11.4,11.2,11.3,49159.0
1453,2026-07-30,11.0,11.0,10.85,11.0,123983.0
1454,2026-07-30,12.8,13.15,12.55,12.8,17594.0
1455,2026-07-30,8.68,8.78,8.53,8.58,799498.0
1456,2026-07-30,13.95,14.05,13.65,13.85,47074.0
1457,2026-07-30,14.35,14.35,14.15,14.25,110875.0
1460,2026-07-30,6.83,6.83,6.61,6.61,334216.0
1463,2026-07-30,17.9,17.9,17.55,17.9,331364.0
1464,2026-07-30,10.35,10.4,10.25,10.3,509211.0
1465,2026-07-30,12.45,12.6,12.3,12.4,102882.0
1466,2026-07-30,15.75,15.85,15.25,15.65,343655.0
1467,2026-07-30,10.2,10.2,9.43,9.43,953609.0
1468,2026-07-30,13.45,13.85,13.25,13.7,56000.0
1470,2026-07-30,22.4,23.0,22.4,22.95,18000.0
1471,2026-07-30,9.12,9.56,9.12,9.2,167662.0
1472,2026-07-30,0.0,0.0,0.0,0.0,17.0
1473,2026-07-30,19.75,19.8,19.55,19.7,52997.0
1474,2026-07-30,10.2,10.25,10.0,10.05,141245.0
1475,2026-07-30,27.15,27.15,26.5,27.1,3000.0
1476,2026-07-30,338.5,355.5,334.5,352.0,4057671.0
1477,2026-07-30,217.0,222.0,214.5,221.0,1963801.0
1503,2026-07-30,182.5,189.5,181.0,183.0,1821846.0
1504,2026-07-30,61.3,62.7,60.1,60.5,6876647.0
1506,2026-07-30,10.4,10.5,10.2,10.35,169573.0
1512,2026-07-30,6.74,6.81,6.63,6.64,64413.0
1513,2026-07-30,147.5,151.5,146.0,147.0,2755943.0
1514,2026-07-30,92.0,95.3,90.2,92.0,1944728.0
1515,2026-07-30,28.2,28.3,27.25,27.4,2182020.0
1516,2026-07-30,15.0,15.0,14.85,14.9,6861.0
1517,2026-07-30,11.95,12.1,11.15,11.2,1355849.0
1519,2026-07-30,643.0,674.0,636.0,663.0,1274452.0
1521,2026-07-30,25.2,25.2,24.55,24.75,39405.0
1522,2026-07-30,27.45,27.45,26.5,27.0,440355.0
1524,2026-07-30,25.95,25.95,25.35,25.4,417839.0
1525,2026-07-30,67.9,68.0,67.3,68.0,60484.0
1526,2026-07-30,18.9,20.7,18.55,18.55,6782109.0
1527,2026-07-30,33.75,33.85,33.15,33.65,456054.0
1528,2026-07-30,16.7,17.15,16.2,16.3,1764107.0
1529,2026-07-30,16.2,17.3,16.2,16.65,741703.0
1530,2026-07-30,28.1,28.1,27.0,27.0,58061.0
1531,2026-07-30,12.9,12.9,12.8,12.85,138095.0
1532,2026-07-30,22.5,22.7,22.1,22.55,1038253.0
1533,2026-07-30,31.95,32.3,30.4,31.45,181201.0
1535,2026-07-30,46.8,46.8,45.55,45.55,83450.0
1536,2026-07-30,45.5,46.5,44.9,45.0,1674355.0
1537,2026-07-30,127.0,127.0,126.0,126.0,76497.0
1538,2026-07-30,10.2,10.2,10.2,10.2,1001.0
1539,2026-07-30,16.0,16.1,15.65,15.85,122355.0
1540,2026-07-30,18.55,19.2,18.3,18.8,764332.0
1541,2026-07-30,20.7,20.7,20.6,20.6,9159.0
1558,2026-07-30,91.5,92.5,88.9,91.9,209716.0
1560,2026-07-30,574.0,614.0,568.0,582.0,2462224.0
1563,2026-07-30,55.5,55.5,51.9,52.9,1025369.0
1565,2026-07-31,92.1,93.2,91.5,92.0,84000.0
1568,2026-07-30,26.85,26.9,25.75,25.9,630224.0
1569,2026-07-31,38.45,40.35,38.45,39.65,218000.0
1570,2026-07-31,32.95,33.95,32.95,33.55,48000.0
1580,2026-07-31,112.5,113.5,112.0,112.5,49000.0
1582,2026-07-30,63.3,64.6,62.0,62.5,1044612.0
1583,2026-07-30,50.6,50.6,48.95,49.6,22275.0
1584,2026-07-31,17.25,17.4,17.0,17.2,596000.0
1586,2026-07-31,18.25,18.8,18.2,18.6,555000.0
1587,2026-07-30,23.75,23.9,23.0,23.25,436938.0
1590,2026-07-30,1360.0,1405.0,1315.0,1340.0,1253398.0
1591,2026-07-31,35.5,40.8,35.5,38.7,305000.0
1593,2026-07-31,30.15,30.15,29.55,29.85,13000.0
1595,2026-07-31,50.0,50.0,50.0,50.0,153000.0
1597,2026-07-30,109.0,112.0,102.0,104.0,1102988.0
1598,2026-07-30,20.65,21.1,19.8,19.8,1166098.0
1599,2026-07-31,24.4,24.5,23.9,24.15,47000.0
1603,2026-07-30,28.05,28.45,27.2,28.4,258883.0
1604,2026-07-30,23.5,23.55,23.3,23.5,958940.0
1605,2026-07-30,29.0,29.8,28.35,28.6,21256398.0
1608,2026-07-30,27.5,27.75,26.7,26.95,1443282.0
1609,2026-07-30,32.8,33.4,32.1,32.5,3433877.0
1611,2026-07-30,11.4,11.5,11.3,11.35,538081.0
1612,2026-07-30,30.0,30.3,29.55,29.6,1116065.0
1614,2026-07-30,31.25,31.25,30.9,30.95,49006.0
1615,2026-07-30,42.9,42.9,41.6,41.75,168743.0
1616,2026-07-30,17.9,18.35,17.9,18.0,409683.0
1617,2026-07-30,16.35,16.35,15.5,15.5,592511.0
1618,2026-07-30,36.65,37.2,36.05,36.5,556755.0
1623,2026-07-30,211.5,211.5,205.0,205.0,164393.0
1626,2026-07-30,9.88,9.88,9.54,9.57,72534.0
1702,2026-07-30,33.8,34.25,33.8,34.2,532661.0
1707,2026-07-30,91.7,91.8,90.9,91.1,325437.0
1708,2026-07-30,46.7,47.7,46.1,46.2,3058347.0
1709,2026-07-30,23.9,24.0,22.55,22.55,3087218.0
1710,2026-07-30,13.0,13.3,12.5,12.7,7376259.0
1711,2026-07-30,31.45,31.8,28.8,29.2,7032513.0
1712,2026-07-30,39.35,39.75,39.05,39.75,1002153.0
1713,2026-07-30,46.45,46.95,46.1,46.15,127865.0
1714,2026-07-30,13.0,13.25,12.45,12.6,13790296.0
1717,2026-07-30,53.7,57.8,53.7,55.7,14590146.0
1718,2026-07-30,9.0,9.09,8.59,8.64,27493578.0
1720,2026-07-30,58.0,58.3,57.3,57.5,432677.0
1721,2026-07-30,18.75,19.1,18.0,18.1,650647.0
1722,2026-07-30,45.7,46.25,45.35,45.8,1764030.0
1723,2026-07-30,83.1,85.8,81.0,84.2,785691.0
1725,2026-07-30,29.75,29.85,28.75,28.75,103107.0
1726,2026-07-30,79.1,79.1,77.1,77.8,58138.0
1727,2026-07-30,64.1,67.7,61.7,62.3,2113978.0
1730,2026-07-30,51.3,51.3,50.7,51.0,36335.0
1731,2026-07-30,20.55,20.6,20.4,20.5,95866.0
1732,2026-07-30,26.0,26.3,25.95,26.0,294355.0
1733,2026-07-30,32.3,32.3,31.55,31.75,150052.0
1734,2026-07-30,32.0,32.25,31.7,31.7,336691.0
1735,2026-07-30,18.45,19.0,18.1,18.2,299323.0
1736,2026-07-30,137.0,137.0,127.5,127.5,530950.0
1737,2026-07-30,32.35,32.35,32.0,32.05,111319.0
1742,2026-07-31,16.65,18.15,15.85,17.9,299000.0
1752,2026-07-30,31.4,31.7,31.25,31.6,34117.0
1760,2026-07-30,58.9,59.1,58.0,58.0,147596.0
1762,2026-07-30,33.15,33.15,31.0,32.2,219333.0
1773,2026-07-30,148.0,153.0,145.0,146.5,823926.0
1776,2026-07-30,16.2,16.9,16.15,16.7,110812.0
1777,2026-07-31,72.1,72.6,71.6,72.1,7000.0
1780,2026-07-31,23.8,23.8,22.9,23.75,125000.0
1781,2026-07-31,11.2,11.6,11.2,11.6,9000.0
1783,2026-07-30,40.1,40.2,39.55,39.8,54256.0
1784,2026-07-31,57.1,57.5,56.2,57.1,89000.0
1785,2026-07-31,98.6,99.4,96.5,99.4,5318000.0
1786,2026-07-30,49.05,49.85,48.3,48.5,114499.0
1788,2026-07-31,130.0,130.0,129.5,130.0,10000.0
1789,2026-07-30,19.75,19.8,19.0,19.1,611772.0
1795,2026-07-30,175.5,175.5,171.0,173.0,1152018.0
1796,2026-07-31,31.05,31.4,30.4,30.4,39000.0
1799,2026-07-31,34.75,34.75,32.25,32.7,347000.0
1802,2026-07-30,43.5,45.85,42.05,42.6,26070179.0
