symbol,date,open,high,low,close,volume
1101,2026-08-24,24.95,25.7,24.65,24.7,46815406.0
1102,2026-08-24,34.95,35.15,34.6,34.8,6518204.0
1103,2026-08-24,13.3,13.4,13.2,13.25,569387.0
1104,2026-08-24,26.7,26.8,26.65,26.8,451809.0
1108,2026-08-24,11.8,11.8,11.7,11.75,96683.0
1109,2026-08-24,13.6,13.6,13.5,13.55,83104.0
1110,2026-08-24,15.95,16.1,15.85,15.9,138185.0
1201,2026-08-24,12.35,12.4,12.3,12.35,446088.0
1203,2026-08-24,44.1,44.4,44.1,44.4,3813.0
1210,2026-08-24,53.3,53.3,52.6,52.6,1382818.0
1213,2026-08-24,7.24,7.52,7.01,7.17,57207.0
1215,2026-08-24,112.0,112.0,107.5,109.0,1328703.0
1216,2026-08-24,76.8,77.5,76.2,77.4,12986766.0
1217,2026-08-24,10.05,10.05,9.97,10.05,466813.0
1218,2026-08-24,14.8,14.8,14.45,14.55,1073503.0
1219,2026-08-24,11.15,11.2,11.1,11.15,167237.0
1220,2026-08-24,10.95,11.05,10.9,10.95,86569.0
1225,2026-08-24,24.75,25.1,24.55,24.65,36875.0
1227,2026-08-24,29.4,29.4,29.0,29.05,483251.0
1229,2026-08-24,42.4,42.5,41.75,41.9,1454382.0
1231,2026-08-24,82.4,82.4,81.1,81.1,301716.0
1232,2026-08-24,159.5,159.5,156.0,157.0,76942.0
1233,2026-08-24,28.9,28.9,28.2,28.35,19861.0
1234,2026-08-24,33.4,33.6,33.25,33.6,34642.0
1235,2026-08-24,38.2,38.2,36.2,36.4,23514.0
1236,2026-08-24,25.5,25.55,25.3,25.5,57444.0
1240,2026-08-25,57.0,57.1,56.9,56.9,21000.0
1256,2026-08-24,179.5,179.5,177.0,178.5,26550.0
1259,2026-08-25,0.0,0.0,0.0,0.0,0.0
1264,2026-08-25,253.5,254.0,253.0,254.0,14000.0
1268,2026-08-25,180.0,181.5,180.0,181.0,8000.0
1294,2026-08-25,54.3,54.5,54.3,54.5,16000.0
1295,2026-08-25,45.4,47.4,45.4,47.05,140000.0
1301,2026-08-24,59.0,59.3,55.9,57.0,41808955.0
1303,2026-08-24,189.0,190.0,179.0,180.0,74410238.0
1304,2026-08-24,12.25,12.3,11.75,11.85,2795344.0
1305,2026-08-24,12.25,12.25,11.7,11.8,2077071.0
1307,2026-08-24,31.15,31.2,30.7,30.8,506789.0
1308,2026-08-24,14.35,14.45,13.75,13.75,1507724.0
1309,2026-08-24,13.3,13.35,12.95,13.05,2153808.0
1310,2026-08-24,8.16,8.2,8.04,8.06,4148000.0
1312,2026-08-24,12.0,12.15,11.75,11.8,3276973.0
1313,2026-08-24,12.0,12.0,11.55,11.6,2174403.0
1314,2026-08-24,8.23,8.27,7.97,7.98,29069019.0
1315,2026-08-24,65.8,66.3,65.8,66.2,12641.0
1316,2026-08-24,11.55,11.95,11.2,11.3,10301476.0
1319,2026-08-24,82.8,83.1,82.4,82.6,1122365.0
1321,2026-08-24,32.4,32.4,32.1,32.3,56020.0
1323,2026-08-24,21.6,21.6,21.5,21.6,8505.0
1324,2026-08-24,10.05,10.15,10.05,10.05,5391.0
1325,2026-08-24,26.6,26.6,26.05,26.1,146714.0
1326,2026-08-24,59.9,60.5,56.3,57.1,33373804.0
1336,2026-08-25,16.75,16.8,15.9,16.35,450000.0
1337,2026-08-24,4.69,4.69,4.62,4.64,188159.0
1338,2026-08-24,14.6,14.65,14.5,14.5,49211.0
