symbol,date,open,high,low,close,volume
1101,2026-09-03,24.85,24.95,24.4,24.45,24047477.0
1102,2026-09-03,34.8,35.35,34.75,35.2,7273749.0
1103,2026-09-03,13.2,13.25,13.15,13.25,153467.0
1104,2026-09-03,27.0,27.9,27.0,27.8,1904132.0
1108,2026-09-03,11.7,11.7,11.6,11.6,332613.0
1109,2026-09-03,13.5,13.55,13.45,13.45,59032.0
1110,2026-09-03,15.95,16.15,15.95,16.1,97317.0
1201,2026-09-03,12.2,12.25,12.15,12.15,254938.0
1203,2026-09-03,43.5,44.4,42.85,43.2,16327.0
1210,2026-09-03,51.8,52.3,51.6,51.8,1126917.0
1213,2026-09-03,7.49,7.49,7.45,7.47,7689.0
1215,2026-09-03,110.0,110.0,109.0,110.0,510167.0
1216,2026-09-03,76.6,76.6,75.6,75.6,7289731.0
1217,2026-09-03,9.95,9.99,9.95,9.96,224504.0
1218,2026-09-03,14.4,14.5,14.35,14.35,607993.0
1219,2026-09-03,11.5,11.55,11.45,11.5,204665.0
1220,2026-09-03,10.7,10.7,10.65,10.7,80752.0
1225,2026-09-03,25.15,25.55,24.9,24.9,165778.0
1227,2026-09-03,28.6,28.65,28.5,28.55,408399.0
1229,2026-09-03,42.0,42.35,41.55,42.1,2339162.0
1231,2026-09-03,80.3,80.4,79.9,80.0,352358.0
1232,2026-09-03,157.0,157.0,155.5,155.5,129851.0
1233,2026-09-03,28.5,28.5,28.3,28.3,11017.0
1234,2026-09-03,33.45,33.5,33.25,33.3,50732.0
1235,2026-09-03,37.8,38.0,37.8,38.0,3000.0
1236,2026-09-03,25.6,26.2,25.6,26.05,137121.0
1240,2026-09-04,55.0,55.5,55.0,55.5,6000.0
1256,2026-09-03,178.0,178.5,173.0,173.0,134463.0
1259,2026-09-04,63.7,65.4,63.7,64.1,19000.0
1264,2026-09-04,251.0,252.0,251.0,252.0,12000.0
1268,2026-09-04,181.5,182.0,180.0,182.0,102000.0
1294,2026-09-04,53.5,53.5,53.4,53.4,4000.0
1295,2026-09-04,45.3,45.35,45.3,45.35,10000.0
1301,2026-09-03,67.0,71.2,65.7,65.7,52367902.0
1303,2026-09-03,243.0,244.5,219.5,221.0,103990697.0
1304,2026-09-03,12.6,13.05,12.4,12.45,3297866.0
1305,2026-09-03,12.55,12.95,12.35,12.35,2609879.0
1307,2026-09-03,30.5,30.75,30.35,30.35,638349.0
1308,2026-09-03,14.6,15.0,14.3,14.4,2030294.0
1309,2026-09-03,13.7,14.4,13.55,13.6,2693780.0
1310,2026-09-03,8.99,9.29,8.75,8.82,4431788.0
1312,2026-09-03,15.1,16.4,14.8,14.9,57277445.0
1313,2026-09-03,12.05,12.5,11.9,11.9,3072405.0
1314,2026-09-03,8.23,8.55,8.12,8.12,34031523.0
1315,2026-09-03,65.6,66.1,65.6,65.7,10236.0
1316,2026-09-03,10.9,11.05,10.7,10.75,1882638.0
1319,2026-09-03,82.6,83.0,81.2,81.4,1898204.0
1321,2026-09-03,32.8,33.1,32.4,32.6,57100.0
1323,2026-09-03,21.25,21.6,21.0,21.35,45624.0
1324,2026-09-03,10.3,10.3,10.2,10.25,38359.0
1325,2026-09-03,25.75,25.9,25.35,25.4,101594.0
1326,2026-09-03,72.1,78.2,69.3,69.7,82419512.0
1336,2026-09-04,16.1,16.3,16.1,16.15,128000.0
1337,2026-09-03,4.68,4.68,4.52,4.52,316729.0
1338,2026-09-03,14.45,14.45,14.3,14.45,35268.0
1339,2026-09-03,43.0,43.2,42.6,42.6,37021.0
1340,2026-09-03,5.17,5.21,5.14,5.16,89937.0
1341,2026-09-03,59.8,59.8,58.9,58.9,2000.0
1342,2026-09-03,103.0,103.5,102.0,102.0,171351.0
1402,2026-09-03,29.15,29.4,28.8,29.1,10260912.0
1409,2026-09-03,25.25,26.45,24.6,24.6,23016182.0
1410,2026-09-03,24.8,25.1,24.55,24.55,231266.0
1413,2026-09-03,9.11,9.2,9.08,9.08,30730.0
1414,2026-09-03,18.8,18.85,17.9,17.9,201421.0
1416,2026-09-03,11.65,11.9,11.65,11.7,294645.0
1417,2026-09-03,8.3,8.33,8.23,8.29,118093.0
1418,2026-09-03,17.5,17.9,17.45,17.45,10308.0
1419,2026-09-03,66.8,67.6,66.1,66.4,143807.0
1423,2026-09-03,0.0,0.0,0.0,0.0,600.0
1432,2026-09-03,15.1,15.15,15.0,15.0,62212.0
1434,2026-09-03,18.25,18.6,18.05,18.1,1820254.0
1435,2026-09-03,20.9,22.25,20.9,21.05,16542.0
1436,2026-09-03,38.2,38.5,38.15,38.15,70152.0
1437,2026-09-03,31.85,32.0,31.8,31.95,46110.0
1438,2026-09-03,22.25,22.4,22.25,22.3,31316.0
1439,2026-09-03,29.75,29.75,28.9,28.9,3166.0
1440,2026-09-03,14.4,14.85,14.1,14.2,8086252.0
1441,2026-09-03,8.8,8.8,8.72,8.8,25300.0
1442,2026-09-03,29.7,29.8,29.5,29.5,63342.0
1443,2026-09-03,23.7,23.9,23.7,23.8,13022.0
1444,2026-09-03,7.21,7.47,7.1,7.1,2292326.0
1445,2026-09-03,10.3,10.3,10.15,10.2,96228.0
1446,2026-09-03,13.5,13.55,13.45,13.45,106143.0
