symbol,date,open,high,low,close,volume
1101,2026-09-07,24.65,24.65,24.3,24.3,19462259.0
1102,2026-09-07,35.35,35.35,34.6,35.05,7148594.0
1103,2026-09-07,13.4,13.4,13.2,13.2,260037.0
1104,2026-09-07,27.85,27.85,27.35,27.5,532786.0
1108,2026-09-07,11.6,11.65,11.55,11.65,223693.0
1109,2026-09-07,13.6,13.6,13.45,13.55,68230.0
1110,2026-09-07,16.45,16.45,15.9,15.9,304101.0
1201,2026-09-07,12.25,12.25,12.15,12.2,319662.0
1203,2026-09-07,45.9,46.0,44.75,45.15,22076.0
1210,2026-09-07,52.2,52.4,51.7,52.1,819182.0
1213,2026-09-07,7.45,7.65,7.45,7.65,3000.0
1215,2026-09-07,111.0,111.5,110.0,111.0,578916.0
1216,2026-09-07,76.2,76.2,74.9,75.2,6436596.0
1217,2026-09-07,9.96,9.97,9.93,9.93,231588.0
1218,2026-09-07,14.55,14.55,14.35,14.5,497711.0
1219,2026-09-07,11.6,11.65,11.5,11.65,236180.0
1220,2026-09-07,10.75,10.8,10.7,10.7,112641.0
1225,2026-09-07,25.35,25.5,24.95,25.0,107300.0
1227,2026-09-07,28.85,28.85,28.3,28.4,924191.0
1229,2026-09-07,42.2,42.2,41.45,41.65,1316229.0
1231,2026-09-07,81.0,81.0,80.1,80.1,294966.0
1232,2026-09-07,157.5,157.5,156.5,157.5,90528.0
1233,2026-09-07,28.25,28.4,28.05,28.1,29071.0
1234,2026-09-07,33.5,33.6,33.3,33.3,120992.0
1235,2026-09-07,39.0,39.0,37.85,38.95,21172.0
1236,2026-09-07,26.3,26.3,26.0,26.2,68305.0
1240,2026-09-08,55.3,55.3,55.3,55.3,8000.0
1256,2026-09-07,177.5,177.5,172.0,173.5,89082.0
1259,2026-09-08,64.0,65.0,63.3,65.0,23000.0
1264,2026-09-08,251.0,251.0,250.0,250.5,34000.0
1268,2026-09-08,170.0,171.5,169.0,171.5,31000.0
1294,2026-09-08,53.3,53.5,53.2,53.5,8000.0
1295,2026-09-08,46.0,46.0,45.55,45.6,7000.0
1301,2026-09-07,67.0,68.9,66.2,66.6,29478606.0
1303,2026-09-07,232.0,240.0,229.5,230.5,75938138.0
1304,2026-09-07,12.5,12.5,12.2,12.2,1673530.0
1305,2026-09-07,12.3,12.3,11.95,12.15,1281205.0
1307,2026-09-07,30.75,30.75,30.3,30.5,314429.0
1308,2026-09-07,14.2,14.25,13.95,13.95,805663.0
1309,2026-09-07,13.45,13.6,13.4,13.5,1212628.0
1310,2026-09-07,8.73,8.76,8.56,8.6,1979507.0
1312,2026-09-07,14.2,14.45,14.05,14.1,21712173.0
1313,2026-09-07,12.0,12.0,11.7,11.8,1451984.0
1314,2026-09-07,8.15,8.19,8.05,8.1,13045132.0
1315,2026-09-07,66.1,66.2,65.5,66.0,78934.0
1316,2026-09-07,10.7,10.85,10.55,10.75,1525556.0
1319,2026-09-07,83.0,83.0,81.4,81.7,1361614.0
1321,2026-09-07,32.7,32.7,32.3,32.55,66000.0
1323,2026-09-07,21.2,21.3,21.05,21.25,25356.0
1324,2026-09-07,10.2,10.2,10.05,10.2,22728.0
1325,2026-09-07,25.5,26.35,25.5,26.2,434038.0
1326,2026-09-07,70.2,75.1,69.9,71.9,57918008.0
1336,2026-09-08,16.3,16.45,16.3,16.45,94000.0
1337,2026-09-07,4.57,4.67,4.52,4.56,224949.0
1338,2026-09-07,14.5,14.5,14.15,14.45,105179.0
1339,2026-09-07,43.15,43.45,42.8,42.8,88462.0
1340,2026-09-07,5.27,5.27,5.11,5.11,188243.0
1341,2026-09-07,60.0,60.0,59.8,60.0,8006.0
1342,2026-09-07,104.0,105.0,103.5,103.5,175178.0
1402,2026-09-07,29.2,29.2,28.5,28.7,10067527.0
1409,2026-09-07,24.7,24.8,24.2,24.35,7350280.0
1410,2026-09-07,24.75,24.8,24.5,24.75,102582.0
1413,2026-09-07,9.33,9.33,9.06,9.29,14000.0
1414,2026-09-07,17.9,18.0,17.7,17.75,154421.0
1416,2026-09-07,11.75,11.75,11.55,11.6,194113.0
1417,2026-09-07,8.31,8.31,8.15,8.23,145536.0
1418,2026-09-07,17.75,17.85,17.5,17.85,5193.0
