symbol,date,open,high,low,close,volume
1101,2026-07-16,23.5,24.1,23.45,23.95,27846368.0
1102,2026-07-16,32.5,33.2,32.0,33.0,38052067.0
1103,2026-07-16,13.6,13.7,13.55,13.65,230878.0
1104,2026-07-16,26.9,27.1,26.6,26.95,541555.0
1108,2026-07-16,12.65,12.7,12.45,12.65,899772.0
1109,2026-07-16,13.8,14.0,13.75,13.9,315648.0
1110,2026-07-16,16.15,16.15,15.7,16.1,195062.0
1201,2026-07-16,12.55,12.75,12.55,12.7,952957.0
1203,2026-07-16,45.0,45.0,42.65,45.0,48377.0
1210,2026-07-16,58.0,58.8,58.0,58.7,2106265.0
1213,2026-07-16,0.0,0.0,0.0,0.0,1.0
1215,2026-07-16,112.0,113.0,111.5,112.5,1662765.0
1216,2026-07-16,78.1,79.5,77.6,79.0,23084234.0
1217,2026-07-16,10.05,10.1,9.98,10.05,390266.0
1218,2026-07-16,16.25,16.75,16.15,16.7,1462384.0
1219,2026-07-16,12.2,12.45,12.15,12.4,711385.0
1220,2026-07-16,11.35,11.35,11.2,11.3,182892.0
1225,2026-07-16,27.35,27.5,26.4,27.15,101183.0
1227,2026-07-16,30.2,30.4,30.15,30.25,1104801.0
1229,2026-07-16,40.5,41.7,40.4,41.45,2518115.0
1231,2026-07-16,88.5,91.9,88.5,91.9,1032776.0
1232,2026-07-16,154.0,162.5,154.0,162.0,1283561.0
1233,2026-07-16,28.55,28.55,28.2,28.55,19270.0
1234,2026-07-16,33.85,33.85,33.0,33.75,155385.0
1235,2026-07-16,37.1,37.1,35.5,37.05,19490.0
1236,2026-07-16,23.8,23.8,23.15,23.15,48300.0
1240,2026-07-17,55.5,55.5,54.7,54.7,15000.0
1256,2026-07-16,188.5,189.5,186.0,189.0,34529.0
1259,2026-07-17,59.0,59.9,58.9,59.5,50000.0
1264,2026-07-17,259.0,259.0,257.5,258.0,29000.0
1268,2026-07-17,169.0,171.5,169.0,169.5,59000.0
1294,2026-07-17,57.5,58.0,56.2,56.7,40000.0
1295,2026-07-17,50.4,50.4,48.5,48.5,54000.0
1301,2026-07-16,66.8,68.6,65.0,65.6,122648333.0
1303,2026-07-16,223.0,229.0,215.0,221.0,134345840.0
1304,2026-07-16,13.75,14.15,13.65,14.0,7348479.0
1305,2026-07-16,13.0,13.3,12.9,13.15,2818165.0
1307,2026-07-16,32.4,32.75,32.1,32.7,495052.0
1308,2026-07-16,14.9,15.2,14.8,15.05,3124804.0
1309,2026-07-16,14.95,15.35,14.9,15.15,2507048.0
1310,2026-07-16,10.45,11.0,10.4,10.7,7495159.0
1312,2026-07-16,13.2,13.95,13.15,13.45,19039261.0
1313,2026-07-16,12.65,13.0,12.55,12.85,10310049.0
1314,2026-07-16,8.92,9.5,8.91,9.06,99168485.0
1315,2026-07-16,64.9,65.0,63.6,64.8,41070.0
1316,2026-07-16,10.5,10.55,10.3,10.35,1329505.0
1319,2026-07-16,76.0,76.2,75.2,75.6,1580292.0
1321,2026-07-16,31.8,32.3,31.7,32.25,138559.0
1323,2026-07-16,20.05,20.2,19.85,20.2,55326.0
1324,2026-07-16,10.45,10.5,10.35,10.4,55091.0
1325,2026-07-16,26.25,26.25,25.6,25.85,472823.0
1326,2026-07-16,71.0,73.0,68.4,68.9,110654348.0
1336,2026-07-17,15.3,15.3,14.6,14.6,493000.0
1337,2026-07-16,5.07,5.15,5.04,5.05,263917.0
1338,2026-07-16,16.5,16.7,16.35,16.55,120285.0
1339,2026-07-16,44.3,44.65,44.0,44.25,56564.0
1340,2026-07-16,5.38,5.38,5.3,5.33,135897.0
1341,2026-07-16,59.0,59.2,59.0,59.2,4000.0
1342,2026-07-16,115.5,118.0,115.0,116.5,403641.0
1402,2026-07-16,27.35,27.9,27.3,27.8,21827775.0
1409,2026-07-16,26.0,26.65,25.7,26.0,20089626.0
1410,2026-07-16,27.0,27.5,26.4,27.0,123280.0
1413,2026-07-16,9.53,9.54,9.34,9.47,9376.0
1414,2026-07-16,18.3,18.55,18.1,18.55,124655.0
1416,2026-07-16,11.2,11.2,11.1,11.1,136623.0
1417,2026-07-16,8.83,8.88,8.83,8.88,158441.0
1418,2026-07-16,18.1,18.55,18.1,18.5,3544.0
1419,2026-07-16,66.7,67.6,65.6,66.7,124427.0
1423,2026-07-16,38.5,38.5,36.6,37.0,46824.0
1432,2026-07-16,15.3,15.3,15.15,15.25,171796.0
1434,2026-07-16,19.1,20.45,19.0,19.45,19036727.0
1435,2026-07-16,25.5,25.5,25.4,25.4,7110.0
1436,2026-07-16,45.35,46.15,45.0,46.0,906239.0
1437,2026-07-16,30.85,30.85,30.35,30.7,128369.0
1438,2026-07-16,21.65,21.8,21.4,21.4,37029.0
1439,2026-07-16,25.15,26.5,24.9,26.45,125112.0
1440,2026-07-16,13.4,13.55,13.25,13.4,2764228.0
1441,2026-07-16,9.26,9.26,9.1,9.2,27256.0
1442,2026-07-16,29.05,30.25,28.85,29.4,941353.0
1443,2026-07-16,26.55,27.05,26.5,27.0,12359.0
1444,2026-07-16,8.78,8.83,8.2,8.2,6158436.0
1445,2026-07-16,11.7,12.1,11.5,11.75,91517.0
1446,2026-07-16,14.55,14.55,14.3,14.4,183041.0
