symbol,top10_main_force_buy_strength,top10_main_force_net_buy,top10_main_force_buy_rank,branch_main_force_buy_streak_days,foreign_buy_streak_days,investment_trust_buy_streak_days,dealer_buy_streak_days,foreign_net_buy,investment_trust_net_buy,dealer_net_buy,chip_data_date,chip_data_source,chip_data_source_status,top10_main_force_brokers,branch_main_force_leader,top10_main_force_buy_strength_proxy,institutional_main_force_strength_proxy,official_broker_net_buy
0050,,,,,0,0,6,-31362347,0,10477294,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
0051,,,,,0,0,2,-1000,0,12120,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
0052,,,,,0,0,8,-938832,0,281081,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
0053,,,,,0,0,0,-999,0,-3439,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
0055,,,,,0,0,0,-10928,0,-393246,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
0056,,,,,0,1,0,-5370568,150000,-9632676,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
0057,,,,,2,0,1,1000,0,1326,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
0061,,,,,0,0,0,-12000,0,-68780,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1101,,,,,0,0,0,-12698600,-12000,-450135,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1102,,,,,0,8,7,-1329809,120477,95043,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1103,,,,,0,0,0,-112916,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1104,,,,,0,0,0,-61171,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1108,,,,,0,0,0,-31000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1109,,,,,0,0,0,-22000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1110,,,,,0,0,0,-69000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1201,,,,,0,0,0,-109000,0,-43000,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1203,,,,,0,0,1,-7000,0,1000,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1210,,,,,0,0,0,-74058,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1215,,,,,0,0,1,-237379,0,3244,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1216,,,,,0,4,5,-2559976,103000,262906,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1217,,,,,6,0,0,28000,0,0,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1218,,,,,0,0,0,-17000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1219,,,,,6,0,0,53000,0,0,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1220,,,,,0,0,0,-2430,0,-1,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1225,,,,,0,0,0,0,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1227,,,,,2,0,0,36751,0,0,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1229,,,,,2,0,0,304933,-1000,0,2026-09-24,TWSE T86 official,official-only,,,40.1,40.1,
1231,,,,,1,0,1,23000,0,237,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1232,,,,,0,0,0,-869,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1233,,,,,0,0,0,-5000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1234,,,,,0,0,0,-9000,0,-1,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1235,,,,,0,0,0,-35000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1236,,,,,0,0,0,-11000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1256,,,,,0,0,0,-8000,0,-5000,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1301,,,,,1,0,2,1468187,0,485588,2026-09-24,TWSE T86 official,official-only,,,40.4,40.4,
1303,,,,,1,0,2,17802257,-5067000,1504545,2026-09-24,TWSE T86 official,official-only,,,42.9,42.9,
1304,,,,,4,0,0,601884,0,-177532,2026-09-24,TWSE T86 official,official-only,,,40.1,40.1,
1305,,,,,4,0,0,64761,0,-18000,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1307,,,,,0,0,0,-19000,-5001,-15000,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1308,,,,,4,0,0,380362,0,-10774,2026-09-24,TWSE T86 official,official-only,,,40.1,40.1,
1309,,,,,0,0,0,-17492,0,-43478,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1310,,,,,2,0,0,472000,0,-8000,2026-09-24,TWSE T86 official,official-only,,,40.1,40.1,
1312,,,,,4,0,0,619129,0,-134656,2026-09-24,TWSE T86 official,official-only,,,40.1,40.1,
1313,,,,,0,0,0,-157972,0,-16939,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1314,,,,,0,0,0,-11481917,0,-308129,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1315,,,,,0,0,0,-2000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1316,,,,,0,0,0,-208000,0,-102,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1319,,,,,1,0,0,258264,-1051,-12000,2026-09-24,TWSE T86 official,official-only,,,40.1,40.1,
1321,,,,,0,0,0,-31000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1323,,,,,0,0,0,-7000,0,-2000,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1324,,,,,0,0,0,-4000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1325,,,,,0,0,0,-8000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1326,,,,,0,0,1,-35610,0,476751,2026-09-24,TWSE T86 official,official-only,,,40.1,40.1,
1337,,,,,0,0,0,-42187,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1338,,,,,0,0,0,-1000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1339,,,,,0,0,2,-1000,0,484,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1340,,,,,5,0,0,5000,0,0,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1341,,,,,0,0,0,-1000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1342,,,,,3,0,0,6100,0,0,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1402,,,,,2,3,0,747234,113000,-6525,2026-09-24,TWSE T86 official,official-only,,,40.2,40.2,
1409,,,,,1,0,0,1326973,0,-193302,2026-09-24,TWSE T86 official,official-only,,,40.2,40.2,
1410,,,,,0,0,0,-1000,0,-1000,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1413,,,,,0,0,0,-5000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1414,,,,,1,0,0,3997,0,-10000,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1416,,,,,0,0,0,-21321,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1417,,,,,0,0,0,-155000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1418,,,,,0,0,0,-65,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1419,,,,,0,0,0,-5000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1423,,,,,1,0,0,10000,0,0,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1432,,,,,0,0,0,0,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1434,,,,,2,0,0,272453,0,0,2026-09-24,TWSE T86 official,official-only,,,40.1,40.1,
1435,,,,,0,0,0,-1000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1436,,,,,0,0,0,-40000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1437,,,,,0,0,0,-51994,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1438,,,,,1,0,0,6000,0,-3000,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1439,,,,,0,0,0,-1000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1440,,,,,0,0,6,-136488,0,16000,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1441,,,,,0,0,0,-6000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1442,,,,,1,0,0,35380,0,-398,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1443,,,,,0,0,0,-3000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1444,,,,,2,0,0,38777,0,-164000,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1445,,,,,0,0,0,-6000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1446,,,,,0,0,1,-756,0,1000,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1447,,,,,0,0,0,-176366,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1449,,,,,6,0,0,89040,0,0,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1451,,,,,0,0,0,-1000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1452,,,,,0,0,0,-16003,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1453,,,,,0,0,0,0,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1454,,,,,0,0,0,0,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1455,,,,,3,0,0,10297,0,-34090,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1456,,,,,0,0,0,-21000,0,-3000,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1457,,,,,1,0,0,1000,0,0,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1459,,,,,0,0,0,-2000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1460,,,,,0,0,0,-44137,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1463,,,,,1,0,1,35000,0,1000,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1464,,,,,0,0,0,-36316,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1465,,,,,0,0,0,-3000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1466,,,,,2,0,0,10943,0,0,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1467,,,,,0,0,0,-7000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1468,,,,,0,0,0,-2000,0,-3000,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1470,,,,,0,0,1,-1000,0,1000,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1471,,,,,0,0,0,-24000,0,-2000,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1472,,,,,0,0,0,0,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1473,,,,,0,0,0,-106000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1474,,,,,0,0,0,-10000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1475,,,,,0,0,0,0,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1476,,,,,0,0,0,-129898,-9000,-1712,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1477,,,,,0,4,3,-430879,225254,7960,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1503,,,,,0,0,0,-77549,-1000,-2024,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1504,,,,,2,0,0,196882,-740000,-17570,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1506,,,,,0,0,0,-203000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1512,,,,,0,0,0,-2000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1513,,,,,4,0,7,546624,0,30721,2026-09-24,TWSE T86 official,official-only,,,40.1,40.1,
1514,,,,,0,0,0,-278414,0,-12921,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1515,,,,,3,0,2,93800,0,277,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1516,,,,,5,0,0,7000,0,0,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1517,,,,,0,0,0,-12000,0,-18,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1519,,,,,0,0,0,-136685,-1000,-3156,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1521,,,,,1,0,0,2000,0,0,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1522,,,,,4,0,0,144214,0,0,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1524,,,,,7,0,0,24301,0,0,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1525,,,,,0,0,0,-2000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1526,,,,,0,0,0,-8000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1527,,,,,4,0,0,1000,0,0,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1528,,,,,0,0,1,-907733,0,996,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1529,,,,,0,0,0,-137939,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1530,,,,,0,0,0,-3000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1531,,,,,0,0,0,-80000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1532,,,,,0,0,0,-65451,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1533,,,,,0,0,1,-4000,0,2000,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1535,,,,,0,0,0,-1000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1536,,,,,1,0,0,191080,0,-312,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1537,,,,,1,0,0,17000,0,-161,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1539,,,,,1,0,0,2000,0,0,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1540,,,,,0,0,0,-16000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1541,,,,,0,0,0,-4000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1558,,,,,3,0,0,6319,0,-2000,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1560,,,,,4,0,0,671057,-195000,-20943,2026-09-24,TWSE T86 official,official-only,,,40.1,40.1,
1563,,,,,2,0,0,70350,0,-9700,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1568,,,,,2,0,0,29165,0,-7000,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1582,,,,,0,0,0,-39872,0,-2001,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1583,,,,,0,0,0,-2000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1587,,,,,7,0,0,2000,0,-1,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1590,,,,,0,2,0,-75676,2000,-7539,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1597,,,,,0,0,1,-5721,0,11010,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1598,,,,,0,0,0,-23000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1603,,,,,0,0,0,-13000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1604,,,,,0,0,0,-36997,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1605,,,,,0,0,0,-1311504,0,-79146,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1608,,,,,0,0,0,-497862,-4940,-8425,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1609,,,,,3,0,6,163711,0,1234,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1611,,,,,0,0,0,-194032,0,-4000,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1612,,,,,7,0,0,122382,-4561,-36590,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1614,,,,,0,0,0,0,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1615,,,,,4,0,0,10000,0,0,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1616,,,,,0,0,1,-44000,0,97,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1617,,,,,0,0,0,-204948,0,-1296,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1618,,,,,0,0,0,-5000,0,-1058,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1623,,,,,0,0,0,-28060,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1626,,,,,0,0,2,-9000,0,1000,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1702,,,,,9,0,1,14000,0,688,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1707,,,,,0,0,0,-66205,0,-278,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1708,,,,,3,0,1,1637247,0,32424,2026-09-24,TWSE T86 official,official-only,,,40.3,40.3,
1709,,,,,0,0,0,-19295908,0,-90028,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1710,,,,,0,0,1,-407934,0,782,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1711,,,,,0,0,0,-20193,0,-68125,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1712,,,,,0,0,0,-154000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1713,,,,,0,0,0,-38000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1714,,,,,1,0,1,1193281,0,7653,2026-09-24,TWSE T86 official,official-only,,,40.2,40.2,
1717,,,,,0,0,0,-1037059,0,-73360,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1718,,,,,0,0,4,-340513,0,3209,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1720,,,,,0,0,0,-20004,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1721,,,,,2,0,0,59993,0,0,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1722,,,,,0,0,0,-1509048,0,-1000,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1723,,,,,0,0,0,-103000,0,-1119,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1725,,,,,0,0,0,-4000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1726,,,,,0,0,0,-70000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1727,,,,,3,0,3,581384,0,314396,2026-09-24,TWSE T86 official,official-only,,,40.2,40.2,
1730,,,,,0,0,0,-2000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1731,,,,,6,0,0,12000,0,0,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1732,,,,,0,0,0,0,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1733,,,,,0,0,0,-26000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1734,,,,,0,0,0,-70080,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1735,,,,,2,0,1,11000,0,400,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1736,,,,,3,0,0,143688,0,-1192,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1737,,,,,0,0,0,-59000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1752,,,,,0,0,0,-8000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1760,,,,,0,0,0,-37946,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1762,,,,,0,0,0,-3000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1773,,,,,0,0,0,-59100,0,-3102,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1776,,,,,0,0,0,-3000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1783,,,,,2,0,0,4000,0,0,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1786,,,,,2,0,1,23000,0,133,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1789,,,,,0,0,0,-119000,0,-65,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1795,,,,,0,0,0,-121000,0,-25618,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1802,,,,,1,0,0,507542,0,-109739,2026-09-24,TWSE T86 official,official-only,,,40.1,40.1,
1805,,,,,0,0,0,-8000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1806,,,,,2,0,0,4000,0,0,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1808,,,,,1,0,0,523600,-329000,-165000,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1809,,,,,1,0,2,556850,0,62992,2026-09-24,TWSE T86 official,official-only,,,40.1,40.1,
1810,,,,,2,0,1,197050,0,1000,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
1817,,,,,0,0,0,-3000,0,-165,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1903,,,,,0,0,0,0,0,-2119,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1904,,,,,3,0,0,402975,0,-15628,2026-09-24,TWSE T86 official,official-only,,,40.1,40.1,
1905,,,,,0,0,2,-194697,0,12445,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1906,,,,,0,0,0,-9000,0,-2000,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1907,,,,,0,0,2,-81070,0,4000,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
1909,,,,,0,0,0,-337435,0,-5000,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
2002,,,,,0,0,2,-4156707,-8000,75495,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
2006,,,,,1,2,1,466720,198742,1741,2026-09-24,TWSE T86 official,official-only,,,40.1,40.1,
2007,,,,,0,0,0,-31000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
2008,,,,,0,0,0,-1000,0,0,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
2009,,,,,0,0,1,-166000,0,6198,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
2010,,,,,1,0,0,419000,0,-54000,2026-09-24,TWSE T86 official,official-only,,,40.1,40.1,
2012,,,,,0,0,0,-13000,0,-2000,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
2013,,,,,0,0,1,-24000,0,873,2026-09-24,TWSE T86 official,official-only,,,0.0,0.0,
2014,,,,,3,0,1,1927000,0,7000,2026-09-24,TWSE T86 official,official-only,,,40.4,40.4,
2015,,,,,1,0,1,962,0,1000,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
2017,,,,,1,0,0,118475,0,0,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
2020,,,,,3,0,0,227000,0,-6000,2026-09-24,TWSE T86 official,official-only,,,40.0,40.0,
