symbol,top10_main_force_buy_strength,top10_main_force_net_buy,top10_main_force_buy_rank,branch_main_force_buy_streak_days,foreign_buy_streak_days,investment_trust_buy_streak_days,dealer_buy_streak_days,foreign_net_buy,investment_trust_net_buy,dealer_net_buy,chip_data_date,chip_data_source,chip_data_source_status,top10_main_force_brokers,branch_main_force_leader,top10_main_force_buy_strength_proxy,institutional_main_force_strength_proxy
0050,,,,,0,8,0,-8702495,5800000,-13608903,2026-08-06,TWSE T86 official,official-only,,,0.0,0.0
0051,,,,,4,0,5,1115,0,28780,2026-08-06,TWSE T86 official,official-only,,,40.0,40.0
0052,,,,,0,0,2,-1145500,0,5048932,2026-08-06,TWSE T86 official,official-only,,,40.4,40.4
0053,,,,,2,0,4,4838,0,6709,2026-08-06,TWSE T86 official,official-only,,,40.0,40.0
0055,,,,,0,0,0,-114283,0,-28825,2026-08-06,TWSE T86 official,official-only,,,0.0,0.0
0056,,,,,0,2,3,-556614,850000,598571,2026-08-06,TWSE T86 official,official-only,,,40.1,40.1
0057,,,,,1,0,0,2001,0,-3984,2026-08-06,TWSE T86 official,official-only,,,0.0,0.0
0061,,,,,0,0,1,-192000,0,200330,2026-08-06,TWSE T86 official,official-only,,,0.0,0.0
1101,,,,,2,0,0,14353331,0,-131244,2026-08-06,TWSE T86 official,official-only,,,42.9,42.9
1102,,,,,2,2,1,2175934,130000,18193,2026-08-06,TWSE T86 official,official-only,,,40.5,40.5
1103,,,,,0,0,0,-96000,0,-12000,2026-08-06,TWSE T86 official,official-only,,,0.0,0.0
1104,,,,,0,0,0,-31094,0,-12147,2026-08-06,TWSE T86 official,official-only,,,0.0,0.0
1108,,,,,0,0,0,-75000,0,-1000,2026-08-06,TWSE T86 official,official-only,,,0.0,0.0
1109,,,,,0,0,0,-29000,0,-6000,2026-08-06,TWSE T86 official,official-only,,,0.0,0.0
1110,,,,,0,0,0,-160000,0,-6000,2026-08-06,TWSE T86 official,official-only,,,0.0,0.0
1201,,,,,0,0,1,-369000,0,2000,2026-08-06,TWSE T86 official,official-only,,,0.0,0.0
1203,,,,,5,0,0,1000,0,-2000,2026-08-06,TWSE T86 official,official-only,,,0.0,0.0
1210,,,,,0,1,2,-2017952,947000,57930,2026-08-06,TWSE T86 official,official-only,,,0.0,0.0
1215,,,,,2,0,1,168148,0,998,2026-08-06,TWSE T86 official,official-only,,,40.0,40.0
1216,,,,,8,0,0,9684719,-958000,-133153,2026-08-06,TWSE T86 official,official-only,,,41.8,41.8
1217,,,,,0,0,0,-195875,0,-9000,2026-08-06,TWSE T86 official,official-only,,,0.0,0.0
1218,,,,,0,0,0,-579000,0,-8000,2026-08-06,TWSE T86 official,official-only,,,0.0,0.0
1219,,,,,1,0,0,115876,0,-10000,2026-08-06,TWSE T86 official,official-only,,,40.0,40.0
1220,,,,,0,0,0,-29000,0,0,2026-08-06,TWSE T86 official,official-only,,,0.0,0.0
1225,,,,,0,0,1,-78000,0,6000,2026-08-06,TWSE T86 official,official-only,,,0.0,0.0
1227,,,,,1,0,0,59000,0,-31376,2026-08-06,TWSE T86 official,official-only,,,40.0,40.0
1229,,,,,1,0,0,491526,-1000,-39594,2026-08-06,TWSE T86 official,official-only,,,40.1,40.1
1231,,,,,0,0,0,-170940,0,-8000,2026-08-06,TWSE T86 official,official-only,,,0.0,0.0
1232,,,,,0,0,0,-8189,0,-2000,2026-08-06,TWSE T86 official,official-only,,,0.0,0.0
