symbol,top10_main_force_buy_strength,top10_main_force_net_buy,top10_main_force_buy_rank,branch_main_force_buy_streak_days,foreign_buy_streak_days,investment_trust_buy_streak_days,dealer_buy_streak_days,foreign_net_buy,investment_trust_net_buy,dealer_net_buy,chip_data_date,chip_data_source,chip_data_source_status,top10_main_force_brokers,branch_main_force_leader,top10_main_force_buy_strength_proxy,institutional_main_force_strength_proxy
0050,,,,,0,10,0,-4226583,3248000,-2495015,2026-07-21,TWSE T86 official,official-only,,,0.0,0.0
0051,,,,,0,0,1,-963,0,20040,2026-07-21,TWSE T86 official,official-only,,,40.0,40.0
0052,,,,,2,1,0,1665598,529000,-4788595,2026-07-21,TWSE T86 official,official-only,,,0.0,0.0
0053,,,,,6,0,0,21,0,-16822,2026-07-21,TWSE T86 official,official-only,,,0.0,0.0
0055,,,,,3,0,3,14010,0,59266,2026-07-21,TWSE T86 official,official-only,,,40.0,40.0
0056,,,,,1,0,0,168398,0,-27839302,2026-07-21,TWSE T86 official,official-only,,,0.0,0.0
0057,,,,,0,0,0,0,0,-1993,2026-07-21,TWSE T86 official,official-only,,,0.0,0.0
0061,,,,,0,0,6,-1000,0,75407,2026-07-21,TWSE T86 official,official-only,,,40.0,40.0
1101,0.0,0,,0,5,0,0,7359585,-32000,-135745,2026-07-21,TWSE T86 official,degraded,,,41.5,41.5
1102,,,,,1,0,3,4897884,-4753,568344,2026-07-21,TWSE T86 official,official-only,,,41.0,41.0
1103,,,,,6,0,0,422000,0,-10000,2026-07-21,TWSE T86 official,official-only,,,40.1,40.1
1104,,,,,2,0,0,192000,0,-17036,2026-07-21,TWSE T86 official,official-only,,,40.0,40.0
1108,,,,,0,0,0,-19000,0,0,2026-07-21,TWSE T86 official,official-only,,,0.0,0.0
1109,,,,,0,0,0,-9000,0,-8015,2026-07-21,TWSE T86 official,official-only,,,0.0,0.0
1110,,,,,6,0,0,47000,0,0,2026-07-21,TWSE T86 official,official-only,,,40.0,40.0
1201,,,,,5,0,0,99000,0,-7000,2026-07-21,TWSE T86 official,official-only,,,40.0,40.0
1203,,,,,8,0,0,10000,0,-2000,2026-07-21,TWSE T86 official,official-only,,,40.0,40.0
1210,,,,,0,0,10,-42955,0,166930,2026-07-21,TWSE T86 official,official-only,,,40.0,40.0
1215,,,,,1,0,0,115000,0,-12484,2026-07-21,TWSE T86 official,official-only,,,40.0,40.0
1216,,,,,0,10,10,-5084057,4706058,1015807,2026-07-21,TWSE T86 official,official-only,,,0.0,0.0
1217,,,,,8,0,0,125000,0,-7000,2026-07-21,TWSE T86 official,official-only,,,40.0,40.0
1218,,,,,0,0,0,-235000,0,-6607,2026-07-21,TWSE T86 official,official-only,,,0.0,0.0
1219,,,,,0,0,0,-283000,0,-5000,2026-07-21,TWSE T86 official,official-only,,,0.0,0.0
1220,,,,,10,0,0,4000,0,0,2026-07-21,TWSE T86 official,official-only,,,40.0,40.0
1225,,,,,3,0,0,11000,0,-1254,2026-07-21,TWSE T86 official,official-only,,,40.0,40.0
1227,,,,,1,0,0,308075,0,-12724,2026-07-21,TWSE T86 official,official-only,,,40.1,40.1
1229,,,,,0,1,0,-511602,1000,-24652,2026-07-21,TWSE T86 official,official-only,,,0.0,0.0
1231,,,,,5,0,4,104107,0,5841,2026-07-21,TWSE T86 official,official-only,,,40.0,40.0
