symbol,top10_main_force_buy_strength,top10_main_force_net_buy,top10_main_force_buy_rank,branch_main_force_buy_streak_days,foreign_buy_streak_days,investment_trust_buy_streak_days,dealer_buy_streak_days,foreign_net_buy,investment_trust_net_buy,dealer_net_buy,chip_data_date,chip_data_source,chip_data_source_status,top10_main_force_brokers,branch_main_force_leader,top10_main_force_buy_strength_proxy,institutional_main_force_strength_proxy,official_broker_net_buy
1324,,,,,1,0,0,2000,0,0,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1325,,,,,6,0,1,60000,0,2000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1326,0.0,0,,0,6,1,0,44300807,99000,-67842,2026-09-01,TWSE T86 official,degraded,,,48.9,48.9,0
1337,,,,,2,0,1,24080,0,2000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1338,,,,,0,0,0,-3000,0,0,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1339,,,,,0,0,0,-11000,0,-3000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1340,,,,,1,0,0,24000,0,0,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1341,,,,,0,0,1,0,0,1000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1342,,,,,0,0,0,-55000,0,0,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1402,,,,,2,1,3,3520294,3641102,152667,2026-09-01,TWSE T86 official,official-only,,,41.3,41.3,
1409,,,,,0,1,1,-12110979,155000,416780,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1410,,,,,2,0,1,8000,0,1000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1413,,,,,0,0,2,-1000,0,1000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1414,,,,,0,0,2,-103000,0,1000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1416,,,,,6,0,0,19000,0,-21000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1417,,,,,0,0,1,-48022,0,1000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1418,,,,,1,0,0,2000,0,0,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1419,,,,,1,0,1,128000,-70000,6000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1423,,,,,2,0,1,3000,0,1000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1432,,,,,1,0,1,14599,0,1000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1434,,,,,2,0,1,1248455,0,5000,2026-09-01,TWSE T86 official,official-only,,,40.3,40.3,
1435,,,,,0,0,1,0,0,1000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1436,,,,,1,0,1,49129,0,2000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1437,,,,,2,0,1,15000,0,1000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1438,,,,,0,0,1,0,0,1000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1439,,,,,0,0,0,-2000,0,0,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1440,,,,,2,0,1,1041472,0,43000,2026-09-01,TWSE T86 official,official-only,,,40.2,40.2,
1441,,,,,0,0,1,0,0,1000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1442,,,,,1,0,2,34980,0,4000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1443,,,,,0,0,1,-5000,0,1000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1444,,,,,1,0,1,21668,0,8000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1445,,,,,1,0,1,2000,0,1000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1446,,,,,1,0,1,8000,0,2000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1447,,,,,1,0,1,139021,0,6000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1449,,,,,3,0,1,72000,0,622,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1451,,,,,0,0,1,-21000,0,1000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1452,,,,,1,0,1,9000,0,1000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1453,,,,,0,0,1,-2000,0,1000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1454,,,,,1,0,1,3000,0,1000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1455,,,,,5,0,0,553124,0,-52620,2026-09-01,TWSE T86 official,official-only,,,40.1,40.1,
1456,,,,,1,0,0,1000,0,-1000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1457,,,,,0,0,1,-16000,0,2000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1459,,,,,0,0,1,-37,0,3000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1460,,,,,0,0,1,-3438,0,6000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1463,,,,,1,0,1,65000,0,4000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1464,,,,,2,0,0,53000,0,-29000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1465,,,,,0,0,0,-11433,0,-3000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1466,,,,,8,0,0,53337,0,-4000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1467,,,,,0,0,0,-32715,0,0,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1468,,,,,0,0,0,0,0,0,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1470,,,,,0,0,0,-2000,0,0,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1471,,,,,1,0,1,56000,0,1949,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1472,,,,,0,0,1,-3000,0,1000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1473,,,,,1,0,1,2000,0,2000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1474,,,,,0,0,2,0,0,1000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1475,,,,,0,0,0,0,0,0,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1476,,,,,0,3,1,-38604,196518,13236,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1477,,,,,2,0,1,36417,-182486,59,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1503,,,,,1,1,1,1064591,7000,107361,2026-09-01,TWSE T86 official,official-only,,,40.2,40.2,
1504,,,,,1,1,1,4537872,7000,84316,2026-09-01,TWSE T86 official,official-only,,,40.9,40.9,
1506,,,,,0,0,1,0,0,2000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1512,,,,,0,0,1,-6000,0,1000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1513,,,,,1,1,1,523982,7000,150284,2026-09-01,TWSE T86 official,official-only,,,40.1,40.1,
1514,,,,,1,1,1,111500,8000,30571,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1515,,,,,0,0,1,-55010,0,2420,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1516,,,,,0,0,0,-34000,0,0,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1517,,,,,0,0,1,-52000,0,997,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1519,,,,,1,1,1,737890,15000,129520,2026-09-01,TWSE T86 official,official-only,,,40.2,40.2,
1521,,,,,2,0,1,2000,0,1000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1522,,,,,1,0,1,575000,0,1000,2026-09-01,TWSE T86 official,official-only,,,40.1,40.1,
1524,,,,,10,0,1,66026,0,1000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1525,,,,,0,0,1,-4000,0,1000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1526,,,,,1,0,0,714,0,0,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1527,,,,,0,0,1,-27000,0,1000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1528,,,,,1,0,1,21000,0,1000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1529,,,,,0,0,1,-6723,0,11000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1530,,,,,0,0,0,-820,0,-309,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1531,,,,,0,0,2,-132000,0,2000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1532,,,,,1,0,0,145812,0,-38000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1533,,,,,1,0,2,33000,0,1000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1535,,,,,0,0,2,-7000,0,1000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1536,,,,,0,0,0,-206639,0,-21022,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1537,,,,,0,0,0,-62000,0,-857,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1539,,,,,1,0,0,2000,0,0,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1540,,,,,2,0,1,79020,0,1000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1541,,,,,0,0,0,-2000,0,0,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1558,,,,,0,0,0,-28805,0,0,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1560,,,,,1,0,1,942392,-30000,120813,2026-09-01,TWSE T86 official,official-only,,,40.2,40.2,
1563,,,,,6,0,0,164749,0,-24723,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1568,,,,,1,0,0,41328,0,-1106,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1582,,,,,1,0,0,30435,0,-9347,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1583,,,,,0,0,1,-1000,0,1000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1587,,,,,1,0,1,38999,0,877,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1590,,,,,2,0,1,42673,0,2440,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1597,,,,,1,0,5,520336,0,15739,2026-09-01,TWSE T86 official,official-only,,,40.1,40.1,
1598,,,,,0,0,0,-43543,0,0,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1603,,,,,0,0,0,-12001,0,-3000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1604,,,,,1,0,1,35000,0,1000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1605,,,,,0,0,1,-1770202,-801,39986,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1608,,,,,0,0,0,-360646,-9836,-7045,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1609,,,,,0,0,1,-1256114,0,14637,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1611,,,,,0,0,0,-331163,0,0,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1612,,,,,0,0,1,-332208,-9082,1231,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1614,,,,,0,0,1,-4000,0,2000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1615,,,,,0,0,1,-15850,0,2000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1616,,,,,0,0,1,-88000,0,927,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1617,,,,,0,0,1,-23851,0,47827,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1618,,,,,0,0,1,-20905,0,1000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1623,,,,,1,0,1,18035,0,512,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1626,,,,,0,0,3,0,0,1000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1702,,,,,10,0,0,48000,0,0,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1707,,,,,1,0,0,73036,0,-3399,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1708,,,,,2,0,0,500735,0,-67013,2026-09-01,TWSE T86 official,official-only,,,40.1,40.1,
1709,,,,,1,0,1,5601297,0,227858,2026-09-01,TWSE T86 official,official-only,,,41.1,41.1,
1710,,,,,0,0,0,-280106,0,-102930,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1711,,,,,1,0,1,1294199,0,12304,2026-09-01,TWSE T86 official,official-only,,,40.3,40.3,
1712,,,,,2,0,1,326337,0,868,2026-09-01,TWSE T86 official,official-only,,,40.1,40.1,
1713,,,,,1,0,0,104002,0,-1000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1714,,,,,5,0,4,3160100,0,236792,2026-09-01,TWSE T86 official,official-only,,,40.7,40.7,
1717,0.0,0,,0,4,5,5,10852469,300596,1220470,2026-09-01,TWSE T86 official,degraded,,,42.4,42.4,0
1718,,,,,0,0,0,-11041047,0,-297782,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1720,,,,,1,0,0,66000,0,-2383,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1721,,,,,0,0,0,-69033,0,-1000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1722,,,,,3,0,2,1973000,0,5026,2026-09-01,TWSE T86 official,official-only,,,40.4,40.4,
1723,,,,,0,0,0,-313303,0,-5244,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1725,,,,,1,0,1,3000,0,2000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1726,,,,,0,0,0,-12271,0,0,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1727,,,,,0,0,6,-2588589,0,32379,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1730,,,,,0,0,1,-1000,0,3000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1731,,,,,1,0,1,22000,0,1000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1732,,,,,0,0,1,-38000,0,1000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1733,,,,,1,0,2,7862,0,1000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1734,,,,,0,0,1,-69860,0,1000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1735,,,,,6,0,0,74000,0,-6008,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1736,,,,,2,0,1,95648,-259000,2339,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1737,,,,,0,0,1,-104000,0,2000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1752,,,,,0,0,1,-1000,0,1000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1760,,,,,0,0,0,-42153,0,0,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1762,,,,,0,0,0,-3000,0,-1000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1773,,,,,0,0,2,-418630,0,13766,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1776,,,,,1,0,0,1000,0,0,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1783,,,,,2,0,0,25000,0,0,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1786,,,,,0,0,0,-97000,0,-758,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1789,,,,,0,0,0,-37831,0,-4291,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1795,,,,,0,0,0,-15733,-22000,-18301,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1802,,,,,1,2,0,2918060,409000,-101734,2026-09-01,TWSE T86 official,official-only,,,40.6,40.6,
1805,,,,,0,0,1,-27000,0,3000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1806,,,,,9,0,1,54298,0,1000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1808,,,,,1,1,4,183000,479000,16000,2026-09-01,TWSE T86 official,official-only,,,40.1,40.1,
1809,,,,,0,0,1,-41617,0,6033,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1810,,,,,1,0,1,291991,0,1084,2026-09-01,TWSE T86 official,official-only,,,40.1,40.1,
1817,,,,,0,0,0,-1000,0,-2000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1903,,,,,1,0,1,10000,0,2892,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1904,,,,,2,0,6,225213,0,13762,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1905,,,,,2,0,1,479062,0,12355,2026-09-01,TWSE T86 official,official-only,,,40.1,40.1,
1906,,,,,1,0,3,2924,0,5000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
1907,,,,,2,0,9,40343,-193000,4000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
1909,,,,,0,0,4,-850000,0,140000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
2002,,,,,0,1,1,-5562298,970000,241155,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
2006,,,,,0,1,0,-327023,621504,-45721,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
2007,,,,,0,0,1,-36200,0,4000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
2008,,,,,0,0,1,-2000,0,1000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
2009,,,,,0,0,0,-107853,0,-21529,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
2010,,,,,0,0,0,-98000,0,0,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
2012,,,,,1,0,1,3000,0,2000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
2013,,,,,1,0,0,12000,0,-4000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
2014,,,,,1,0,1,304001,0,12000,2026-09-01,TWSE T86 official,official-only,,,40.1,40.1,
2015,,,,,1,0,0,28000,-60000,-12000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
2017,,,,,1,0,1,248620,0,2000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
2020,,,,,1,0,1,36004,0,1000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
2022,,,,,1,0,0,13487,0,-2000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
2023,,,,,0,0,1,-989930,0,115000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
2024,,,,,0,0,1,-1000,0,1000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
2025,,,,,1,0,2,50419,0,2000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
2027,,,,,1,2,1,2133887,1023000,448205,2026-09-01,TWSE T86 official,official-only,,,40.6,40.6,
2028,,,,,1,0,0,29000,0,-6000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
2029,,,,,3,0,1,66574,0,1000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
2030,,,,,1,0,3,422943,0,5544,2026-09-01,TWSE T86 official,official-only,,,40.1,40.1,
2031,,,,,1,0,2,116654,-7761,1229,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
2032,,,,,1,0,0,11212,0,0,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
2033,,,,,0,0,0,-50686,0,-904,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
2034,,,,,10,0,0,474255,0,-5380,2026-09-01,TWSE T86 official,official-only,,,40.1,40.1,
2038,,,,,0,0,1,-6539,0,1000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
2049,,,,,2,0,1,989674,-81000,176119,2026-09-01,TWSE T86 official,official-only,,,40.2,40.2,
2059,,,,,5,0,2,41916,-24029,1657,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
2062,,,,,0,0,0,-18718,0,-157,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
2069,,,,,1,0,2,95192,0,2000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
2072,,,,,0,0,1,-101000,0,1000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
2101,,,,,0,0,0,-98245,0,-44094,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
2102,,,,,2,0,1,63501,0,4000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
2103,,,,,5,0,1,446993,0,303107,2026-09-01,TWSE T86 official,official-only,,,40.1,40.1,
2104,,,,,2,0,1,27291,0,8000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
2105,,,,,2,0,0,1156522,-33866,-28768,2026-09-01,TWSE T86 official,official-only,,,40.2,40.2,
2106,,,,,1,0,1,764500,0,3000,2026-09-01,TWSE T86 official,official-only,,,40.2,40.2,
2107,,,,,0,0,1,-64576,0,2000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
2108,,,,,4,0,0,101898,0,-13489,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
2109,,,,,1,0,1,41989,0,2000,2026-09-01,TWSE T86 official,official-only,,,40.0,40.0,
2114,,,,,0,0,0,-2000,0,0,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
2115,,,,,1,0,0,1000,0,-7000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
2201,,,,,0,0,0,-1609020,-387000,-144285,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
2204,,,,,2,0,1,580009,-5831,1358,2026-09-01,TWSE T86 official,official-only,,,40.1,40.1,
2206,,,,,0,0,0,-42817,0,-2000,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
2207,,,,,0,1,0,-65659,71000,0,2026-09-01,TWSE T86 official,official-only,,,0.0,0.0,
