symbol,top10_main_force_buy_strength,top10_main_force_net_buy,top10_main_force_buy_rank,branch_main_force_buy_streak_days,foreign_buy_streak_days,investment_trust_buy_streak_days,dealer_buy_streak_days,foreign_net_buy,investment_trust_net_buy,dealer_net_buy,chip_data_date,chip_data_source,chip_data_source_status,top10_main_force_brokers,branch_main_force_leader,top10_main_force_buy_strength_proxy,institutional_main_force_strength_proxy
0050,,,,,0,5,0,-92602009,5804000,-76713706,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
0051,,,,,2,0,0,3235,0,-70728,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
0052,,,,,0,0,0,-4695579,0,-11819784,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
0053,,,,,1,0,0,2063,0,-48500,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
0055,,,,,1,0,5,22000,0,19084,2026-07-14,TWSE T86 official,official-only,,,40.0,40.0
0056,,,,,0,4,0,-3610600,270000,-93727476,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
0057,,,,,2,0,0,2003,0,-15171,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
0061,,,,,0,0,1,-35000,0,156212,2026-07-14,TWSE T86 official,official-only,,,40.0,40.0
1101,,,,,0,0,0,-5518730,-20000,-8396,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
1102,,,,,0,8,2,-16788166,629294,1143700,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
1103,,,,,1,0,2,65000,0,21000,2026-07-14,TWSE T86 official,official-only,,,40.0,40.0
1104,,,,,0,0,0,-154822,-3000,-2226,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
1108,,,,,0,0,2,-265000,0,3000,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
1109,,,,,1,0,2,12000,0,14004,2026-07-14,TWSE T86 official,official-only,,,40.0,40.0
1110,,,,,1,0,1,133000,0,5000,2026-07-14,TWSE T86 official,official-only,,,40.0,40.0
1201,,,,,0,0,1,-284570,0,13241,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
1203,,,,,3,0,2,51000,0,2000,2026-07-14,TWSE T86 official,official-only,,,40.0,40.0
1210,,,,,0,0,10,-543395,-3000,302149,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
1213,,,,,0,0,0,-383,0,0,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
1215,,,,,7,0,2,284051,-1000,27921,2026-07-14,TWSE T86 official,official-only,,,40.1,40.1
1216,,,,,0,10,10,-5150364,833526,2374333,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
1217,,,,,3,0,2,48000,0,8000,2026-07-14,TWSE T86 official,official-only,,,40.0,40.0
1218,,,,,0,0,1,-605546,0,2000,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
1219,,,,,1,0,1,48410,0,22000,2026-07-14,TWSE T86 official,official-only,,,40.0,40.0
1220,,,,,7,0,3,12000,0,13000,2026-07-14,TWSE T86 official,official-only,,,40.0,40.0
1225,,,,,1,0,2,17000,0,1000,2026-07-14,TWSE T86 official,official-only,,,40.0,40.0
1227,,,,,0,0,1,-215527,-2000,18144,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
1229,,,,,0,9,2,-208834,25000,46817,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
1231,,,,,0,0,2,-144000,-1000,7851,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
1232,,,,,3,0,1,318589,-1000,14000,2026-07-14,TWSE T86 official,official-only,,,40.1,40.1
1233,,,,,0,0,1,-9000,0,2000,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
1234,,,,,4,0,1,103350,0,14000,2026-07-14,TWSE T86 official,official-only,,,40.0,40.0
1235,,,,,2,0,0,12000,0,-1000,2026-07-14,TWSE T86 official,official-only,,,40.0,40.0
1236,,,,,0,0,1,-2000,0,4000,2026-07-14,TWSE T86 official,official-only,,,40.0,40.0
1256,,,,,0,0,0,-16305,0,-2000,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
1301,0.0,0,,0,2,0,2,37604287,-10000,1143116,2026-07-14,TWSE T86 official,degraded,,,47.7,47.7
1303,0.0,31883,3,2,0,10,4,-22778115,12080480,5500540,2026-07-13,TWSE T86 official + HiStock branch,official+broker,"富邦、元大、摩根大通、統一、凱基-台北、大和國泰1,2881,288199.5永豐金-竹北4713-709199.44群益金鼎、國泰、凱基、國票-敦北法人、台新-西松",富邦,0.0,0.0
1304,,,,,2,0,0,43623,0,-99125,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
1305,,,,,0,0,0,-702000,0,-62955,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
1307,,,,,3,0,1,181007,0,33291,2026-07-14,TWSE T86 official,official-only,,,40.0,40.0
1308,,,,,0,0,1,-406000,0,14770,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
1309,,,,,0,0,2,-284000,0,37903,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
1310,,,,,2,0,3,90000,0,33103,2026-07-14,TWSE T86 official,official-only,,,40.0,40.0
1312,,,,,1,0,0,879073,0,-298990,2026-07-14,TWSE T86 official,official-only,,,40.1,40.1
1313,,,,,2,0,1,380150,0,36457,2026-07-14,TWSE T86 official,official-only,,,40.1,40.1
1314,0.0,7356,10,2,0,0,0,-6527216,0,-139136,2026-07-13,TWSE T86 official + HiStock branch,official+broker,台新-虎尾、摩根大通、國票-九鼎、統一-敦南、台灣摩根士丹利、國泰-台中、國泰-桃園、華南永昌-朴子、玉山-嘉義、新百王,台新-虎尾,0.0,0.0
1315,,,,,1,0,2,16280,0,4000,2026-07-14,TWSE T86 official,official-only,,,40.0,40.0
1316,,,,,0,0,2,-226747,0,3184,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
1319,,,,,0,0,3,-313337,-3000,337602,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
1321,,,,,0,0,1,-14000,0,9000,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
1323,,,,,0,0,1,-2000,0,4000,2026-07-14,TWSE T86 official,official-only,,,40.0,40.0
1324,,,,,0,0,0,0,0,-4000,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
1325,,,,,3,0,0,8000,0,0,2026-07-14,TWSE T86 official,official-only,,,40.0,40.0
1326,0.0,20696,6,1,2,2,2,13945417,42000,244224,2026-07-13,TWSE T86 official + HiStock branch,official+broker,富邦、美商高盛、元大、新加坡商瑞銀、統一、元大-天母、凱基-城中、玉山-城中、凱基-中山、國票-敦北法人,富邦,42.8,42.8
1337,,,,,0,0,1,-51000,0,5000,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
1338,,,,,0,0,1,-18000,0,3000,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
1339,,,,,0,0,1,-20000,0,9842,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
1340,,,,,0,0,1,-13800,0,22000,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
1341,,,,,1,0,0,1000,0,0,2026-07-14,TWSE T86 official,official-only,,,40.0,40.0
1342,,,,,2,0,1,315779,0,6964,2026-07-14,TWSE T86 official,official-only,,,40.1,40.1
1402,0.0,0,,0,1,9,1,22684364,605254,2230740,2026-07-14,TWSE T86 official,degraded,,,44.9,44.9
1409,,,,,0,6,0,-4825945,95000,-5027,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
1410,,,,,1,0,2,14000,0,2000,2026-07-14,TWSE T86 official,official-only,,,40.0,40.0
1413,,,,,1,0,1,5000,0,2000,2026-07-14,TWSE T86 official,official-only,,,40.0,40.0
1414,,,,,0,0,2,-8000,0,20000,2026-07-14,TWSE T86 official,official-only,,,40.0,40.0
1416,,,,,0,0,4,-64000,0,16000,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
1417,,,,,0,0,2,-82000,0,26000,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
1418,,,,,0,0,1,-7000,0,35,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
1419,,,,,1,0,2,34008,-1000,7000,2026-07-14,TWSE T86 official,official-only,,,40.0,40.0
1423,,,,,0,0,2,-6000,0,8062,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
1432,,,,,0,0,1,-12996,0,3000,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
1434,,,,,3,0,3,1285374,-4000,15601,2026-07-14,TWSE T86 official,official-only,,,40.3,40.3
1435,,,,,1,0,0,50,0,0,2026-07-14,TWSE T86 official,official-only,,,40.0,40.0
1436,,,,,0,0,1,-99975,0,3000,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
1437,,,,,2,0,1,19130,0,17000,2026-07-14,TWSE T86 official,official-only,,,40.0,40.0
1438,,,,,1,0,1,17000,0,2000,2026-07-14,TWSE T86 official,official-only,,,40.0,40.0
1439,,,,,0,0,1,-1000,0,4000,2026-07-14,TWSE T86 official,official-only,,,40.0,40.0
1440,,,,,2,0,2,71446,-7000,257,2026-07-14,TWSE T86 official,official-only,,,40.0,40.0
1441,,,,,1,0,2,2000,0,1000,2026-07-14,TWSE T86 official,official-only,,,40.0,40.0
1442,,,,,2,0,1,108000,0,12000,2026-07-14,TWSE T86 official,official-only,,,40.0,40.0
1443,,,,,1,0,0,7000,0,-1000,2026-07-14,TWSE T86 official,official-only,,,40.0,40.0
1444,,,,,1,0,1,598193,0,27000,2026-07-14,TWSE T86 official,official-only,,,40.1,40.1
1445,,,,,3,0,2,8000,0,17000,2026-07-14,TWSE T86 official,official-only,,,40.0,40.0
1446,,,,,1,0,1,60000,0,4000,2026-07-14,TWSE T86 official,official-only,,,40.0,40.0
1447,,,,,1,0,0,435000,0,-6000,2026-07-14,TWSE T86 official,official-only,,,40.1,40.1
1449,,,,,0,0,1,-12102,0,3852,2026-07-14,TWSE T86 official,official-only,,,0.0,0.0
