symbol,top10_main_force_buy_strength,top10_main_force_net_buy,top10_main_force_buy_rank,branch_main_force_buy_streak_days,foreign_buy_streak_days,investment_trust_buy_streak_days,dealer_buy_streak_days,foreign_net_buy,investment_trust_net_buy,dealer_net_buy,chip_data_date,chip_data_source,chip_data_source_status,top10_main_force_brokers,branch_main_force_leader,top10_main_force_buy_strength_proxy,institutional_main_force_strength_proxy
0050,,,,,4,7,0,84036810,9902000,-9300365,2026-08-05,TWSE T86 official,official-only,,,57.3,57.3
0051,,,,,3,0,4,1039,0,29588,2026-08-05,TWSE T86 official,official-only,,,40.0,40.0
0052,,,,,2,2,1,13122645,1600000,9233185,2026-08-05,TWSE T86 official,official-only,,,44.0,44.0
0053,,,,,1,0,3,4,0,6576,2026-08-05,TWSE T86 official,official-only,,,40.0,40.0
0055,,,,,1,0,0,357121,0,-246588,2026-08-05,TWSE T86 official,official-only,,,40.0,40.0
0056,,,,,5,1,2,15036177,80000,21639542,2026-08-05,TWSE T86 official,official-only,,,45.6,45.6
0057,,,,,0,0,1,-25,0,4620,2026-08-05,TWSE T86 official,official-only,,,40.0,40.0
0061,,,,,2,0,0,110000,0,-33749,2026-08-05,TWSE T86 official,official-only,,,40.0,40.0
1101,,,,,1,1,1,1622968,4000,354000,2026-08-05,TWSE T86 official,official-only,,,40.4,40.4
1102,,,,,1,1,0,215822,99736,-201179,2026-08-05,TWSE T86 official,official-only,,,40.0,40.0
1103,,,,,0,0,0,-130452,0,-2000,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1104,,,,,0,0,1,-401906,0,864,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1108,,,,,1,0,0,2000,0,0,2026-08-05,TWSE T86 official,official-only,,,40.0,40.0
1109,,,,,0,0,0,-16411,0,-561,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1110,,,,,0,0,0,-84000,0,-1000,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1201,,,,,0,0,0,-173000,0,-16000,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1203,,,,,4,0,0,5000,0,-1000,2026-08-05,TWSE T86 official,official-only,,,40.0,40.0
1210,,,,,0,0,1,-2132932,0,10060,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1215,,,,,1,0,0,30153,0,-122,2026-08-05,TWSE T86 official,official-only,,,40.0,40.0
1216,,,,,7,0,0,2717656,-64000,-508567,2026-08-05,TWSE T86 official,official-only,,,40.5,40.5
1217,,,,,0,0,0,-107000,0,0,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1218,,,,,0,0,0,-741000,0,-16000,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1219,,,,,0,0,1,-92571,0,7000,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1220,,,,,0,0,1,-8348,0,771,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1225,,,,,1,0,0,5000,0,0,2026-08-05,TWSE T86 official,official-only,,,40.0,40.0
1227,,,,,0,0,0,-414000,0,-3244,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1229,,,,,0,0,0,-367282,0,-1169,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1231,,,,,0,0,1,-148482,0,1000,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1232,,,,,0,0,1,-1773,0,1000,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1233,,,,,0,0,0,0,0,0,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1234,,,,,0,0,0,-10000,0,0,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1235,,,,,1,0,0,1000,0,0,2026-08-05,TWSE T86 official,official-only,,,40.0,40.0
1236,,,,,0,0,0,-3000,0,0,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1256,,,,,0,0,0,-36671,0,0,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1301,,,,,2,0,1,1009558,-97000,130210,2026-08-05,TWSE T86 official,official-only,,,40.2,40.2
1303,0.0,10804,11,2,0,0,0,-6340656,-4181000,-76126,2026-08-04,TWSE T86 official + HiStock branch,official+broker,"富邦-新店、大和國泰1,3221,322167.68摩根大通2,6995,367-2,668169.92中國信託、凱基、新加坡商瑞銀、台灣摩根士丹利、統一-城中、富邦-台北、華南永昌、康和、港商野村",富邦-新店,0.0,0.0
1304,,,,,2,0,0,212316,0,-5547,2026-08-05,TWSE T86 official,official-only,,,40.0,40.0
1305,,,,,1,0,0,322993,0,-47792,2026-08-05,TWSE T86 official,official-only,,,40.1,40.1
1307,,,,,2,0,0,136355,0,-20472,2026-08-05,TWSE T86 official,official-only,,,40.0,40.0
1308,,,,,3,0,0,572398,0,-31454,2026-08-05,TWSE T86 official,official-only,,,40.1,40.1
1309,,,,,0,0,0,-330977,0,-26973,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1310,,,,,2,0,1,1180861,0,2790,2026-08-05,TWSE T86 official,official-only,,,40.2,40.2
1312,,,,,2,0,0,1521967,0,-179353,2026-08-05,TWSE T86 official,official-only,,,40.3,40.3
1313,,,,,3,0,0,610296,0,-19854,2026-08-05,TWSE T86 official,official-only,,,40.1,40.1
1314,,,,,1,0,1,9661613,0,546771,2026-08-05,TWSE T86 official,official-only,,,42.0,42.0
1315,,,,,1,0,0,1000,0,0,2026-08-05,TWSE T86 official,official-only,,,40.0,40.0
1316,,,,,0,0,1,-280000,0,32000,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1319,,,,,1,0,0,395929,-114000,-11000,2026-08-05,TWSE T86 official,official-only,,,40.1,40.1
1321,,,,,0,0,0,-8000,0,-6000,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1323,,,,,0,0,0,-10000,0,0,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1324,,,,,0,0,0,-1000,0,0,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1325,,,,,1,0,0,109471,0,0,2026-08-05,TWSE T86 official,official-only,,,40.0,40.0
1326,,,,,1,0,0,1384153,0,-133524,2026-08-05,TWSE T86 official,official-only,,,40.3,40.3
1337,,,,,0,0,0,-109881,0,0,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1338,,,,,0,0,0,-13000,0,-2000,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1339,,,,,1,0,0,28000,0,-5000,2026-08-05,TWSE T86 official,official-only,,,40.0,40.0
1340,,,,,1,0,0,26000,0,0,2026-08-05,TWSE T86 official,official-only,,,40.0,40.0
1341,,,,,4,0,0,1000,0,0,2026-08-05,TWSE T86 official,official-only,,,40.0,40.0
1342,,,,,3,0,1,132126,0,2000,2026-08-05,TWSE T86 official,official-only,,,40.0,40.0
1402,,,,,10,1,0,2975771,10852,-646611,2026-08-05,TWSE T86 official,official-only,,,40.5,40.5
1409,,,,,0,0,1,-17692,0,141379,2026-08-05,TWSE T86 official,official-only,,,40.0,40.0
1410,,,,,0,0,0,-5000,0,0,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1413,,,,,0,0,0,-6000,0,0,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1414,,,,,0,0,1,-48215,0,1000,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1416,,,,,0,0,0,-120984,0,-13000,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1417,,,,,0,0,0,-38000,0,-1000,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1418,,,,,0,0,0,-2000,0,0,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1419,,,,,0,0,0,-35848,0,-3000,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1423,,,,,0,0,0,-2000,0,0,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1432,,,,,6,0,0,35000,0,0,2026-08-05,TWSE T86 official,official-only,,,40.0,40.0
1434,,,,,0,0,0,-428571,0,0,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1435,,,,,0,0,0,-10000,0,0,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1436,,,,,0,0,0,-98601,0,0,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1437,,,,,0,0,0,-147873,0,0,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1438,,,,,0,0,0,0,0,0,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1439,,,,,3,0,0,8000,0,0,2026-08-05,TWSE T86 official,official-only,,,40.0,40.0
1440,,,,,0,0,0,-34000,0,-17446,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1441,,,,,4,0,0,3000,0,0,2026-08-05,TWSE T86 official,official-only,,,40.0,40.0
1442,,,,,0,0,0,-18817,0,-9000,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1443,,,,,1,0,0,2000,0,0,2026-08-05,TWSE T86 official,official-only,,,40.0,40.0
1444,,,,,0,2,1,-204094,1000,64000,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
1445,,,,,3,0,1,43000,0,3000,2026-08-05,TWSE T86 official,official-only,,,40.0,40.0
1446,,,,,3,0,0,35000,0,0,2026-08-05,TWSE T86 official,official-only,,,40.0,40.0
1447,,,,,3,2,1,825912,1000,39000,2026-08-05,TWSE T86 official,official-only,,,40.2,40.2
1449,,,,,0,0,1,-81000,0,499,2026-08-05,TWSE T86 official,official-only,,,0.0,0.0
