symbol,top10_main_force_buy_strength,top10_main_force_net_buy,top10_main_force_buy_rank,branch_main_force_buy_streak_days,foreign_buy_streak_days,investment_trust_buy_streak_days,dealer_buy_streak_days,foreign_net_buy,investment_trust_net_buy,dealer_net_buy,chip_data_date,chip_data_source,chip_data_source_status,top10_main_force_brokers,branch_main_force_leader,top10_main_force_buy_strength_proxy,institutional_main_force_strength_proxy,official_broker_net_buy
1218,,,,,0,0,0,-166661,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1219,,,,,2,0,0,15067,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1220,,,,,10,0,0,2000,0,-532,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1225,,,,,0,0,1,-4000,0,1000,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1227,,,,,0,0,0,-163992,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1229,,,,,0,3,0,-110083,842000,-4945,2026-09-03,TWSE T86 official,official-only,,,40.1,40.1,
1231,,,,,0,0,1,-206920,0,174,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1232,,,,,0,0,0,-5412,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1233,,,,,0,0,0,-6000,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1234,,,,,2,0,0,13000,0,-239,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1235,,,,,1,0,0,2000,0,-2000,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1236,,,,,1,0,0,1000,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1256,,,,,0,0,1,-57070,0,2000,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1301,,,,,1,0,0,7770197,-474000,-321029,2026-09-03,TWSE T86 official,official-only,,,41.4,41.4,
1303,,,,,0,10,0,-6894789,155000,-1443465,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1304,,,,,2,0,0,414767,0,-27829,2026-09-03,TWSE T86 official,official-only,,,40.1,40.1,
1305,,,,,0,0,0,-361407,0,-8440,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1307,,,,,0,0,0,-32000,-9982,-958,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1308,,,,,0,0,0,-352094,0,-2377,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1309,,,,,0,0,0,-8155,0,-4500,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1310,,,,,0,0,0,-759862,0,-3623,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1312,,,,,0,0,0,-1754500,0,-812931,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1313,,,,,0,0,2,-236048,0,21383,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1314,,,,,0,0,0,-1769434,0,-479000,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1315,,,,,0,0,0,0,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1316,,,,,0,0,1,-17831,0,490,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1319,,,,,0,0,0,-426811,-8093,-32815,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1321,,,,,0,0,0,-15000,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1323,,,,,1,0,0,12000,0,-1000,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1324,,,,,2,0,0,4000,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1325,,,,,0,0,0,-22999,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1326,,,,,1,1,0,5283031,108000,-370078,2026-09-03,TWSE T86 official,official-only,,,41.0,41.0,
1337,,,,,0,0,0,-178000,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1338,,,,,0,0,0,-17000,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1339,,,,,0,0,0,-16000,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1340,,,,,3,0,0,11000,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1341,,,,,0,0,0,-1000,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1342,,,,,0,0,0,-86267,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1402,,,,,0,1,5,-3254294,3571000,474792,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1409,,,,,0,3,0,-3685764,174000,-25220,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1410,,,,,1,0,0,3000,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1413,,,,,1,0,0,1000,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1414,,,,,0,0,1,-77135,0,10000,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1416,,,,,0,0,1,-27245,0,26000,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1417,,,,,0,0,0,-1000,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1418,,,,,0,0,0,0,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1419,,,,,1,0,0,26019,-70000,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1423,,,,,3,0,0,2000,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1432,,,,,3,0,0,8462,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1434,,,,,0,0,0,-416855,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1435,,,,,1,0,0,3000,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1436,,,,,3,0,0,4000,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1437,,,,,0,0,0,-1160,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1438,,,,,2,0,0,11000,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1439,,,,,1,0,1,1000,0,5000,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1440,,,,,0,0,3,-289768,0,28000,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1441,,,,,0,0,0,0,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1442,,,,,3,0,0,25032,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1443,,,,,1,0,0,2000,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1444,,,,,0,0,0,-725759,-18000,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1445,,,,,3,0,1,59000,0,1000,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1446,,,,,0,0,0,-22000,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1447,,,,,0,0,0,-302737,-13000,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1449,,,,,5,0,1,66000,0,631,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1451,,,,,1,0,0,2000,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1452,,,,,0,0,0,-5001,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1453,,,,,0,0,0,0,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1454,,,,,0,0,0,-2000,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1455,,,,,7,0,2,108203,0,85726,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1456,,,,,1,0,1,5000,0,2000,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1457,,,,,0,0,0,-42000,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1459,,,,,2,0,0,19000,0,-4000,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1460,,,,,1,0,0,37000,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1463,,,,,1,0,0,18992,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1464,,,,,4,0,0,94000,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1465,,,,,0,0,1,-32082,0,2000,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1466,,,,,1,0,1,6682,0,3000,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1467,,,,,0,0,1,-1000,0,1000,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1468,,,,,0,0,0,-1000,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1470,,,,,0,0,0,-2000,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1471,,,,,0,0,0,-42000,0,-920,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1472,,,,,1,0,0,8000,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1473,,,,,3,0,0,7000,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1474,,,,,1,0,0,9000,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1475,,,,,0,0,0,0,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1476,,,,,1,5,3,632487,7000,8384,2026-09-03,TWSE T86 official,official-only,,,40.1,40.1,
1477,,,,,0,0,0,-168531,-176819,-11100,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1503,,,,,0,0,0,-329212,-8000,-93713,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1504,,,,,0,0,0,-963997,-476000,-358961,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1506,,,,,0,0,0,-29000,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1512,,,,,0,0,0,-7000,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1513,,,,,0,0,0,-211284,-99000,-123986,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1514,,,,,0,1,0,-352387,2000,-41654,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1515,,,,,0,0,3,-327701,-3000,458,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1516,,,,,0,0,0,-26000,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1517,,,,,0,0,3,-99369,0,1984,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1519,,,,,0,3,0,-327143,1000,-48695,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1521,,,,,0,0,0,-1000,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1522,,,,,0,0,0,-391000,0,-9000,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1524,,,,,10,0,0,85000,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1525,,,,,0,0,0,-1000,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1526,,,,,1,0,1,16000,0,2000,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1527,,,,,0,0,0,-6000,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1528,,,,,0,0,1,-315841,0,512,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1529,,,,,0,0,0,-136000,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1530,,,,,0,0,0,-4000,0,-75,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1531,,,,,0,0,0,-25000,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1532,,,,,0,0,0,-4000,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1533,,,,,0,0,0,-27000,0,-1000,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1535,,,,,0,0,0,-9000,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1536,,,,,1,0,0,77552,0,-16256,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1537,,,,,0,0,0,-44937,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1539,,,,,0,0,0,-6000,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1540,,,,,4,0,0,24000,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1541,,,,,0,0,0,-2000,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1558,,,,,2,0,1,62844,0,7000,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1560,,,,,0,1,1,-102360,107000,33965,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1563,,,,,4,0,0,164749,0,-24723,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1568,,,,,0,0,0,-33000,0,-300,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1582,,,,,0,0,0,-62858,0,-8472,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1583,,,,,0,0,0,-3000,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1587,,,,,3,0,0,66000,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1590,,,,,0,0,0,-43287,-2591,-9845,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1597,,,,,0,0,7,-845145,0,3299,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1598,,,,,0,0,0,-38129,0,-2001,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1603,,,,,2,0,0,16220,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1604,,,,,1,0,0,2317,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1605,,,,,1,2,0,2888803,184000,-232147,2026-09-03,TWSE T86 official,official-only,,,40.6,40.6,
1608,,,,,0,0,1,-60643,-9859,846,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1609,,,,,0,0,0,-366273,-1000,-2381,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1611,,,,,0,0,0,-251975,0,-51,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1612,,,,,2,0,1,159766,-9104,12992,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1614,,,,,0,0,0,-4000,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1615,,,,,1,0,0,7424,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1616,,,,,0,0,1,-44097,0,95,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1617,,,,,0,0,1,-324941,0,197,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1618,,,,,2,0,0,10000,0,-299,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1623,,,,,1,0,3,8994,0,184,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1626,,,,,2,0,0,3000,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1702,,,,,0,0,0,-18000,0,-41,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1707,,,,,0,0,0,-146036,0,-107,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1708,,,,,1,0,1,536091,-5000,21315,2026-09-03,TWSE T86 official,official-only,,,40.1,40.1,
1709,,,,,0,0,1,-1029778,0,5002,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1710,,,,,2,0,1,1369469,0,182919,2026-09-03,TWSE T86 official,official-only,,,40.3,40.3,
1711,,,,,1,0,0,449270,0,-98665,2026-09-03,TWSE T86 official,official-only,,,40.1,40.1,
1712,,,,,0,1,0,-325244,423,-8064,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1713,,,,,3,0,0,69000,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1714,,,,,0,0,0,-1411577,-1809000,-90990,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1717,,,,,0,0,0,-97726,0,-1329467,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1718,,,,,0,0,0,-2341464,-22000,-175801,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1720,,,,,0,0,0,-155700,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1721,,,,,0,0,1,-51533,0,1000,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1722,,,,,5,0,0,920681,-3000,-7236,2026-09-03,TWSE T86 official,official-only,,,40.2,40.2,
1723,,,,,2,2,1,77274,21000,3519,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1725,,,,,3,0,0,8000,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1726,,,,,0,0,0,-3380,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1727,,,,,0,0,0,-64729,0,-4717,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1730,,,,,0,0,0,-4000,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1731,,,,,0,0,0,-6004,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1732,,,,,0,0,3,-23000,0,1000,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1733,,,,,3,0,0,45595,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1734,,,,,0,0,0,-99323,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1735,,,,,0,0,0,-40900,0,-2900,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1736,,,,,1,0,1,85057,-340000,8008,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1737,,,,,0,0,0,-87000,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1752,,,,,2,0,0,6000,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1760,,,,,0,0,0,-56000,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1762,,,,,0,0,0,-35000,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1773,,,,,0,0,0,-193263,0,-5865,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1776,,,,,0,0,2,-9000,0,1000,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1783,,,,,0,0,0,-7000,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1786,,,,,0,0,0,-34845,0,-144183,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1789,,,,,0,0,0,-14713,0,-3000,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1795,,,,,0,0,0,-227958,-22000,-5787,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1802,,,,,0,4,0,-4926376,36000,-1310451,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1805,,,,,1,0,0,12088,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1806,,,,,10,0,0,78939,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1808,,,,,0,1,0,-1047646,586000,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1809,,,,,0,0,3,-268000,0,901,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1810,,,,,0,0,0,-480669,0,-3568,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1817,,,,,0,0,1,-3000,0,6000,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1903,,,,,3,0,0,11000,0,-143,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1904,,,,,4,0,0,246696,0,-43000,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1905,,,,,0,0,0,-592399,0,-43079,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
1906,,,,,1,0,1,3000,0,2000,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
1907,,,,,4,0,0,491950,-203000,-16000,2026-09-03,TWSE T86 official,official-only,,,40.1,40.1,
1909,,,,,0,0,6,-411650,0,42000,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
2002,,,,,1,3,0,9049125,173000,-73884,2026-09-03,TWSE T86 official,official-only,,,41.8,41.8,
2006,,,,,0,3,0,-346976,739493,-627,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
2007,,,,,1,0,0,10000,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
2008,,,,,0,0,0,-3000,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
2009,,,,,0,0,0,-290868,0,-35092,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
2010,,,,,2,0,1,207856,0,23000,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
2012,,,,,1,0,1,4000,0,1000,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
2013,,,,,1,0,0,20000,0,-320,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
2014,,,,,0,0,0,-169510,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
2015,,,,,3,0,2,46237,-60000,7000,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
2017,,,,,0,0,0,-88729,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
2020,,,,,3,0,0,58222,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
2022,,,,,0,0,0,-1285,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
2023,,,,,2,0,1,143155,0,3000,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
2024,,,,,1,0,0,2000,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
2025,,,,,3,0,0,23144,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
2027,,,,,1,4,1,2193093,2098000,367358,2026-09-03,TWSE T86 official,official-only,,,40.8,40.8,
2028,,,,,0,0,0,-14000,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
2029,,,,,5,0,3,36846,0,3000,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
2030,,,,,1,0,1,972904,0,34000,2026-09-03,TWSE T86 official,official-only,,,40.2,40.2,
2031,,,,,3,0,4,205334,-7780,23021,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
2032,,,,,1,0,0,90000,0,-5012,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
2033,,,,,1,0,0,79273,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
2034,,,,,10,0,1,405291,0,390,2026-09-03,TWSE T86 official,official-only,,,40.1,40.1,
2038,,,,,0,0,0,-6766,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
2049,,,,,0,0,0,-155962,-83000,-113035,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
2059,,,,,0,0,4,-15792,-85286,6127,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
2062,,,,,2,0,1,36431,0,458,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
2069,,,,,3,0,1,60721,0,24000,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
2072,,,,,0,0,0,-132993,0,-2000,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
2101,,,,,2,0,0,263160,0,-4992,2026-09-03,TWSE T86 official,official-only,,,40.1,40.1,
2102,,,,,4,0,0,96000,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
2103,,,,,1,0,0,259940,0,-173250,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
2104,,,,,0,0,0,-387235,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
2105,,,,,0,0,0,-431848,-346889,-48542,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
2106,,,,,0,0,0,-455000,0,-249,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
2107,,,,,1,0,0,16555,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
2108,,,,,0,0,1,-80899,0,7768,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
2109,,,,,3,0,0,9529,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
2114,,,,,1,0,0,3000,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
2115,,,,,0,0,1,-9000,0,10000,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
2201,,,,,0,0,0,-2277308,-417000,-275901,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
2204,,,,,0,0,0,-88000,-4802,-906,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
2206,,,,,0,0,0,-126289,0,0,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
2207,,,,,2,0,0,80975,-9000,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
2208,,,,,0,0,0,-1005951,0,-7000,2026-09-03,TWSE T86 official,official-only,,,0.0,0.0,
2211,,,,,1,0,0,226777,-3219,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
2227,,,,,1,0,0,3000,0,0,2026-09-03,TWSE T86 official,official-only,,,40.0,40.0,
