symbol,top10_main_force_buy_strength,top10_main_force_net_buy,top10_main_force_buy_rank,branch_main_force_buy_streak_days,foreign_buy_streak_days,investment_trust_buy_streak_days,dealer_buy_streak_days,foreign_net_buy,investment_trust_net_buy,dealer_net_buy,chip_data_date,chip_data_source,chip_data_source_status,top10_main_force_brokers,branch_main_force_leader,top10_main_force_buy_strength_proxy,institutional_main_force_strength_proxy
0050,,,,,0,10,2,-37393633,1000000,119570,2026-07-24,TWSE T86 official,official-only,,,0.0,0.0
0051,,,,,2,0,1,50,0,2008,2026-07-24,TWSE T86 official,official-only,,,40.0,40.0
0052,,,,,5,0,3,1758829,0,2209270,2026-07-24,TWSE T86 official,official-only,,,40.6,40.6
0053,,,,,0,0,0,-8997,0,-127,2026-07-24,TWSE T86 official,official-only,,,0.0,0.0
0055,,,,,1,0,1,12000,0,82295,2026-07-24,TWSE T86 official,official-only,,,40.0,40.0
0056,,,,,0,0,0,-1463552,0,-743594,2026-07-24,TWSE T86 official,official-only,,,0.0,0.0
0057,,,,,1,0,0,2,0,-6347,2026-07-24,TWSE T86 official,official-only,,,0.0,0.0
0061,,,,,0,0,2,-451000,0,404261,2026-07-24,TWSE T86 official,official-only,,,0.0,0.0
1101,,,,,0,1,0,-436567,42000,-39,2026-07-24,TWSE T86 official,official-only,,,0.0,0.0
1102,,,,,4,1,0,1193012,47944,-28625,2026-07-24,TWSE T86 official,official-only,,,40.2,40.2
1103,,,,,1,0,0,73000,0,-3000,2026-07-24,TWSE T86 official,official-only,,,40.0,40.0
1104,,,,,1,0,0,69000,0,-2267,2026-07-24,TWSE T86 official,official-only,,,40.0,40.0
1108,,,,,0,0,0,0,0,0,2026-07-24,TWSE T86 official,official-only,,,0.0,0.0
1109,,,,,0,0,1,-5000,0,127,2026-07-24,TWSE T86 official,official-only,,,0.0,0.0
1110,,,,,0,0,0,0,0,-1000,2026-07-24,TWSE T86 official,official-only,,,0.0,0.0
1201,,,,,1,0,2,79000,0,453,2026-07-24,TWSE T86 official,official-only,,,40.0,40.0
1203,,,,,0,0,0,-6000,0,0,2026-07-24,TWSE T86 official,official-only,,,0.0,0.0
1210,,,,,1,1,10,320988,269000,309000,2026-07-24,TWSE T86 official,official-only,,,40.1,40.1
1215,,,,,1,1,0,168000,2000,-8911,2026-07-24,TWSE T86 official,official-only,,,40.0,40.0
1216,,,,,1,10,2,1164918,1144363,1000733,2026-07-24,TWSE T86 official,official-only,,,40.5,40.5
1217,,,,,1,0,2,142000,0,2000,2026-07-24,TWSE T86 official,official-only,,,40.0,40.0
1218,,,,,1,0,0,450000,0,-2000,2026-07-24,TWSE T86 official,official-only,,,40.1,40.1
1219,,,,,1,0,1,206016,0,1000,2026-07-24,TWSE T86 official,official-only,,,40.0,40.0
1220,,,,,0,0,0,-2000,0,-1000,2026-07-24,TWSE T86 official,official-only,,,0.0,0.0
1225,,,,,2,0,0,13000,0,-1000,2026-07-24,TWSE T86 official,official-only,,,40.0,40.0
1227,,,,,1,2,0,832037,5000,-2396,2026-07-24,TWSE T86 official,official-only,,,40.2,40.2
1229,,,,,0,1,1,-1012494,12000,19934,2026-07-24,TWSE T86 official,official-only,,,0.0,0.0
1231,,,,,2,0,0,41000,0,-1541,2026-07-24,TWSE T86 official,official-only,,,40.0,40.0
1232,,,,,1,0,2,16475,0,1999,2026-07-24,TWSE T86 official,official-only,,,40.0,40.0
1233,,,,,0,0,0,0,0,0,2026-07-24,TWSE T86 official,official-only,,,0.0,0.0
1234,,,,,1,0,2,16000,0,3000,2026-07-24,TWSE T86 official,official-only,,,40.0,40.0
1235,,,,,2,0,0,6000,0,0,2026-07-24,TWSE T86 official,official-only,,,40.0,40.0
1236,,,,,1,0,1,3000,0,1000,2026-07-24,TWSE T86 official,official-only,,,40.0,40.0
1256,,,,,0,0,0,-25284,0,0,2026-07-24,TWSE T86 official,official-only,,,0.0,0.0
1301,0.0,33637,3,1,0,1,0,-21084470,3000,-1048765,2026-07-23,TWSE T86 official + HiStock branch,official+broker,美商高盛、台灣摩根士丹利、凱基-台北、美林、統一、新加坡商瑞銀、摩根大通、港商野村、統一-城中、富邦-南京,美商高盛,0.0,0.0
1303,0.0,8223,11,1,1,10,0,3280167,583697,-115626,2026-07-23,TWSE T86 official + HiStock branch,official+broker,凱基、統一、港商麥格理、兆豐、國泰-敦南、中國信託-忠孝、元大-復北、玉山、港商野村、永豐金-敦南,凱基,40.7,40.7
1304,,,,,0,0,0,-2742000,0,-64878,2026-07-24,TWSE T86 official,official-only,,,0.0,0.0
1305,,,,,0,0,1,-747824,0,3870,2026-07-24,TWSE T86 official,official-only,,,0.0,0.0
1307,,,,,0,0,0,-117875,0,-8005,2026-07-24,TWSE T86 official,official-only,,,0.0,0.0
1308,,,,,0,0,0,-784000,0,-25576,2026-07-24,TWSE T86 official,official-only,,,0.0,0.0
1309,,,,,0,0,1,-1956000,0,23576,2026-07-24,TWSE T86 official,official-only,,,0.0,0.0
1310,,,,,0,0,0,-1075997,0,-1294,2026-07-24,TWSE T86 official,official-only,,,0.0,0.0
1312,0.0,0,,0,0,0,0,-5777732,0,-722545,2026-07-24,TWSE T86 official,degraded,,,0.0,0.0
1313,,,,,0,0,0,-1615629,0,-28398,2026-07-24,TWSE T86 official,official-only,,,0.0,0.0
1314,0.0,0,,0,0,0,0,-4487246,0,-59840,2026-07-24,TWSE T86 official,degraded,,,0.0,0.0
1315,,,,,1,0,2,9000,0,3000,2026-07-24,TWSE T86 official,official-only,,,40.0,40.0
1316,,,,,1,0,0,140000,0,-1000,2026-07-24,TWSE T86 official,official-only,,,40.0,40.0
1319,,,,,0,1,0,-31850,5000,-15885,2026-07-24,TWSE T86 official,official-only,,,0.0,0.0
1321,,,,,1,0,1,68000,0,12000,2026-07-24,TWSE T86 official,official-only,,,40.0,40.0
1323,,,,,1,0,0,1000,0,0,2026-07-24,TWSE T86 official,official-only,,,40.0,40.0
1324,,,,,0,0,0,-3000,0,-1000,2026-07-24,TWSE T86 official,official-only,,,0.0,0.0
1325,,,,,1,0,0,3000,0,-5516,2026-07-24,TWSE T86 official,official-only,,,0.0,0.0
1326,0.0,20511,5,2,0,1,0,-18678057,4000,-551118,2026-07-23,TWSE T86 official + HiStock branch,official+broker,台灣摩根士丹利、美林、新加坡商瑞銀、港商野村、凱基-台北、永豐金-匯立79279274.55台灣企銀59540-48175.93凱基、美商高盛、富邦、兆豐-三民、元大-蘆洲,台灣摩根士丹利,0.0,0.0
1337,,,,,0,0,0,-180000,0,-1000,2026-07-24,TWSE T86 official,official-only,,,0.0,0.0
1338,,,,,0,0,0,-13000,0,0,2026-07-24,TWSE T86 official,official-only,,,0.0,0.0
1339,,,,,0,0,0,-18000,0,-344,2026-07-24,TWSE T86 official,official-only,,,0.0,0.0
1340,,,,,0,0,0,-53700,0,-1000,2026-07-24,TWSE T86 official,official-only,,,0.0,0.0
1341,,,,,1,0,0,2000,0,0,2026-07-24,TWSE T86 official,official-only,,,40.0,40.0
