symbol,top10_main_force_buy_strength,top10_main_force_net_buy,top10_main_force_buy_rank,branch_main_force_buy_streak_days,foreign_buy_streak_days,investment_trust_buy_streak_days,dealer_buy_streak_days,foreign_net_buy,investment_trust_net_buy,dealer_net_buy,chip_data_date,chip_data_source,chip_data_source_status,top10_main_force_brokers,branch_main_force_leader,top10_main_force_buy_strength_proxy,institutional_main_force_strength_proxy,official_broker_net_buy
0050,,,,,0,4,3,-15742529,2704000,15959576,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
0051,,,,,2,0,2,114,0,1998,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
0052,,,,,2,0,5,1439605,0,1084836,2026-09-21,TWSE T86 official,official-only,,,40.4,40.4,
0053,,,,,4,0,0,4000,0,-6702,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
0055,,,,,1,0,1,39001,0,229751,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
0056,,,,,1,4,0,1157573,310000,-1649244,2026-09-21,TWSE T86 official,official-only,,,40.1,40.1,
0057,,,,,0,0,2,0,0,348,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
0061,,,,,7,0,0,87394,0,-61105,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1101,,,,,0,4,5,-5824469,1000,129921,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1102,,,,,1,5,4,293070,52050,51452,2026-09-21,TWSE T86 official,official-only,,,40.1,40.1,
1103,,,,,0,0,3,-206000,0,9000,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1104,,,,,0,1,5,-360000,2000,7760,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1108,,,,,0,0,3,0,0,5000,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1109,,,,,3,0,3,2000,0,3280,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1110,,,,,0,0,3,-60000,0,7000,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1201,,,,,1,0,0,339000,0,-193000,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1203,,,,,0,0,3,-7000,0,3000,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1210,,,,,0,1,4,-223946,2000,10012,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1215,,,,,0,0,3,-435171,0,2806,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1216,,,,,0,1,2,-774708,104103,1779,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1217,,,,,3,0,3,101000,0,5000,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1218,,,,,0,0,3,-135000,0,5000,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1219,,,,,3,0,3,47008,0,3000,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1220,,,,,4,0,3,5822,0,2167,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1225,,,,,0,0,4,-1000,0,3000,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1227,,,,,0,0,3,-164203,0,10402,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1229,,,,,0,1,1,-763985,3999,20603,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1231,,,,,0,0,3,-19197,0,2947,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1232,,,,,0,0,3,-243,0,2000,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1233,,,,,4,0,2,3000,0,1000,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1234,,,,,0,0,3,-7000,0,5921,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1235,,,,,3,0,3,1000,0,1000,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1236,,,,,3,0,2,1991,0,1000,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1256,,,,,0,0,0,-6000,0,-2000,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1301,,,,,1,0,1,1077211,0,223211,2026-09-21,TWSE T86 official,official-only,,,40.2,40.2,
1303,,,,,1,10,4,2173486,3134000,401683,2026-09-21,TWSE T86 official,official-only,,,41.0,41.0,
1304,,,,,1,0,3,263445,0,6486,2026-09-21,TWSE T86 official,official-only,,,40.1,40.1,
1305,,,,,1,0,5,211064,0,8078,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1307,,,,,1,0,1,67000,0,4000,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1308,,,,,1,0,2,519234,0,8171,2026-09-21,TWSE T86 official,official-only,,,40.1,40.1,
1309,,,,,1,0,3,183139,0,1169,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1310,,,,,1,0,2,419752,0,12000,2026-09-21,TWSE T86 official,official-only,,,40.1,40.1,
1312,,,,,1,0,0,419452,0,-271955,2026-09-21,TWSE T86 official,official-only,,,40.1,40.1,
1313,,,,,1,0,6,757366,0,14734,2026-09-21,TWSE T86 official,official-only,,,40.2,40.2,
1314,,,,,4,0,3,15575211,0,1484565,2026-09-21,TWSE T86 official,official-only,,,43.3,43.3,
1315,,,,,3,0,1,10000,0,1000,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1316,,,,,0,0,3,-397324,0,4000,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1319,,,,,3,1,5,222339,1000,6491,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1321,,,,,0,0,3,-17000,0,3000,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1323,,,,,0,0,2,-4000,0,1000,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1324,,,,,0,0,1,0,0,1000,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1325,,,,,7,0,3,38099,0,1000,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1326,,,,,0,0,1,-1525691,0,154971,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1337,,,,,3,0,3,11000,0,3000,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1338,,,,,0,0,3,-108000,0,3000,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1339,,,,,3,0,2,12000,0,3000,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1340,,,,,2,0,3,10000,0,2000,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1341,,,,,0,0,1,0,0,1000,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1342,,,,,0,0,3,-26000,0,1000,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1402,,,,,3,0,0,304274,-1313070,-200718,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1409,,,,,1,1,0,614032,2000,-101280,2026-09-21,TWSE T86 official,official-only,,,40.1,40.1,
1410,,,,,0,0,0,-2000,0,0,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1413,,,,,0,0,3,0,0,1000,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1414,,,,,1,0,2,13757,0,1000,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1416,,,,,0,0,1,-64276,0,2000,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1417,,,,,0,0,4,-6000,0,2000,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1418,,,,,3,0,0,3000,0,0,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1419,,,,,0,0,3,-1000,0,2000,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1423,,,,,0,0,2,-1000,0,2000,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1432,,,,,3,0,2,6000,0,1000,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1434,,,,,1,1,6,689009,2000,19000,2026-09-21,TWSE T86 official,official-only,,,40.1,40.1,
1435,,,,,0,0,3,-2000,0,2000,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1436,,,,,0,0,2,-70000,0,2000,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1437,,,,,0,0,1,-22530,0,2000,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1438,,,,,0,0,3,-7000,0,2000,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1439,,,,,2,0,2,4000,0,1000,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1440,,,,,1,0,3,302736,0,19000,2026-09-21,TWSE T86 official,official-only,,,40.1,40.1,
1441,,,,,0,0,0,-6000,0,0,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1442,,,,,0,0,4,-198000,0,3925,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1443,,,,,0,0,2,0,0,1000,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1444,,,,,1,0,0,138076,0,-53000,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1445,,,,,4,0,4,4000,0,1000,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1446,,,,,0,0,2,-92000,0,2000,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1447,,,,,1,0,3,117704,0,10000,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1449,,,,,3,0,3,108442,0,545,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1451,,,,,1,0,3,2000,0,2000,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1452,,,,,0,0,0,-10,0,0,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1453,,,,,0,0,2,0,0,2000,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1454,,,,,0,0,3,-1000,0,2000,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1455,,,,,0,0,1,-191012,0,5207,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1456,,,,,0,0,0,-5000,0,-3000,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1457,,,,,0,0,3,-20000,0,6000,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1459,,,,,4,0,3,7000,0,2000,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1460,,,,,3,0,3,2000,0,9000,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1463,,,,,7,0,4,29000,0,1000,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1464,,,,,0,0,0,-22716,0,-7000,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1465,,,,,0,0,3,-29000,0,1000,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1466,,,,,1,0,0,59978,0,0,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1467,,,,,0,0,2,-7000,0,1000,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
1468,,,,,0,0,2,0,0,2000,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1470,,,,,4,0,0,1000,0,0,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1471,,,,,3,0,0,56002,0,-1000,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1472,,,,,1,0,0,17000,0,-18000,2026-09-21,TWSE T86 official,official-only,,,40.0,40.0,
1473,,,,,0,0,3,-21000,0,1000,2026-09-21,TWSE T86 official,official-only,,,0.0,0.0,
