symbol,top10_main_force_buy_strength,top10_main_force_net_buy,top10_main_force_buy_rank,branch_main_force_buy_streak_days,foreign_buy_streak_days,investment_trust_buy_streak_days,dealer_buy_streak_days,foreign_net_buy,investment_trust_net_buy,dealer_net_buy,chip_data_date,chip_data_source,chip_data_source_status,top10_main_force_brokers,branch_main_force_leader,top10_main_force_buy_strength_proxy,institutional_main_force_strength_proxy,official_broker_net_buy
0050,,,,,1,2,1,8036956,1500000,6600027,2026-09-17,TWSE T86 official,official-only,,,42.6,42.6,
0051,,,,,0,0,0,0,0,-8161,2026-09-17,TWSE T86 official,official-only,,,0.0,0.0,
0052,,,,,0,3,3,-241266,11000,3424966,2026-09-17,TWSE T86 official,official-only,,,40.4,40.4,
0053,,,,,2,0,0,1004,0,-20283,2026-09-17,TWSE T86 official,official-only,,,0.0,0.0,
0055,,,,,0,0,0,-9955,0,-728336,2026-09-17,TWSE T86 official,official-only,,,0.0,0.0,
0056,,,,,1,2,1,6992780,1250000,5296737,2026-09-17,TWSE T86 official,official-only,,,42.2,42.2,
0057,,,,,0,0,0,0,0,-14000,2026-09-17,TWSE T86 official,official-only,,,0.0,0.0,
0061,,,,,5,0,0,29000,0,-6126,2026-09-17,TWSE T86 official,official-only,,,40.0,40.0,
1101,,,,,1,2,3,11739053,66000,290817,2026-09-17,TWSE T86 official,official-only,,,42.4,42.4,
1102,,,,,1,3,2,3359522,180000,5891,2026-09-17,TWSE T86 official,official-only,,,40.7,40.7,
1103,,,,,0,0,1,-135000,0,4000,2026-09-17,TWSE T86 official,official-only,,,0.0,0.0,
1104,,,,,0,0,3,-36867,0,2874,2026-09-17,TWSE T86 official,official-only,,,0.0,0.0,
1108,,,,,1,0,1,113000,0,3000,2026-09-17,TWSE T86 official,official-only,,,40.0,40.0,
1109,,,,,1,0,1,5000,0,732,2026-09-17,TWSE T86 official,official-only,,,40.0,40.0,
1110,,,,,0,0,1,-18000,0,2000,2026-09-17,TWSE T86 official,official-only,,,0.0,0.0,
1201,,,,,1,0,1,33000,0,2000,2026-09-17,TWSE T86 official,official-only,,,40.0,40.0,
1203,,,,,1,0,1,2000,0,2000,2026-09-17,TWSE T86 official,official-only,,,40.0,40.0,
1210,,,,,1,0,2,228095,0,6000,2026-09-17,TWSE T86 official,official-only,,,40.0,40.0,
1215,,,,,1,0,1,62515,0,4530,2026-09-17,TWSE T86 official,official-only,,,40.0,40.0,
1216,,,,,2,2,0,1953302,48000,-3221,2026-09-17,TWSE T86 official,official-only,,,40.4,40.4,
1217,,,,,1,0,1,211000,0,2000,2026-09-17,TWSE T86 official,official-only,,,40.0,40.0,
1218,,,,,0,0,1,-3000,0,2000,2026-09-17,TWSE T86 official,official-only,,,0.0,0.0,
1219,,,,,1,0,1,23161,0,4000,2026-09-17,TWSE T86 official,official-only,,,40.0,40.0,
