symbol,top10_main_force_buy_strength,top10_main_force_net_buy,top10_main_force_buy_rank,branch_main_force_buy_streak_days,foreign_buy_streak_days,investment_trust_buy_streak_days,dealer_buy_streak_days,foreign_net_buy,investment_trust_net_buy,dealer_net_buy,chip_data_date,chip_data_source,chip_data_source_status,top10_main_force_brokers,branch_main_force_leader,top10_main_force_buy_strength_proxy,institutional_main_force_strength_proxy
0050,,,,,3,6,0,8554454,8878000,-42211967,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
0051,,,,,2,0,3,107,0,33768,2026-08-04,TWSE T86 official,official-only,,,40.0,40.0
0052,,,,,1,1,0,5995865,300000,-7466450,2026-08-04,TWSE T86 official,official-only,,,40.4,40.4
0053,,,,,0,0,2,-8994,0,11000,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
0055,,,,,0,1,0,-102976,109000,-61344,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
0056,,,,,4,0,1,10936465,-200000,7344718,2026-08-04,TWSE T86 official,official-only,,,43.0,43.0
0057,,,,,1,0,0,7,0,-3977,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
0061,,,,,1,0,2,58000,0,6381,2026-08-04,TWSE T86 official,official-only,,,40.0,40.0
1101,0.0,0,,0,0,0,0,-12259096,0,-503654,2026-08-04,TWSE T86 official,degraded,,,0.0,0.0
1102,,,,,0,0,0,-3217127,-1915000,-209707,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1103,,,,,0,0,0,-352000,0,-64000,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1104,,,,,0,0,0,-773838,0,-32331,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1108,,,,,0,0,0,-33000,0,-43000,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1109,,,,,0,0,0,-62469,0,-36887,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1110,,,,,0,0,0,-52000,0,-23000,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1201,,,,,0,0,0,-110000,0,-72000,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1203,,,,,3,0,0,21000,0,-17000,2026-08-04,TWSE T86 official,official-only,,,40.0,40.0
1210,,,,,0,0,0,-1142000,0,-279693,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1215,,,,,0,0,0,-42393,0,-19041,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1216,,,,,6,0,0,17235518,-1637000,-225950,2026-08-04,TWSE T86 official,official-only,,,43.2,43.2
1217,,,,,0,0,0,-18000,0,-121000,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1218,,,,,0,0,0,-1470980,0,-66270,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1219,,,,,0,0,0,-201283,0,-68000,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1220,,,,,3,0,0,14071,0,-24883,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1225,,,,,0,0,0,-84000,0,-6000,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1227,,,,,0,0,0,-372000,0,-136504,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1229,,,,,0,0,0,-370718,-317000,-213609,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1231,,,,,0,0,0,-238900,0,-24633,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1232,,,,,0,0,0,-156847,0,-22000,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1233,,,,,1,0,0,3000,0,-5000,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1234,,,,,0,0,0,-26000,0,-36020,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1235,,,,,0,0,0,-3000,0,-8000,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1236,,,,,0,0,0,-4000,0,-3000,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1256,,,,,1,0,0,28000,0,-6000,2026-08-04,TWSE T86 official,official-only,,,40.0,40.0
1301,,,,,1,0,0,762896,-162000,-1105183,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1303,0.0,23922,5,2,0,2,0,-10078121,500000,-630157,2026-08-03,TWSE T86 official + HiStock branch,official+broker,元大、康和、國泰、凱基、富邦-新店、台新、聯邦、永豐金、福邦、宏遠,元大,0.0,0.0
1304,,,,,1,0,0,35124,0,-94155,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1305,,,,,0,0,0,-165742,0,-31778,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1307,,,,,1,0,0,129025,-12000,-49394,2026-08-04,TWSE T86 official,official-only,,,40.0,40.0
1308,,,,,2,0,0,160135,0,-53315,2026-08-04,TWSE T86 official,official-only,,,40.0,40.0
1309,,,,,2,0,0,48979,0,-24297,2026-08-04,TWSE T86 official,official-only,,,40.0,40.0
1310,,,,,1,0,0,212453,0,-24000,2026-08-04,TWSE T86 official,official-only,,,40.0,40.0
1312,,,,,1,0,0,170076,0,-311255,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1313,,,,,2,0,0,379459,0,-171000,2026-08-04,TWSE T86 official,official-only,,,40.1,40.1
1314,,,,,0,0,0,-1710146,0,-335606,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1315,,,,,0,0,0,-5000,0,-7000,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1316,,,,,3,0,0,154000,0,-31000,2026-08-04,TWSE T86 official,official-only,,,40.0,40.0
1319,,,,,0,0,0,-20725,-5000,-25309,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1321,,,,,0,0,0,-33000,0,-23004,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1323,,,,,3,0,0,8000,0,-22000,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1324,,,,,1,0,0,2000,0,-4000,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1325,,,,,0,0,0,-21055,0,-2000,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1326,,,,,0,2,0,-706559,283000,-626004,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1337,,,,,1,0,0,44171,0,-6000,2026-08-04,TWSE T86 official,official-only,,,40.0,40.0
1338,,,,,0,0,0,-14000,0,0,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1339,,,,,0,0,0,-15000,0,-20871,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1340,,,,,0,0,0,-4000,0,-5000,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1341,,,,,3,0,0,1000,0,-2000,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1342,,,,,2,1,0,240040,1000,-2782,2026-08-04,TWSE T86 official,official-only,,,40.0,40.0
1402,,,,,10,0,0,5881559,-1890000,-439636,2026-08-04,TWSE T86 official,official-only,,,40.8,40.8
1409,,,,,2,5,0,296859,58000,-134054,2026-08-04,TWSE T86 official,official-only,,,40.1,40.1
1410,,,,,0,0,0,-5000,0,-2000,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1413,,,,,2,0,0,12000,0,-5000,2026-08-04,TWSE T86 official,official-only,,,40.0,40.0
1414,,,,,1,0,0,37753,0,-4000,2026-08-04,TWSE T86 official,official-only,,,40.0,40.0
1416,,,,,0,0,0,-65997,0,-4000,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1417,,,,,0,0,0,-26000,0,-6000,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1418,,,,,1,0,0,6000,0,-1000,2026-08-04,TWSE T86 official,official-only,,,40.0,40.0
1419,,,,,0,2,0,-90523,55000,-28000,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1423,,,,,3,0,0,20000,0,-12000,2026-08-04,TWSE T86 official,official-only,,,40.0,40.0
1432,,,,,5,0,0,21000,0,-2000,2026-08-04,TWSE T86 official,official-only,,,40.0,40.0
1434,,,,,1,0,0,480199,0,-131910,2026-08-04,TWSE T86 official,official-only,,,40.1,40.1
1435,,,,,3,0,0,25000,0,-5000,2026-08-04,TWSE T86 official,official-only,,,40.0,40.0
1436,,,,,1,0,0,6444,0,-5000,2026-08-04,TWSE T86 official,official-only,,,40.0,40.0
1437,,,,,0,0,0,-114000,0,-14000,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1438,,,,,0,0,0,-5000,0,-2000,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1439,,,,,2,0,0,5000,0,-3000,2026-08-04,TWSE T86 official,official-only,,,40.0,40.0
1440,,,,,2,0,0,93000,0,-157796,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1441,,,,,3,0,0,1000,0,-2000,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1442,,,,,0,0,0,-61537,0,-14342,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1443,,,,,0,0,0,-1000,0,-2000,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1444,,,,,3,1,0,155402,17000,-108000,2026-08-04,TWSE T86 official,official-only,,,40.0,40.0
1445,,,,,2,0,0,1000,0,-5000,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1446,,,,,2,0,0,10000,0,-44000,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
1447,,,,,2,1,0,282522,12000,-52000,2026-08-04,TWSE T86 official,official-only,,,40.1,40.1
1449,,,,,3,0,0,46411,0,-3000,2026-08-04,TWSE T86 official,official-only,,,40.0,40.0
1451,,,,,0,0,0,-9245,0,-5000,2026-08-04,TWSE T86 official,official-only,,,0.0,0.0
