symbol,top10_main_force_buy_strength,top10_main_force_net_buy,top10_main_force_buy_rank,branch_main_force_buy_streak_days,foreign_buy_streak_days,investment_trust_buy_streak_days,dealer_buy_streak_days,foreign_net_buy,investment_trust_net_buy,dealer_net_buy,chip_data_date,chip_data_source,chip_data_source_status,top10_main_force_brokers,branch_main_force_leader,top10_main_force_buy_strength_proxy,institutional_main_force_strength_proxy
0050,,,,,0,3,0,-60529603,5793000,-66342713,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
0051,,,,,0,0,0,-14897,0,-37461,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
0052,,,,,1,1,2,3134439,450000,1362253,2026-07-30,TWSE T86 official,official-only,,,40.9,40.9
0053,,,,,2,0,0,8075,0,-62110,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
0055,,,,,0,0,1,-58983,0,136728,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
0056,,,,,1,1,0,3585604,253000,-20850963,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
0057,,,,,0,0,0,-2988,0,-21050,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
0061,,,,,0,0,0,-3000,0,-99106,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1101,0.0,0,,0,4,3,1,1574900,20000,408253,2026-07-30,TWSE T86 official,degraded,,,40.4,40.4
1102,,,,,8,5,4,4695879,22555,162842,2026-07-30,TWSE T86 official,official-only,,,41.0,41.0
1103,,,,,2,0,0,175984,0,-23000,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1104,,,,,3,0,0,627157,0,-10001,2026-07-30,TWSE T86 official,official-only,,,40.1,40.1
1108,,,,,2,0,0,236000,0,-14000,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1109,,,,,4,0,0,1000,0,-12020,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1110,,,,,4,0,0,133000,0,-9000,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1201,,,,,3,0,6,186410,0,22000,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1203,,,,,0,0,0,-17000,0,-2000,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1210,,,,,2,5,0,481408,6000,-15481,2026-07-30,TWSE T86 official,official-only,,,40.1,40.1
1215,,,,,3,2,0,154734,2000,-6341,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1216,,,,,3,0,0,25435437,-358503,-529772,2026-07-30,TWSE T86 official,official-only,,,45.0,45.0
1217,,,,,5,0,0,134128,0,-53000,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1218,,,,,3,0,0,769000,0,-7000,2026-07-30,TWSE T86 official,official-only,,,40.2,40.2
1219,,,,,5,0,0,92056,0,-19000,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1220,,,,,0,0,0,-2000,0,-10000,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1225,,,,,6,0,0,183000,0,-6000,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1227,,,,,5,3,0,1087615,4000,-28000,2026-07-30,TWSE T86 official,official-only,,,40.2,40.2
1229,,,,,3,5,0,188731,17000,-3333,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1231,,,,,0,0,0,-28402,0,-9000,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1232,,,,,5,0,1,104917,0,5000,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1233,,,,,0,0,0,-2000,0,-3000,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1234,,,,,5,0,0,76254,0,-15000,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1235,,,,,6,0,0,1000,0,0,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1236,,,,,0,0,0,-1000,0,-3000,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1256,,,,,0,0,3,-5911,0,1000,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1301,,,,,0,0,0,-6415835,0,-125623,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1303,0.0,31236,3,1,0,1,0,-8245339,1342560,-914753,2026-07-29,TWSE T86 official + HiStock branch,official+broker,台灣摩根士丹利、美商高盛、美林、元大、凱基-台北、新加坡商瑞銀、港商野村、國票-安和、永豐金-虎尾、統一-城中,台灣摩根士丹利,0.0,0.0
1304,,,,,0,0,0,-1482205,0,-41156,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1305,,,,,0,0,0,-861000,0,-20256,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1307,,,,,1,0,0,227000,0,-15316,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1308,,,,,0,0,0,-662958,0,-19030,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1309,,,,,0,0,0,-662531,0,-15108,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1310,,,,,0,0,0,-4679020,0,-39084,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1312,,,,,0,0,0,-1124433,0,-266564,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1313,,,,,0,0,0,-1609427,0,-37052,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1314,,,,,0,0,0,-9009928,0,-140570,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1315,,,,,2,0,0,6000,0,-1000,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1316,,,,,0,0,2,-127000,0,12126,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1319,,,,,4,0,0,12610,-1000,-3830,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1321,,,,,5,0,2,26000,0,1000,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1323,,,,,0,0,1,-5000,0,1000,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1324,,,,,0,0,0,-5000,0,-5000,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1325,,,,,1,0,1,76430,0,1000,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1326,0.0,0,,0,0,3,0,-8106611,1200000,-537729,2026-07-30,TWSE T86 official,degraded,,,0.0,0.0
1337,,,,,2,0,0,18000,0,-1000,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1338,,,,,0,0,0,-7000,0,-9000,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1339,,,,,1,0,0,24000,0,-487,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1340,,,,,0,0,0,-66000,0,-15000,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1341,,,,,0,0,1,0,0,1000,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1342,,,,,0,1,0,-27512,1000,-6011,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1402,,,,,10,5,1,2747404,4772,821524,2026-07-30,TWSE T86 official,official-only,,,40.6,40.6
1409,,,,,0,2,0,-2423362,10000,-27374,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1410,,,,,4,0,0,2000,0,-3000,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1413,,,,,4,0,0,5000,0,-3000,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1414,,,,,1,0,0,899,0,-5000,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1416,,,,,0,0,0,-5009,0,0,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1417,,,,,0,0,0,0,0,-18000,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1418,,,,,2,0,0,1000,0,-1000,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1419,,,,,5,0,2,11000,0,5000,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1423,,,,,0,0,0,0,0,-2000,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1432,,,,,2,0,0,115000,0,-15000,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1434,,,,,3,3,5,210766,6000,3085,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1435,,,,,0,0,0,-1000,0,0,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1436,,,,,2,0,0,21030,0,-6000,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1437,,,,,5,0,0,100352,0,-6000,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1438,,,,,2,0,1,60599,0,6000,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1439,,,,,2,0,0,4000,0,-2000,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1440,,,,,0,0,1,-122403,0,15608,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1441,,,,,0,0,0,-2000,0,-1000,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1442,,,,,0,0,0,-127091,0,-1000,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1443,,,,,0,0,0,0,0,0,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1444,,,,,0,1,0,-107845,19000,-157000,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1445,,,,,0,0,0,-4000,0,0,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1446,,,,,4,0,0,18000,0,-2000,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1447,,,,,0,1,2,-99156,14000,14000,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1449,,,,,0,0,6,-18813,0,4993,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1451,,,,,0,0,4,-73000,0,1000,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1452,,,,,3,0,0,14000,0,0,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1453,,,,,0,0,0,-11000,0,-7000,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1454,,,,,0,0,0,-6000,0,0,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1455,,,,,2,0,0,58664,0,-2711,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1456,,,,,0,0,0,-13000,0,-3000,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1457,,,,,0,0,0,-1029,0,0,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1459,,,,,0,0,0,-15000,0,-5000,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1460,,,,,2,0,0,33741,0,-9000,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1463,,,,,5,0,0,254000,0,-4000,2026-07-30,TWSE T86 official,official-only,,,40.1,40.1
1464,,,,,5,0,4,309572,0,11000,2026-07-30,TWSE T86 official,official-only,,,40.1,40.1
1465,,,,,3,0,0,8000,0,-1000,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1466,,,,,0,0,0,-29457,0,-2000,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1467,,,,,1,0,1,46902,0,2000,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1468,,,,,4,0,0,20000,0,-1000,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1470,,,,,6,0,0,7000,0,-1000,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1471,,,,,0,0,0,-39000,0,-7000,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1472,,,,,5,0,0,8900,0,0,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1473,,,,,0,0,2,-8000,0,6000,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1474,,,,,0,0,0,-5000,0,-6000,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1475,,,,,0,0,0,0,0,0,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1476,,,,,10,2,1,990415,3944,41330,2026-07-30,TWSE T86 official,official-only,,,40.2,40.2
1477,,,,,4,5,0,1072200,1000,-7570,2026-07-30,TWSE T86 official,official-only,,,40.2,40.2
1503,,,,,0,2,0,-287567,853,-29849,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1504,,,,,0,3,1,-973446,12224,42496,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1506,,,,,5,0,0,34999,0,-3000,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1512,,,,,0,0,0,-12000,0,0,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1513,,,,,1,0,1,36966,-10495,5187,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1514,,,,,1,2,0,21458,1000,-28604,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1515,,,,,0,1,1,-142255,4000,6338,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1516,,,,,0,0,4,-2000,0,2000,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1517,,,,,0,0,0,-274819,0,-12225,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1519,,,,,2,2,0,63926,26779,-3524,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1521,,,,,2,0,0,1000,0,0,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1522,,,,,4,0,1,104125,0,5000,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1524,,,,,5,0,0,180278,0,0,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1525,,,,,10,0,0,8000,0,-1000,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1526,,,,,0,0,2,-164015,0,100980,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1527,,,,,1,0,0,160000,0,-21000,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
1528,,,,,0,0,0,-94000,0,-7333,2026-07-30,TWSE T86 official,official-only,,,0.0,0.0
1529,,,,,2,0,0,177246,0,-19000,2026-07-30,TWSE T86 official,official-only,,,40.0,40.0
