symbol,top10_main_force_buy_strength,top10_main_force_net_buy,top10_main_force_buy_rank,branch_main_force_buy_streak_days,foreign_buy_streak_days,investment_trust_buy_streak_days,dealer_buy_streak_days,foreign_net_buy,investment_trust_net_buy,dealer_net_buy,chip_data_date,chip_data_source,chip_data_source_status,top10_main_force_brokers,branch_main_force_leader,top10_main_force_buy_strength_proxy,institutional_main_force_strength_proxy,official_broker_net_buy
0050,,,,,0,0,0,-23176806,-2800000,-12758359,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
0051,,,,,1,0,0,30,0,-1892,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
0052,,,,,0,0,0,-82541,0,-3061304,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
0053,,,,,0,0,0,-1999,0,-57294,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
0055,,,,,0,0,1,-51996,0,23080,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
0056,,,,,0,0,7,-1669086,0,14208291,2026-09-02,TWSE T86 official,official-only,,,41.4,41.4,
0057,,,,,0,0,2,0,0,16533,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
0061,,,,,0,0,0,-96000,0,-3074,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1101,0.0,29226,3,2,0,1,0,-24368396,438000,-274894,2026-09-01,TWSE T86 official + HiStock branch,official+broker,台灣摩根士丹利、凱基-台北、新加坡商瑞銀、摩根大通、花旗環球、京城、富邦-南京、港商野村、華南永昌-民權、元大-淡水,台灣摩根士丹利,0.0,0.0,505
1102,,,,,0,3,0,-905632,220582,-190128,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1103,,,,,0,0,0,-100862,0,0,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1104,,,,,3,1,0,67105,1000,0,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1108,,,,,0,0,0,-21000,0,0,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1109,,,,,0,0,0,-12000,0,0,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1110,,,,,0,0,0,-14000,0,-2000,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1201,,,,,0,0,0,-243000,0,-24000,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1203,,,,,0,0,0,-8000,0,0,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1210,,,,,1,2,0,278636,1000,-89740,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1213,,,,,0,0,0,-1000,0,0,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1215,,,,,2,0,0,152298,0,-3004,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1216,,,,,3,0,0,4440256,-713721,-351714,2026-09-02,TWSE T86 official,official-only,,,40.7,40.7,
1217,,,,,0,0,0,-15000,0,0,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1218,,,,,1,0,0,112000,0,0,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1219,,,,,1,0,0,101340,0,0,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1220,,,,,10,0,0,1000,0,0,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1225,,,,,0,0,0,-24000,0,0,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1227,,,,,0,1,1,-2112,1000,1622,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1229,,,,,1,2,0,685414,9000,-729,2026-09-02,TWSE T86 official,official-only,,,40.1,40.1,
1231,,,,,1,0,0,1504,0,-2443,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1232,,,,,1,0,0,42137,0,-1065,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1233,,,,,0,0,0,-3019,0,0,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1234,,,,,1,0,0,12000,0,-186,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1235,,,,,0,0,2,-3000,0,2000,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1236,,,,,0,0,0,-8000,0,0,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1256,,,,,0,0,0,-7910,0,-1107,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1301,0.0,0,,0,0,0,0,-1459183,0,-134786,2026-09-02,TWSE T86 official,degraded,,,0.0,0.0,0
1303,0.0,9149,6,1,0,10,0,-721955,3303287,-1126242,2026-09-01,TWSE T86 official + HiStock branch,official+broker,港商麥格理、國泰-敦南、美林、法銀巴黎、元大-北投、大和國泰、永豐金、國票-天祥、台新、統一-南京,港商麥格理,40.2,40.2,0
1304,,,,,1,0,3,141560,0,12291,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1305,,,,,0,0,1,-330895,0,240,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1307,,,,,0,0,0,-118000,0,-2814,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1308,,,,,0,0,0,-335647,0,-10582,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1309,,,,,1,0,0,119724,0,-5852,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1310,,,,,1,0,0,266231,0,-4000,2026-09-02,TWSE T86 official,official-only,,,40.1,40.1,
1312,0.0,13264,4,2,0,0,3,-2971350,0,173250,2026-09-01,TWSE T86 official + HiStock branch,official+broker,台灣摩根士丹利、國泰-敦南、美商高盛、新加坡商瑞銀、永豐金-萬盛、富邦-仁愛、摩根大通、華南永昌-朴子、永豐金-台南、富邦-中壢,台灣摩根士丹利,0.0,0.0,824
1313,,,,,3,0,1,83983,0,15060,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1314,,,,,3,0,0,1451068,0,-26000,2026-09-02,TWSE T86 official,official-only,,,40.3,40.3,
1315,,,,,0,0,0,-1382,0,0,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1316,,,,,1,0,0,318298,0,0,2026-09-02,TWSE T86 official,official-only,,,40.1,40.1,
1319,,,,,4,0,0,281802,-8000,-3237,2026-09-02,TWSE T86 official,official-only,,,40.1,40.1,
1321,,,,,2,0,0,3000,0,0,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1323,,,,,0,0,2,-4003,0,4000,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1324,,,,,2,0,0,4000,0,0,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1325,,,,,7,0,0,21060,0,0,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1326,0.0,50474,1,2,0,0,0,-2787429,0,-714196,2026-09-01,TWSE T86 official + HiStock branch,official+broker,美商高盛、台灣摩根士丹利、摩根大通、新加坡商瑞銀、美林、統一、元大、香港上海匯豐、兆豐、元大-天母,美商高盛,0.0,0.0,1222
1337,,,,,0,0,0,-38080,0,0,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1338,,,,,0,0,0,-1000,0,0,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1339,,,,,0,0,1,-13270,0,1655,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1340,,,,,2,0,0,3000,0,0,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1341,,,,,0,0,0,-1000,0,0,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1342,,,,,0,0,0,-60056,0,-1,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1402,,,,,3,0,4,182149,-11150,76062,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1409,0.0,0,,0,0,2,2,-2002648,1000,56628,2026-09-02,TWSE T86 official,degraded,,,0.0,0.0,0
1410,,,,,0,0,0,0,0,0,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1413,,,,,0,0,0,-6000,0,0,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1414,,,,,0,0,0,-14865,0,-4000,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1416,,,,,7,0,0,17117,0,0,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1417,,,,,0,0,0,0,0,0,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1418,,,,,2,0,0,1000,0,0,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1419,,,,,0,0,0,-11948,0,0,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1423,,,,,3,0,0,2000,0,0,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1432,,,,,2,0,0,7539,0,0,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1434,,,,,0,1,0,-85509,1000,-1000,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1435,,,,,0,0,0,-2000,0,0,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1436,,,,,2,0,2,12004,0,4000,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1437,,,,,3,0,0,27000,0,0,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1438,,,,,1,0,0,7000,0,0,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1439,,,,,1,0,1,1000,0,5000,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1440,,,,,3,1,2,1881445,1000,125949,2026-09-02,TWSE T86 official,official-only,,,40.4,40.4,
1441,,,,,0,0,0,-1000,0,0,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1442,,,,,2,0,0,23000,0,0,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1443,,,,,0,0,0,-4000,0,0,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1444,,,,,2,0,0,445762,0,-8000,2026-09-02,TWSE T86 official,official-only,,,40.1,40.1,
1445,,,,,2,0,0,2000,0,0,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1446,,,,,0,0,0,-13000,0,0,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1447,,,,,2,0,0,57691,0,0,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1449,,,,,4,0,0,20699,0,-369,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1451,,,,,0,0,0,-20000,0,0,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1452,,,,,0,0,0,-4001,0,-2000,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1453,,,,,0,0,2,-5000,0,2000,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1454,,,,,0,0,0,-7000,0,0,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1455,,,,,6,0,1,100708,0,44962,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1456,,,,,0,0,0,-3000,0,-1000,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1457,,,,,0,0,0,-19000,0,0,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1459,,,,,1,0,2,39000,0,6000,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1460,,,,,0,0,0,-20000,0,0,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1463,,,,,0,0,0,-3000,0,-3000,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1464,,,,,3,0,0,17000,0,-20000,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1465,,,,,0,0,0,-7835,0,-1000,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1466,,,,,0,0,0,-15012,0,-1000,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1467,,,,,1,0,0,4633,0,0,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1468,,,,,0,0,1,-7000,0,1000,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1470,,,,,0,0,0,-2000,0,0,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1471,,,,,2,0,0,17000,0,0,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1472,,,,,0,0,0,0,0,0,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1473,,,,,2,0,0,14000,0,0,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1474,,,,,0,0,0,-2000,0,0,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1475,,,,,0,0,0,0,0,0,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1476,,,,,0,4,2,-158070,114920,2392,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1477,,,,,3,0,0,227228,-32141,-4859,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1503,,,,,0,0,0,-541692,-2000,-5052,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1504,,,,,0,0,0,-2664172,-45000,-172616,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1506,,,,,0,0,0,-14000,0,0,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1512,,,,,0,0,0,-7000,0,0,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1513,,,,,0,0,0,-29106,-3000,-81398,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1514,,,,,0,0,0,-78406,0,-7079,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1515,,,,,0,0,2,-155497,0,48,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1516,,,,,1,0,0,3000,0,0,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1517,,,,,0,0,2,-1000,0,2000,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1519,,,,,0,2,0,-300986,140000,-60505,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1521,,,,,0,0,0,-3000,0,0,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1522,,,,,0,0,0,-190998,0,0,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1524,,,,,10,0,0,66000,0,0,2026-09-02,TWSE T86 official,official-only,,,40.0,40.0,
1525,,,,,0,0,0,-1000,0,0,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
1526,,,,,0,0,0,-4217,0,-1000,2026-09-02,TWSE T86 official,official-only,,,0.0,0.0,
