symbol,top10_main_force_buy_strength,top10_main_force_net_buy,top10_main_force_buy_rank,branch_main_force_buy_streak_days,foreign_buy_streak_days,investment_trust_buy_streak_days,dealer_buy_streak_days,foreign_net_buy,investment_trust_net_buy,dealer_net_buy,chip_data_date,chip_data_source,chip_data_source_status,top10_main_force_brokers,branch_main_force_leader,top10_main_force_buy_strength_proxy,institutional_main_force_strength_proxy
0050,,,,,0,8,0,-222198166,2776000,-197590439,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
0051,,,,,1,0,0,6001,0,-142415,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
0052,,,,,0,0,0,-7286003,0,-35550428,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
0053,,,,,4,0,0,32,0,-41946,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
0055,,,,,1,0,1,57010,0,98666,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
0056,,,,,0,0,0,-11983828,0,-148412664,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
0057,,,,,0,0,0,-9989,0,-16784,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
0061,,,,,0,0,4,-138000,0,59895,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1101,,,,,3,0,0,12409763,-3729000,-183193,2026-07-17,TWSE T86 official,official-only,,,41.9,41.9
1102,0.0,0,,0,2,0,1,13589278,-1653571,331723,2026-07-17,TWSE T86 official,degraded,,,42.5,42.5
1103,,,,,4,0,2,76000,0,3000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1104,,,,,0,0,0,-78000,0,-2087,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1108,,,,,0,0,2,-284270,0,1000,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1109,,,,,4,0,0,16000,0,-1298,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1110,,,,,4,0,2,67000,0,7000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1201,,,,,3,0,0,17001,0,-9003,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1203,,,,,6,0,0,24000,0,-1000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1210,,,,,3,0,10,1662300,-263000,189789,2026-07-17,TWSE T86 official,official-only,,,40.3,40.3
1213,,,,,0,0,0,-383,0,0,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1215,,,,,10,0,2,1009900,-87000,6233,2026-07-17,TWSE T86 official,official-only,,,40.2,40.2
1216,,,,,1,10,10,4248063,6315773,3261636,2026-07-17,TWSE T86 official,official-only,,,42.3,42.3
1217,,,,,6,0,0,381000,0,-2000,2026-07-17,TWSE T86 official,official-only,,,40.1,40.1
1218,,,,,0,0,0,-386000,0,-2060,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1219,,,,,4,0,0,139000,0,-4000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1220,,,,,10,0,2,14000,0,1000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1225,,,,,1,0,0,10139,0,0,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1227,,,,,0,0,0,-21,0,-6000,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1229,,,,,3,1,0,164181,877000,-60340,2026-07-17,TWSE T86 official,official-only,,,40.2,40.2
1231,,,,,3,0,2,56600,0,1031,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1232,,,,,0,1,2,-723588,27000,10994,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1233,,,,,0,0,1,-12000,0,2000,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1234,,,,,7,0,2,70000,0,3000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1235,,,,,5,0,2,25000,0,2000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1236,,,,,1,0,0,12001,0,-2000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1256,,,,,0,0,3,-2615,0,3000,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1301,0.0,15131,6,2,0,1,0,-7855654,5000,-1744529,2026-07-16,TWSE T86 official + HiStock branch,official+broker,台灣摩根士丹利、元大-西屯、統一-城中、新加坡商瑞銀、港商野村、元大-信義安和、國泰、凱基、永豐金-敦南、永豐金-忠孝,台灣摩根士丹利,0.0,0.0
1303,0.0,39797,2,2,0,10,0,-50130158,46748656,-3419882,2026-07-16,TWSE T86 official + HiStock branch,official+broker,"凱基、大和國泰14,83014,830223.18美商高盛2,76612,905-10,138221.7統一、富邦、花旗環球、中國信託、凱基-台東、元大-景美、台新、群益金鼎、永豐金-南京",凱基,0.0,0.0
1304,,,,,0,0,0,-2248000,0,-146099,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1305,,,,,1,0,0,118778,0,-644,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1307,,,,,0,0,0,-109955,0,-5044,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1308,,,,,1,0,2,1327964,0,2401,2026-07-17,TWSE T86 official,official-only,,,40.3,40.3
1309,,,,,0,0,2,-593953,0,43588,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1310,,,,,0,0,1,-103000,0,101575,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1312,,,,,0,0,0,-6105000,0,-462057,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1313,,,,,0,0,0,-1467399,0,-32222,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1314,0.0,11883,9,2,0,0,0,-13228374,0,-401266,2026-07-16,TWSE T86 official + HiStock branch,official+broker,"台灣摩根士丹利、新加坡商瑞銀、新百王、港商野村9219219.28摩根大通5,3826,106-7249.19永興-台中、凱基-站前、臺銀-高雄、元大-樹林、美林、凱基4374379.26永豐金-鳳山211697-4869.27新光-桃園、永豐金",台灣摩根士丹利,0.0,0.0
1315,,,,,4,0,2,5000,0,2000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1316,,,,,0,0,2,-346523,0,1998,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1319,,,,,0,0,0,-208164,-190000,-73055,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1321,,,,,3,0,0,21000,0,-4000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1323,,,,,3,0,4,2001,0,2000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1324,,,,,0,0,0,-2000,0,-1000,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1325,,,,,0,0,2,-71850,0,1000,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1326,0.0,5909,12,1,0,1,0,-2838383,6000,-392909,2026-07-16,TWSE T86 official + HiStock branch,official+broker,美林、台灣摩根士丹利、凱基-台南、元大-天母、富邦-永和、國泰、中國信託-忠孝、港商野村、國泰-敦南、第一金,美林,0.0,0.0
1337,,,,,0,0,0,-23000,0,0,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1338,,,,,0,0,0,-29000,0,-1000,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1339,,,,,1,0,0,3000,0,-3348,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1340,,,,,0,0,2,-11000,0,13000,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1341,,,,,0,0,0,0,0,0,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1342,,,,,2,1,2,95064,16000,434,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1402,,,,,4,0,0,13671993,-22389,-30161,2026-07-17,TWSE T86 official,official-only,,,42.7,42.7
1409,,,,,0,0,0,-89070,0,-268121,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1410,,,,,4,0,1,3000,0,2000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1413,,,,,4,0,0,10000,0,0,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1414,,,,,2,0,1,25000,0,7000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1416,,,,,3,0,0,58000,0,-1000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1417,,,,,0,0,2,-1000,0,2000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1418,,,,,1,0,0,4000,0,-38,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1419,,,,,0,1,0,-4000,86000,-1000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1423,,,,,0,0,1,-9000,0,942,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1432,,,,,0,0,1,-103564,0,1000,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1434,,,,,0,0,0,-7736453,0,-17884,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1435,,,,,0,0,0,-1000,0,0,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1436,,,,,0,0,2,-196025,0,3000,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1437,,,,,1,0,0,37000,0,-3000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1438,,,,,4,0,1,3000,0,2938,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1439,,,,,3,0,1,21000,0,3000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1440,,,,,0,0,0,-557977,0,-28882,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1441,,,,,4,0,1,8000,0,1000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1442,,,,,0,0,2,-118625,0,3135,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1443,,,,,4,0,3,5000,0,2000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1444,,,,,0,1,2,-320290,361000,78000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1445,,,,,6,0,2,4999,0,1000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1446,,,,,0,0,2,-65000,0,6000,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1447,,,,,0,1,2,-25406,174000,528,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1449,,,,,0,0,0,-99540,0,-2000,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1451,,,,,3,0,2,28000,0,2000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1452,,,,,4,0,2,11000,0,3000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1453,,,,,3,0,2,3000,0,2000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1454,,,,,10,0,0,18000,0,0,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1455,,,,,2,0,2,128000,0,10951,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1456,,,,,2,0,0,23000,0,0,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1457,,,,,1,0,0,29000,0,-4000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1459,,,,,0,0,0,-2001,0,0,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1460,,,,,0,0,2,-30530,0,1000,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1463,,,,,3,0,0,93000,0,0,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1464,,,,,1,0,2,64000,0,2000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1465,,,,,3,0,0,2000,0,-1000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1466,,,,,0,0,1,-88990,0,2000,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1467,,,,,2,0,5,240000,0,18000,2026-07-17,TWSE T86 official,official-only,,,40.1,40.1
1468,,,,,10,0,5,1000,0,5000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1470,,,,,1,0,0,9000,0,0,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1471,,,,,0,0,0,-283200,0,0,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1472,,,,,4,0,1,2000,0,1000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1473,,,,,1,0,0,11000,0,0,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1474,,,,,3,0,1,18000,0,2000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1475,,,,,3,0,0,9000,0,0,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1476,,,,,2,0,0,798151,-351298,-14977,2026-07-17,TWSE T86 official,official-only,,,40.1,40.1
1477,,,,,2,10,1,306651,1000,12586,2026-07-17,TWSE T86 official,official-only,,,40.1,40.1
1503,,,,,0,1,0,-1016171,245000,-246682,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1504,,,,,0,3,0,-4142321,1136342,-415433,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1506,,,,,2,0,2,131300,0,25000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1512,,,,,1,0,2,4000,0,1000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1513,,,,,1,0,0,611345,-983835,-185263,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1514,,,,,1,0,0,499516,0,-43542,2026-07-17,TWSE T86 official,official-only,,,40.1,40.1
1515,,,,,0,1,2,-346970,67000,25722,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1516,,,,,0,0,0,-12000,0,-2,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1517,,,,,0,0,0,-742991,0,-432,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1519,,,,,1,0,0,202266,-31019,-37111,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1521,,,,,0,0,0,-5000,0,0,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1522,,,,,2,0,1,138000,0,9523,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1524,,,,,0,0,2,-61943,0,8000,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1525,,,,,3,0,1,7000,0,2000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1526,,,,,0,0,0,-172000,0,-194,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1527,,,,,5,0,0,14418,0,0,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1528,,,,,6,0,1,658000,-69000,11616,2026-07-17,TWSE T86 official,official-only,,,40.1,40.1
1529,,,,,1,0,2,34700,0,4000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1530,,,,,0,0,1,-9000,0,2353,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1531,,,,,3,0,0,13000,0,-1000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1532,,,,,3,0,0,55000,0,-1262,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1533,,,,,0,0,2,-31000,0,9000,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1535,,,,,0,0,0,-8000,0,0,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1536,,,,,0,0,0,-769652,0,-104976,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1537,,,,,3,1,0,147261,1000,-622,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1539,,,,,0,0,2,-72000,0,5986,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1540,,,,,0,0,2,-146000,0,8000,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1541,,,,,0,0,1,-1000,0,2000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1558,,,,,0,0,0,-9536,0,0,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1560,,,,,0,1,0,-940384,62000,-62905,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1563,,,,,2,0,1,347099,0,152121,2026-07-17,TWSE T86 official,official-only,,,40.1,40.1
1568,,,,,0,0,1,-37300,0,61391,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1582,,,,,1,0,0,337296,-63000,-84647,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1583,,,,,1,0,3,7000,0,6000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1587,,,,,0,0,1,-6999,0,4460,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1590,,,,,6,4,0,18553,93000,-21421,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1597,,,,,1,0,0,129275,-38000,-11807,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1598,,,,,3,0,0,57077,0,-1009,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1603,,,,,0,0,2,-217999,0,5000,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1604,,,,,6,0,0,324000,0,-3000,2026-07-17,TWSE T86 official,official-only,,,40.1,40.1
1605,,,,,0,1,0,-7517251,12951,-685445,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1608,,,,,0,1,0,-1763370,8774,-17900,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1609,,,,,0,0,0,-597872,-13000,-318563,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1611,,,,,0,0,0,-433000,0,-1004,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1612,,,,,0,1,0,-597000,90000,-3932,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1614,,,,,1,0,2,5000,0,6000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1615,,,,,0,1,4,-28000,56000,2000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1616,,,,,0,0,2,-81000,0,995,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1617,,,,,6,0,2,15000,0,1993,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1618,,,,,0,0,0,-171001,0,-10529,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1623,,,,,0,0,0,-177090,0,-4068,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1626,,,,,6,0,0,11000,0,0,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1702,,,,,6,0,0,104385,0,-1000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1707,,,,,1,0,2,29765,-69000,1000,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1708,,,,,1,1,0,508300,100000,-32314,2026-07-17,TWSE T86 official,official-only,,,40.1,40.1
1709,,,,,1,0,5,891295,0,195025,2026-07-17,TWSE T86 official,official-only,,,40.2,40.2
1710,,,,,0,0,0,-3167011,0,-121369,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1711,,,,,0,0,0,-5249184,0,-110575,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1712,,,,,0,1,0,-13000,10000,-1225,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1713,,,,,0,0,0,-62000,0,0,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1714,,,,,2,1,0,7786000,115000,-17493,2026-07-17,TWSE T86 official,official-only,,,41.6,41.6
1717,,,,,0,1,0,-7469575,3476,-680540,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1718,,,,,8,1,0,1507000,1000,-103000,2026-07-17,TWSE T86 official,official-only,,,40.3,40.3
1720,,,,,0,1,2,-57000,4000,1000,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1721,,,,,0,0,2,-127791,0,6000,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1722,,,,,4,1,0,16563,13000,-10540,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1723,,,,,0,0,0,-50698,0,-37880,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1725,,,,,0,0,2,-18000,0,5000,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1726,,,,,0,1,0,-32000,47000,0,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1727,,,,,0,0,0,-1541629,0,-10234,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1730,,,,,7,0,1,6000,0,1000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1731,,,,,4,0,0,20000,0,-1000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1732,,,,,4,0,1,131000,0,2000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1733,,,,,0,0,1,-19599,0,4000,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1734,,,,,5,0,4,21991,0,1000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1735,,,,,0,0,0,-50000,-21000,-8010,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1736,,,,,4,0,5,21130,0,3812,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1737,,,,,0,0,5,-17000,0,5000,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1752,,,,,0,0,0,-31000,0,0,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1760,,,,,0,0,2,-107000,0,3000,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1762,,,,,0,0,2,-165000,0,726,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1773,,,,,0,1,2,-136239,7000,4055,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1776,,,,,0,0,4,-29000,0,9000,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1783,,,,,0,0,2,-29000,0,11000,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1786,,,,,4,0,0,2000,0,-16805,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1789,,,,,0,0,0,-321980,0,-8073,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1795,,,,,0,0,0,-366364,0,-83661,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1802,,,,,0,1,0,-6822203,1000,-1728427,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1805,,,,,0,0,2,-2000,0,4000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1806,,,,,4,0,0,75000,0,-1000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1808,,,,,6,0,4,1141828,0,6000,2026-07-17,TWSE T86 official,official-only,,,40.2,40.2
1809,,,,,2,0,1,990005,0,23728,2026-07-17,TWSE T86 official,official-only,,,40.2,40.2
1810,,,,,0,1,2,-494192,14688,78799,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1817,,,,,0,0,1,-6001,0,2000,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1903,,,,,10,0,0,17000,0,0,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1904,,,,,0,0,2,-85731,0,12000,2026-07-17,TWSE T86 official,official-only,,,0.0,0.0
1905,,,,,1,0,0,686200,-244000,-2049,2026-07-17,TWSE T86 official,official-only,,,40.1,40.1
1906,,,,,6,0,1,3000,0,4000,2026-07-17,TWSE T86 official,official-only,,,40.0,40.0
1907,,,,,4,1,0,445443,11700,-64000,2026-07-17,TWSE T86 official,official-only,,,40.1,40.1
1909,,,,,4,0,2,269588,0,40000,2026-07-17,TWSE T86 official,official-only,,,40.1,40.1
