symbol,top10_main_force_buy_strength,top10_main_force_net_buy,top10_main_force_buy_rank,branch_main_force_buy_streak_days,foreign_buy_streak_days,investment_trust_buy_streak_days,dealer_buy_streak_days,foreign_net_buy,investment_trust_net_buy,dealer_net_buy,chip_data_date,chip_data_source,chip_data_source_status,top10_main_force_brokers,branch_main_force_leader,top10_main_force_buy_strength_proxy,institutional_main_force_strength_proxy
0050,,,,,2,0,3,18569031,-300000,3750287,2026-08-11,TWSE T86 official,official-only,,,44.1,44.1
0051,,,,,7,0,2,248,0,19459,2026-08-11,TWSE T86 official,official-only,,,40.0,40.0
0052,,,,,1,0,5,706761,-410000,5674843,2026-08-11,TWSE T86 official,official-only,,,40.8,40.8
0053,,,,,1,0,2,2002,0,9000,2026-08-11,TWSE T86 official,official-only,,,40.0,40.0
0055,,,,,0,0,0,-45993,0,-36508,2026-08-11,TWSE T86 official,official-only,,,0.0,0.0
0056,,,,,3,0,6,59610,0,158950,2026-08-11,TWSE T86 official,official-only,,,40.0,40.0
0057,,,,,0,0,2,0,0,4790,2026-08-11,TWSE T86 official,official-only,,,40.0,40.0
0061,,,,,3,0,1,172000,0,460781,2026-08-11,TWSE T86 official,official-only,,,40.1,40.1
1101,,,,,5,0,0,2936591,-44410,-58983,2026-08-11,TWSE T86 official,official-only,,,40.6,40.6
1102,,,,,0,1,1,-4787200,44349,3819,2026-08-11,TWSE T86 official,official-only,,,0.0,0.0
1103,,,,,0,0,0,-50133,0,0,2026-08-11,TWSE T86 official,official-only,,,0.0,0.0
1104,,,,,0,0,3,-36851,0,18900,2026-08-11,TWSE T86 official,official-only,,,0.0,0.0
1108,,,,,0,0,0,-231000,0,-2000,2026-08-11,TWSE T86 official,official-only,,,0.0,0.0
1109,,,,,0,0,0,-2000,0,0,2026-08-11,TWSE T86 official,official-only,,,0.0,0.0
1110,,,,,3,0,0,30000,0,0,2026-08-11,TWSE T86 official,official-only,,,40.0,40.0
1201,,,,,1,0,2,4000,0,14000,2026-08-11,TWSE T86 official,official-only,,,40.0,40.0
1203,,,,,0,0,3,-1000,0,1000,2026-08-11,TWSE T86 official,official-only,,,0.0,0.0
1210,,,,,3,0,2,1273636,-8580,55072,2026-08-11,TWSE T86 official,official-only,,,40.3,40.3
1215,,,,,1,0,4,176735,-1434,175,2026-08-11,TWSE T86 official,official-only,,,40.0,40.0
1216,,,,,10,1,0,6599477,10353,-60702,2026-08-11,TWSE T86 official,official-only,,,41.3,41.3
1217,,,,,1,0,0,35000,0,0,2026-08-11,TWSE T86 official,official-only,,,40.0,40.0
1218,,,,,0,0,0,-127000,0,0,2026-08-11,TWSE T86 official,official-only,,,0.0,0.0
1219,,,,,0,0,0,-29021,0,0,2026-08-11,TWSE T86 official,official-only,,,0.0,0.0
1220,,,,,0,0,0,-1000,0,-359,2026-08-11,TWSE T86 official,official-only,,,0.0,0.0
1225,,,,,3,0,0,5999,0,-3000,2026-08-11,TWSE T86 official,official-only,,,40.0,40.0
1227,,,,,0,1,3,-268109,2305,26402,2026-08-11,TWSE T86 official,official-only,,,0.0,0.0
1229,,,,,4,0,3,1684314,-6404,87336,2026-08-11,TWSE T86 official,official-only,,,40.3,40.3
1231,,,,,0,0,0,-32000,0,-54,2026-08-11,TWSE T86 official,official-only,,,0.0,0.0
1232,,,,,1,0,3,2159,0,8000,2026-08-11,TWSE T86 official,official-only,,,40.0,40.0
