symbol,top10_main_force_buy_strength,top10_main_force_net_buy,top10_main_force_buy_rank,branch_main_force_buy_streak_days,foreign_buy_streak_days,investment_trust_buy_streak_days,dealer_buy_streak_days,foreign_net_buy,investment_trust_net_buy,dealer_net_buy,chip_data_date,chip_data_source,chip_data_source_status,top10_main_force_brokers,branch_main_force_leader,top10_main_force_buy_strength_proxy,institutional_main_force_strength_proxy
1303,0.0,21568,6,2,0,10,0,-24013718,18605187,-92397,2026-07-14,TWSE T86 official + HiStock branch,official+broker,永豐金、統一、凱基、國票-敦北法人、國泰、凱基-台北、群益金鼎、花旗環球、摩根大通、華南永昌,永豐金,0.0,0.0
1304,,,,,0,0,0,-485509,0,-34083,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1305,,,,,1,0,0,265070,0,-8832,2026-07-15,TWSE T86 official,official-only,,,40.1,40.1
1307,,,,,4,0,0,134000,0,-243050,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1308,,,,,1,0,0,320000,0,-3196,2026-07-15,TWSE T86 official,official-only,,,40.1,40.1
1309,,,,,0,0,0,-247000,0,-52503,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1310,,,,,0,0,0,-191559,0,-20212,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1312,,,,,2,0,1,177667,0,33649,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1313,,,,,0,0,0,-478260,0,-64469,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1314,0.0,0,,0,1,0,1,2355599,0,302840,2026-07-15,TWSE T86 official,degraded,,,40.5,40.5
1315,,,,,2,0,0,32000,0,0,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1316,,,,,1,0,0,609000,0,-148,2026-07-15,TWSE T86 official,official-only,,,40.1,40.1
1319,,,,,0,0,0,-292000,-5000,-357035,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1321,,,,,1,0,2,39000,0,234,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1323,,,,,1,0,2,23000,0,2000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1324,,,,,1,0,1,7000,0,2000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1325,,,,,4,0,0,115000,0,0,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1326,0.0,13946,8,2,3,3,3,3878569,3000,342016,2026-07-14,TWSE T86 official + HiStock branch,official+broker,美商高盛、台灣摩根士丹利、新加坡商瑞銀、美林、港商野村、凱基-台北、富邦-敦南、宏遠-館前、宏遠、新光,美商高盛,40.8,40.8
1337,,,,,1,0,2,115000,0,40000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1338,,,,,1,0,2,10000,0,1000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1339,,,,,1,0,0,8000,0,-1687,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1340,,,,,1,0,0,26000,0,-15000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1341,,,,,2,0,0,3000,0,0,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1342,,,,,0,0,0,-216346,0,-4490,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1402,,,,,2,10,2,17116229,1974155,4028740,2026-07-15,TWSE T86 official,official-only,,,44.2,44.2
1409,,,,,0,7,0,-7617225,10000,-68113,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1410,,,,,2,0,3,10000,0,1000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1413,,,,,2,0,0,6000,0,0,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1414,,,,,0,0,0,-15634,0,-26000,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1416,,,,,1,0,0,15000,0,0,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1417,,,,,1,0,0,126000,0,-9000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1418,,,,,1,0,2,3000,0,1000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1419,,,,,2,0,0,27000,0,0,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1423,,,,,1,0,0,22000,0,-6974,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1432,,,,,1,0,0,47000,0,-1000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1434,,,,,4,0,0,4999743,-1000,-79629,2026-07-15,TWSE T86 official,official-only,,,41.0,41.0
1435,,,,,0,0,0,-1000,0,0,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1436,,,,,1,0,0,140000,0,-1000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1437,,,,,3,0,2,84000,0,6000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1438,,,,,2,0,0,13000,0,-2177,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1439,,,,,1,0,0,13000,0,-3000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1440,,,,,3,0,0,946003,-1000,-164201,2026-07-15,TWSE T86 official,official-only,,,40.2,40.2
1441,,,,,2,0,0,11000,0,-3000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1442,,,,,3,0,0,75000,0,-5000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1443,,,,,2,0,1,20000,0,1000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1444,,,,,0,0,0,-981065,0,-58901,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1445,,,,,4,0,0,16000,0,-6000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1446,,,,,0,0,0,-167000,0,0,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1447,,,,,2,0,0,69000,0,-8000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1449,,,,,1,0,0,27685,0,0,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1451,,,,,1,0,0,80000,0,-1000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1452,,,,,2,0,0,29000,0,-13000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1453,,,,,1,0,0,5000,0,-3000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1454,,,,,10,0,0,10000,0,0,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1455,,,,,0,0,0,-52912,0,-75568,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1456,,,,,0,0,2,-3000,0,3000,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1457,,,,,2,0,0,40000,0,0,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1459,,,,,8,0,0,58000,0,-1000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1460,,,,,6,0,0,142000,0,-9000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1463,,,,,1,0,0,13000,0,-1000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1464,,,,,0,0,0,-230,0,-14000,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1465,,,,,1,0,2,17050,0,5000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1466,,,,,0,0,0,-583800,0,-39928,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1467,,,,,0,0,3,-60269,0,2011,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1468,,,,,10,0,3,14000,0,5000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1470,,,,,2,0,0,6000,0,-1006,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1471,,,,,1,0,3,31430,0,3000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1472,,,,,2,0,1,19000,0,1000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1473,,,,,4,0,0,20000,0,0,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1474,,,,,1,0,0,75000,0,-21000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1475,,,,,1,0,1,5000,0,1000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1476,,,,,0,0,0,-88393,-14592,-23954,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1477,,,,,0,10,0,-451613,15000,-20553,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1503,,,,,0,0,1,-301812,0,45715,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1504,,,,,1,1,1,6738812,94342,758776,2026-07-15,TWSE T86 official,official-only,,,41.5,41.5
1506,,,,,0,0,0,-74000,0,-17000,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1512,,,,,1,0,0,2000,0,-1000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1513,,,,,1,0,1,743224,-34835,1021467,2026-07-15,TWSE T86 official,official-only,,,40.3,40.3
1514,,,,,0,0,0,-767540,0,-23601,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1515,,,,,3,0,0,101594,0,-8000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1516,,,,,1,0,3,1000,0,1000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1517,,,,,4,0,0,4000,0,-29000,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1519,,,,,3,0,1,272637,-9000,2242,2026-07-15,TWSE T86 official,official-only,,,40.1,40.1
1521,,,,,2,0,0,5000,0,0,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1522,,,,,0,0,0,-145000,0,-3000,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1524,,,,,1,0,0,121051,0,-5000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1525,,,,,1,0,0,4000,0,0,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1526,,,,,1,0,0,46000,0,-1000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1527,,,,,3,0,3,55209,0,50000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1528,,,,,4,0,0,110000,0,-9000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1529,,,,,0,0,0,-43000,0,0,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1530,,,,,1,0,2,1000,0,20955,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1531,,,,,1,0,2,18000,0,3000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1532,,,,,1,0,0,223870,0,-5000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1533,,,,,0,0,0,-52000,0,-2000,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1535,,,,,1,0,0,24000,0,0,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1536,,,,,0,0,1,-591091,0,28931,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1537,,,,,1,0,0,19056,0,-2000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1539,,,,,1,0,0,47000,0,-3000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1540,,,,,2,0,0,118000,0,-24000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1541,,,,,3,0,0,9000,0,-4000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1558,,,,,3,0,0,11049,0,-1000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1560,,,,,1,0,1,844549,-285000,55994,2026-07-15,TWSE T86 official,official-only,,,40.1,40.1
1563,,,,,0,0,0,-610563,0,-27327,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1568,,,,,0,0,1,-28000,0,1000,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1582,,,,,0,0,0,-47073,0,-18980,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1583,,,,,4,0,1,14000,0,2000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1587,,,,,1,0,0,72000,0,0,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1590,,,,,4,2,0,133357,4000,-3955,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1597,,,,,3,0,1,234392,0,184666,2026-07-15,TWSE T86 official,official-only,,,40.1,40.1
1598,,,,,1,0,0,27000,0,-2697,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1603,,,,,0,0,0,-72000,0,0,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1604,,,,,4,0,2,144132,0,19000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1605,,,,,1,0,1,6808519,-1861,697433,2026-07-15,TWSE T86 official,official-only,,,41.4,41.4
1608,,,,,1,0,0,342760,-1000,-988,2026-07-15,TWSE T86 official,official-only,,,40.1,40.1
1609,,,,,1,0,1,143689,-9000,76699,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1611,,,,,0,0,4,-28000,0,17968,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1612,,,,,0,0,1,-209000,0,23363,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1614,,,,,2,0,0,130000,0,0,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1615,,,,,2,0,2,70000,0,2000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1616,,,,,1,0,0,29000,0,-430969,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1617,,,,,4,0,0,10000,0,-6170,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1618,,,,,1,0,0,48000,0,-2000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1623,,,,,0,0,0,-37910,0,-1000,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1626,,,,,4,0,0,27000,0,0,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1702,,,,,4,0,0,161445,0,-4,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1707,,,,,2,0,0,117899,-4000,-9000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1708,,,,,0,0,0,-1614878,0,-9033,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1709,,,,,0,0,3,-2108863,0,12464,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1710,,,,,0,0,0,-886635,0,-142796,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1711,,,,,2,0,1,1211754,0,20556,2026-07-15,TWSE T86 official,official-only,,,40.2,40.2
1712,,,,,1,0,0,53000,-4000,-5023,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1713,,,,,1,0,2,105000,0,1000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1714,0.0,0,,0,0,0,0,-4285159,0,-68401,2026-07-15,TWSE T86 official,degraded,,,0.0,0.0
1717,,,,,0,1,1,-909849,857,152839,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1718,,,,,6,0,0,2713578,0,-109533,2026-07-15,TWSE T86 official,official-only,,,40.5,40.5
1720,,,,,4,0,0,51000,-2000,-3000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1721,,,,,0,0,0,-343341,0,-1000,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1722,,,,,2,0,0,489422,-1000,-26825,2026-07-15,TWSE T86 official,official-only,,,40.1,40.1
1723,,,,,4,0,0,281000,0,-3572,2026-07-15,TWSE T86 official,official-only,,,40.1,40.1
1725,,,,,1,0,0,22000,0,-6000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1726,,,,,2,0,0,19000,0,0,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1727,,,,,0,0,2,-1939,0,30011,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1730,,,,,5,0,1,10000,0,5000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1731,,,,,2,0,0,8000,0,0,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1732,,,,,2,0,6,44000,0,2000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1733,,,,,4,0,0,179050,0,0,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1734,,,,,3,0,2,44145,0,5000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1735,,,,,2,0,0,17030,0,-2365,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1736,,,,,2,0,3,18798,0,8000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1737,,,,,1,0,3,26218,0,3000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1752,,,,,1,0,0,6000,0,0,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1760,,,,,2,0,0,67615,0,-3000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1762,,,,,1,0,0,14013,0,-1000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1773,,,,,2,0,0,380010,-3000,-3901,2026-07-15,TWSE T86 official,official-only,,,40.1,40.1
1776,,,,,0,0,2,-23000,0,6000,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1783,,,,,8,0,0,31000,0,-3000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1786,,,,,2,0,0,34000,0,-2009,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1789,,,,,2,0,0,445968,0,-17002,2026-07-15,TWSE T86 official,official-only,,,40.1,40.1
1795,,,,,1,9,1,164092,1000,15187,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1802,0.0,0,,0,0,0,1,-8603460,-803000,8644648,2026-07-15,TWSE T86 official,degraded,,,0.0,0.0
1805,,,,,1,0,0,30000,0,-8000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1806,,,,,2,0,3,53000,0,13000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1808,,,,,4,0,2,402030,0,2000,2026-07-15,TWSE T86 official,official-only,,,40.1,40.1
1809,,,,,0,0,1,-581684,0,157,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1810,0.0,0,,0,0,0,0,-222973,0,-74449,2026-07-15,TWSE T86 official,degraded,,,0.0,0.0
1817,,,,,0,0,0,-5000,0,0,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1903,,,,,9,0,2,50000,0,3097,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1904,,,,,2,0,0,280962,-1000,-151000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1905,,,,,0,0,1,-43660,0,41295,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
1906,,,,,4,0,0,29000,0,-4000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
1907,,,,,2,10,3,2470689,7000,40606,2026-07-15,TWSE T86 official,official-only,,,40.5,40.5
1909,,,,,2,0,0,294850,0,-211000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
2002,,,,,2,0,0,9274760,-7000,-418980,2026-07-15,TWSE T86 official,official-only,,,41.8,41.8
2006,,,,,4,10,2,1186169,367000,34280,2026-07-15,TWSE T86 official,official-only,,,40.3,40.3
2007,,,,,2,0,0,200000,0,-3000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
2008,,,,,4,0,0,23000,0,0,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
2009,,,,,1,0,0,247900,0,-3000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
2010,,,,,2,0,0,210000,0,-1000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
2012,,,,,3,0,1,37000,0,2000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
2013,,,,,2,0,0,29020,0,-2409,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
2014,,,,,2,0,0,1294707,0,-17000,2026-07-15,TWSE T86 official,official-only,,,40.3,40.3
2015,,,,,3,0,0,383085,0,-6000,2026-07-15,TWSE T86 official,official-only,,,40.1,40.1
2017,,,,,1,0,0,253000,0,-6000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
2020,,,,,4,0,0,206000,0,-8045,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
2022,,,,,1,0,0,130000,0,-22000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
2023,,,,,0,0,0,-165195,-1000,-24000,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
2024,,,,,2,0,0,6000,0,0,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
2025,,,,,0,0,0,-9569,0,-2000,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
2027,,,,,2,1,1,10485830,1268673,97563,2026-07-15,TWSE T86 official,official-only,,,42.3,42.3
2028,,,,,2,0,2,51000,0,7000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
2029,,,,,1,0,0,88000,0,-1001,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
2030,,,,,2,0,0,208160,0,-1000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
2031,,,,,3,0,3,791762,0,6842,2026-07-15,TWSE T86 official,official-only,,,40.2,40.2
2032,,,,,1,0,0,155000,0,-9,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
2033,,,,,1,0,2,25000,0,7000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
2034,,,,,1,0,2,1062400,0,42000,2026-07-15,TWSE T86 official,official-only,,,40.2,40.2
2038,,,,,1,0,2,51000,0,3000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
2049,,,,,3,2,1,42767,827,89310,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
2059,,,,,0,2,0,-108304,86224,-18543,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
2062,,,,,1,0,0,75100,0,-2018,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
2069,,,,,0,0,0,-9000,0,-13000,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
2072,,,,,2,0,0,29000,0,-1000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
2101,,,,,4,0,2,403140,0,1040,2026-07-15,TWSE T86 official,official-only,,,40.1,40.1
2102,,,,,5,0,0,13040,0,-4000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
2103,,,,,1,0,2,474018,-8000,515756,2026-07-15,TWSE T86 official,official-only,,,40.2,40.2
2104,,,,,1,0,0,548760,0,-10000,2026-07-15,TWSE T86 official,official-only,,,40.1,40.1
2105,,,,,10,2,0,3534449,11081,-169336,2026-07-15,TWSE T86 official,official-only,,,40.7,40.7
2106,,,,,9,0,0,119000,-1000,-4842,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
2107,,,,,1,0,0,178273,0,-2000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
2108,,,,,3,0,0,168164,0,-610,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
2109,,,,,1,0,2,34000,0,4000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
2114,,,,,1,0,0,26000,0,0,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
2115,,,,,1,0,2,58000,0,1000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
2201,,,,,1,0,1,349635,-12000,118456,2026-07-15,TWSE T86 official,official-only,,,40.1,40.1
2204,,,,,1,0,7,100100,-3000,32000,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
2206,,,,,0,9,0,-215684,253000,-10000,2026-07-15,TWSE T86 official,official-only,,,0.0,0.0
2207,,,,,8,0,0,93570,-3123,-4091,2026-07-15,TWSE T86 official,official-only,,,40.0,40.0
2208,,,,,1,0,0,943931,0,-25007,2026-07-15,TWSE T86 official,official-only,,,40.2,40.2
