symbol,top10_main_force_buy_strength,top10_main_force_net_buy,top10_main_force_buy_rank,branch_main_force_buy_streak_days,foreign_buy_streak_days,investment_trust_buy_streak_days,dealer_buy_streak_days,foreign_net_buy,investment_trust_net_buy,dealer_net_buy,chip_data_date,chip_data_source,chip_data_source_status,top10_main_force_brokers,branch_main_force_leader,top10_main_force_buy_strength_proxy,institutional_main_force_strength_proxy
0050,,,,,0,3,1,-19904562,1400000,360744,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
0051,,,,,0,0,1,-498,0,2897,2026-08-24,TWSE T86 official,official-only,,,40.0,40.0
0052,,,,,0,0,0,-669237,0,-171140,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
0053,,,,,6,0,0,1006,0,-33621,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
0055,,,,,0,0,0,-56000,0,-12017,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
0056,,,,,0,2,0,-1427505,260000,-52336,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
0057,,,,,3,0,0,1,0,-13145,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
0061,,,,,0,0,2,-139000,0,32417,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1101,0.0,0,,0,0,0,0,-1895911,0,-62363,2026-08-24,TWSE T86 official,degraded,,,0.0,0.0
1102,,,,,7,2,0,461357,31000,-154234,2026-08-24,TWSE T86 official,official-only,,,40.1,40.1
1103,,,,,0,0,2,-117797,0,4000,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1104,,,,,0,0,2,-232000,0,800,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1108,,,,,0,0,0,-8000,0,0,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1109,,,,,0,0,0,-34000,0,-155,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1110,,,,,0,0,0,0,0,0,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1201,,,,,0,0,0,-90000,0,0,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1203,,,,,0,0,0,-1000,0,0,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1210,,,,,5,0,0,292203,-328000,-225424,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1213,,,,,0,0,0,-1000,0,0,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1215,,,,,0,4,3,-572480,43000,257,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1216,,,,,10,0,0,4808110,-98907,-33852,2026-08-24,TWSE T86 official,official-only,,,40.9,40.9
1217,,,,,1,0,0,175000,0,0,2026-08-24,TWSE T86 official,official-only,,,40.0,40.0
1218,,,,,1,0,0,97000,0,-7161,2026-08-24,TWSE T86 official,official-only,,,40.0,40.0
1219,,,,,0,0,0,-12545,0,0,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1220,,,,,3,0,0,693,0,-915,2026-08-24,TWSE T86 official,official-only,,,40.0,40.0
1225,,,,,0,0,0,-4000,0,0,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1227,,,,,0,0,0,-42536,0,-147,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1229,,,,,6,0,0,310583,0,-1076,2026-08-24,TWSE T86 official,official-only,,,40.1,40.1
1231,,,,,0,0,0,-117900,0,-168,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1232,,,,,0,0,0,-2991,0,0,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1233,,,,,0,0,0,-2000,0,0,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1234,,,,,0,0,0,-12000,0,-84,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1235,,,,,0,0,0,-6000,0,0,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1236,,,,,2,0,0,1000,0,0,2026-08-24,TWSE T86 official,official-only,,,40.0,40.0
1256,,,,,0,0,0,-13880,0,0,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1301,,,,,0,0,0,-21392024,0,-691770,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1303,0.0,8102,8,1,0,3,0,-28429625,72359,-718176,2026-08-21,TWSE T86 official + HiStock branch,official+broker,國泰、富邦、凱基-台北、富邦-嘉義、統一、元大、新加坡商瑞銀、永豐金、群益金鼎-內湖、第一金,國泰,0.0,0.0
1304,,,,,0,0,0,-1473619,0,-85484,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1305,,,,,0,0,0,-969491,0,-34724,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1307,,,,,0,0,0,-116000,0,-26717,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1308,,,,,0,0,0,-474634,0,-5633,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1309,,,,,0,0,0,-811619,0,-5995,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1310,,,,,0,0,2,-2094068,0,251,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1312,,,,,0,0,0,-1334634,0,-103901,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1313,,,,,0,0,0,-733070,0,-8938,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1314,0.0,0,,0,0,0,0,-13732997,0,-274000,2026-08-24,TWSE T86 official,degraded,,,0.0,0.0
1315,,,,,0,0,0,-2000,0,0,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1316,,,,,0,0,0,-2154985,0,-175,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1319,,,,,10,0,1,404516,0,22000,2026-08-24,TWSE T86 official,official-only,,,40.1,40.1
1321,,,,,4,0,0,25000,0,0,2026-08-24,TWSE T86 official,official-only,,,40.0,40.0
1323,,,,,0,0,0,0,0,0,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1324,,,,,0,0,0,-1000,0,0,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1325,,,,,0,0,0,-3000,0,0,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1326,,,,,0,1,0,-18204610,500000,-1289224,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1337,,,,,8,0,0,26520,0,0,2026-08-24,TWSE T86 official,official-only,,,40.0,40.0
1338,,,,,0,0,0,-3000,0,0,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1339,,,,,4,0,0,10000,0,-794,2026-08-24,TWSE T86 official,official-only,,,40.0,40.0
1340,,,,,3,0,0,15000,0,0,2026-08-24,TWSE T86 official,official-only,,,40.0,40.0
1341,,,,,1,0,0,1000,0,0,2026-08-24,TWSE T86 official,official-only,,,40.0,40.0
1342,,,,,0,0,0,-20753,0,0,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1402,0.0,0,,0,0,10,0,-8518631,9128000,-707968,2026-08-24,TWSE T86 official,degraded,,,0.0,0.0
1409,,,,,1,0,10,231254,0,16939,2026-08-24,TWSE T86 official,official-only,,,40.0,40.0
1410,,,,,0,0,0,-8000,0,0,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1413,,,,,3,0,0,1000,0,-1000,2026-08-24,TWSE T86 official,official-only,,,40.0,40.0
1414,,,,,8,0,0,62000,0,0,2026-08-24,TWSE T86 official,official-only,,,40.0,40.0
1416,,,,,0,0,0,-21712,0,0,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1417,,,,,0,0,0,-15803,0,0,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1418,,,,,5,0,0,2000,0,0,2026-08-24,TWSE T86 official,official-only,,,40.0,40.0
1419,,,,,0,0,0,-15960,0,-1000,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1423,,,,,0,0,0,0,0,0,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1432,,,,,4,0,0,1999,0,0,2026-08-24,TWSE T86 official,official-only,,,40.0,40.0
1434,,,,,4,0,0,692999,0,-18056,2026-08-24,TWSE T86 official,official-only,,,40.1,40.1
1435,,,,,1,0,0,1000,0,0,2026-08-24,TWSE T86 official,official-only,,,40.0,40.0
1436,,,,,6,0,0,15086,0,0,2026-08-24,TWSE T86 official,official-only,,,40.0,40.0
1437,,,,,0,0,0,-31700,0,0,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1438,,,,,3,0,0,9000,0,0,2026-08-24,TWSE T86 official,official-only,,,40.0,40.0
1439,,,,,0,0,0,-1000,0,0,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1440,,,,,0,0,0,-601103,0,-156397,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1441,,,,,0,0,0,-2000,0,0,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1442,,,,,0,0,0,-5185,0,0,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1443,,,,,0,0,0,-2000,0,0,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1444,,,,,0,0,0,-1104791,0,0,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1445,,,,,3,0,2,5000,0,1000,2026-08-24,TWSE T86 official,official-only,,,40.0,40.0
1446,,,,,2,0,0,4000,0,0,2026-08-24,TWSE T86 official,official-only,,,40.0,40.0
1447,,,,,0,0,0,-483790,0,0,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1449,,,,,3,0,0,162406,0,-784,2026-08-24,TWSE T86 official,official-only,,,40.0,40.0
1451,,,,,0,0,0,-91000,0,0,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1452,,,,,0,0,0,-14000,0,0,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1453,,,,,4,0,0,1000,0,0,2026-08-24,TWSE T86 official,official-only,,,40.0,40.0
1454,,,,,3,0,0,2000,0,0,2026-08-24,TWSE T86 official,official-only,,,40.0,40.0
1455,,,,,0,0,1,-80283,0,28000,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1456,,,,,3,0,0,8000,0,0,2026-08-24,TWSE T86 official,official-only,,,40.0,40.0
1457,,,,,2,0,0,9000,0,0,2026-08-24,TWSE T86 official,official-only,,,40.0,40.0
1459,,,,,0,0,1,-1000,0,4000,2026-08-24,TWSE T86 official,official-only,,,40.0,40.0
1460,,,,,0,0,0,-36000,0,0,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1463,,,,,3,0,2,1999,0,1000,2026-08-24,TWSE T86 official,official-only,,,40.0,40.0
1464,,,,,6,0,0,23186,0,0,2026-08-24,TWSE T86 official,official-only,,,40.0,40.0
1465,,,,,0,0,0,-2000,0,0,2026-08-24,TWSE T86 official,official-only,,,0.0,0.0
1466,,,,,2,0,1,13667,0,2000,2026-08-24,TWSE T86 official,official-only,,,40.0,40.0
