symbol,top10_main_force_buy_strength,top10_main_force_net_buy,top10_main_force_buy_rank,branch_main_force_buy_streak_days,foreign_buy_streak_days,investment_trust_buy_streak_days,dealer_buy_streak_days,foreign_net_buy,investment_trust_net_buy,dealer_net_buy,chip_data_date,chip_data_source,chip_data_source_status,top10_main_force_brokers,branch_main_force_leader,top10_main_force_buy_strength_proxy,institutional_main_force_strength_proxy
0050,,,,,0,4,0,-19097461,838000,-6006976,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
0051,,,,,1,0,0,90,0,-44855,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
0052,,,,,0,0,1,-740657,0,206653,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
0053,,,,,0,0,0,-960,0,-9065,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
0055,,,,,0,0,4,-27000,0,24596,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
0056,,,,,0,3,0,-14069311,210000,-12440524,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
0057,,,,,1,0,0,2,0,-9930,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
0061,,,,,1,0,0,25000,0,-102072,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
1101,0.0,0,,0,0,0,0,-11780279,0,-155722,2026-07-13,TWSE T86 official,degraded,,,0.0,0.0
1102,,,,,0,7,1,-16143597,88565,121971,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
1103,,,,,0,0,1,-92000,0,14000,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
1104,,,,,0,0,0,-98962,0,-52003,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
1108,,,,,0,0,1,-127000,0,2000,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
1109,,,,,0,0,1,-21000,0,4853,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
1110,,,,,0,0,0,-22000,0,0,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
1201,,,,,1,0,0,129213,0,-3646,2026-07-13,TWSE T86 official,official-only,,,40.0,40.0
1203,,,,,2,0,1,1000,0,1000,2026-07-13,TWSE T86 official,official-only,,,40.0,40.0
1210,,,,,0,3,10,-781679,214000,17240,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
1213,,,,,0,0,0,-383,0,0,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
1215,,,,,6,0,1,479000,0,4859,2026-07-13,TWSE T86 official,official-only,,,40.1,40.1
1216,,,,,6,10,10,5321896,117556,444975,2026-07-13,TWSE T86 official,official-only,,,41.1,41.1
1217,,,,,2,0,1,120000,0,29000,2026-07-13,TWSE T86 official,official-only,,,40.0,40.0
1218,,,,,1,0,0,677030,0,-4000,2026-07-13,TWSE T86 official,official-only,,,40.1,40.1
1219,,,,,0,0,0,-355015,0,-1000,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
1220,,,,,6,0,2,28000,0,3000,2026-07-13,TWSE T86 official,official-only,,,40.0,40.0
1225,,,,,0,0,1,-45000,0,1000,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
1227,,,,,2,0,0,157380,0,-13000,2026-07-13,TWSE T86 official,official-only,,,40.0,40.0
1229,,,,,0,8,1,-234810,5000,42558,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
1231,,,,,0,0,1,-57000,0,5421,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
1232,,,,,2,0,0,300056,0,-3000,2026-07-13,TWSE T86 official,official-only,,,40.1,40.1
1233,,,,,0,0,0,-8000,0,0,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
1234,,,,,3,0,0,125000,0,-17000,2026-07-13,TWSE T86 official,official-only,,,40.0,40.0
1235,,,,,1,0,1,3000,0,2000,2026-07-13,TWSE T86 official,official-only,,,40.0,40.0
1236,,,,,0,0,0,-14840,0,-2000,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
1256,,,,,0,0,1,-37000,0,5000,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
1301,0.0,0,,0,1,0,1,8131428,0,841566,2026-07-13,TWSE T86 official,degraded,,,41.7,41.7
1303,0.0,8617,11,1,0,10,3,-6699972,9372000,1508953,2026-07-09,TWSE T86 official + HiStock branch,official+broker,"富邦、永豐金、群益金鼎、國泰、台新、香港上海匯豐、大和國泰660660183.39統一-城中1,7332,662-928184.24康和-台中、統一、群益金鼎-松山、凱基-站前",富邦,40.3,40.3
1304,,,,,1,0,1,279018,0,43256,2026-07-13,TWSE T86 official,official-only,,,40.1,40.1
1305,,,,,1,0,0,164521,0,-12725,2026-07-13,TWSE T86 official,official-only,,,40.0,40.0
1307,,,,,2,0,0,350000,0,-29532,2026-07-13,TWSE T86 official,official-only,,,40.1,40.1
1308,,,,,2,0,0,133882,0,-25587,2026-07-13,TWSE T86 official,official-only,,,40.0,40.0
1309,,,,,1,0,1,62350,0,15281,2026-07-13,TWSE T86 official,official-only,,,40.0,40.0
1310,,,,,1,0,2,13208,0,13529,2026-07-13,TWSE T86 official,official-only,,,40.0,40.0
1312,,,,,0,0,0,-1786000,0,-271785,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
1313,,,,,1,0,0,874374,0,-8756,2026-07-13,TWSE T86 official,official-only,,,40.2,40.2
1314,0.0,14330,9,2,0,0,0,-1687364,0,-9674,2026-07-09,TWSE T86 official + HiStock branch,official+broker,"富邦-台北、台新-虎尾、聯邦-忠孝2,0062,0069永豐金8954,498-3,6039.07新光、國票-九鼎、國泰-敦南、臺銀-高雄、台新-高雄、凱基-中壢、統一-敦南、台新-三重",富邦-台北,0.0,0.0
1315,,,,,0,0,1,0,0,2000,2026-07-13,TWSE T86 official,official-only,,,40.0,40.0
1316,,,,,0,0,1,-14000,0,1258,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
1319,,,,,0,0,2,-575450,0,491475,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
1321,,,,,0,0,0,-31000,0,-1000,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
1323,,,,,0,0,0,-4000,0,-7000,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
1324,,,,,0,0,1,-7000,0,5000,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
1325,,,,,2,0,1,30000,0,1000,2026-07-13,TWSE T86 official,official-only,,,40.0,40.0
1326,0.0,0,,0,1,1,1,4752503,6000,652417,2026-07-13,TWSE T86 official,degraded,,,41.0,41.0
1337,,,,,1,0,0,240000,0,-17000,2026-07-13,TWSE T86 official,official-only,,,40.0,40.0
1338,,,,,0,0,0,-14000,0,-9000,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
1339,,,,,0,0,0,-18990,0,-11926,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
1340,,,,,0,0,0,-12000,0,-14000,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
1341,,,,,0,0,0,0,0,0,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
1342,,,,,1,0,0,114023,0,-2854,2026-07-13,TWSE T86 official,official-only,,,40.0,40.0
1402,,,,,0,8,0,-18748811,5302389,-3362884,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
1409,0.0,4958,13,2,0,5,0,-8484144,10000,-100970,2026-07-09,TWSE T86 official + HiStock branch,official+broker,國泰-敦南、台新-新竹、兆豐-桃園、日茂、凱基-桃園、永豐金-內湖、元大-雙和、群益金鼎-宜蘭、國泰-板橋、兆豐-鹿港,國泰-敦南,0.0,0.0
1410,,,,,0,0,1,-16000,0,1000,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
1413,,,,,0,0,0,0,0,0,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
1414,,,,,0,0,1,-60000,0,6000,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
1416,,,,,0,0,3,-42000,0,3000,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
1417,,,,,0,0,1,-31000,0,1000,2026-07-13,TWSE T86 official,official-only,,,0.0,0.0
